BusStopCode,RATIO,TOTAL
11239,45.69892473118279,542
11259,103.80952380952382,214
11261,262.1696801112657,2604
11269,62.09439528023599,1099
11271,100.8,251
11279,116.3265306122449,212
11281,24.074074074074073,67
11289,84.90566037735849,98
11291,106.28140703517587,821
11299,87.5,465
11301,71.02803738317756,183
11309,100.0,90
11311,48.333333333333336,89
11319,121.62162162162163,82
11321,52.87356321839081,133
11329,126.96629213483146,202
11331,72.47706422018348,188
11339,122.22222222222223,100
11341,118.97810218978103,600
11349,60.36363636363637,441
11351,17.627677100494235,714
11359,1689.9999999999998,179
11361,80.79763663220089,6120
11369,149.28861788617886,4906
11379,268.75,295
11381,1901.7241379310344,1161
11389,0.0,1773
11401,54.80109739368999,2257
11409,118.70967741935483,678
11419,158.0168776371308,2446
11429,106.04395604395604,375
11439,201.48148148148147,1221
11441,41.04938271604938,457
11449,92.69005847953217,659
11451,150.0,190
11459,97.08029197080292,270
11469,105.55555555555556,37
11471,106.4516129032258,128
11479,33.9622641509434,71
11481,91.46341463414635,314
11489,108.64197530864197,338
11491,57.4585635359116,285
11499,113.8157894736842,325
11511,97.44136460554371,3704
11519,106.96338837042354,5766
11521,273.8035264483627,4452
11529,26.390008058017727,3137
11531,86.90476190476191,314
11539,37.87234042553192,324
11541,76.0,44
11551,24.521072796934863,325
11561,30.58823529411765,111
11579,91.2568306010929,350
11589,96.0352422907489,445
11599,102.22222222222221,273
11609,638.4615384615385,96
12021,76.6798418972332,447
12029,174.41860465116278,354
12031,103.12035661218424,1367
12039,62.4113475177305,687
12041,99.07120743034056,643
12049,47.94871794871795,577
12051,153.1707317073171,519
12059,34.06940063091483,425
12061,59.65703971119134,1769
12069,140.117994100295,814
12071,33.46938775510204,981
12079,178.4848484848485,919
12081,85.71428571428571,234
12089,98.88888888888889,179
12091,166.73728813559322,5036
12099,41.02564102564102,4730
12101,204.5185185185185,4111
12109,83.23529411764706,3115
12111,71.42857142857143,72
12119,35.38461538461539,176
12121,51.10497237569061,1094
12129,122.31075697211156,558
12131,20.23121387283237,208
12139,1100.0,144
12141,18.81188118811881,120
12149,1072.7272727272727,129
12151,40.0,42
12169,50.0,138
12179,71.15902964959568,635
12189,357.14285714285717,96
12199,75.177304964539,247
12201,54.44444444444444,556
12209,367.79661016949154,552
12211,13.559322033898304,268
13011,430.61224489795916,780
13019,38.19095477386934,1100
13021,313.04347826086956,190
13029,13.084112149532709,242
13031,24.829931972789115,367
13039,233.33333333333334,270
13041,12.698412698412698,142
13049,169.23076923076923,70
13051,48.87892376681614,1328
13059,162.0545073375262,1250
13062,67.0391061452514,299
13063,70.3225806451613,264
13069,126.24113475177306,638
13071,52.490421455938694,398
13079,260.8695652173913,249
13081,23.364485981308412,660
13089,539.3939393939394,633
13091,21.465076660988075,713
13099,356.04395604395603,830
13101,11.258278145695364,504
13109,980.952380952381,681
13119,159.42857142857144,454
13121,130.84455324357404,1886
13139,50.765606595995294,1280
13141,139.38053097345133,541
13159,69.8744769874477,406
13169,75.0,28
13171,36.97478991596639,163
13179,123.07692307692308,87
13181,51.35135135135135,56
13189,31.666666666666664,79
13191,38.188494492044065,1129
13199,495.28795811518324,1137
13201,6.007067137809187,300
13209,1268.75,219
13211,,0
14009,70.94188376753507,6824
14011,74.75728155339806,180
14019,131.31313131313132,229
14021,44.54976303317535,305
14029,255.25114155251143,1556
14031,176.99115044247787,1565
14039,97.56795422031473,1381
14041,74.26900584795322,1788
14049,215.03067484662574,1027
14051,81.55080213903744,679
14059,97.89156626506023,657
14061,775.0,140
14069,3.3834586466165413,275
14071,466.6666666666667,119
14081,200.0,9
14089,4.545454545454546,46
14101,109.6774193548387,65
14109,29.508196721311474,79
14119,345.1984635083227,3477
14121,664.1821946169772,3691
14129,35.66796368352789,8368
14131,71.63461538461539,1428
14139,44.39295644114921,1558
14141,128.37709585574186,14438
14151,111.04972375690608,764
14159,64.891846921797,991
14161,104.94350282485875,2902
14169,124.44444444444444,2424
14171,213.20754716981133,166
14179,48.35164835164835,270
14189,123.80952380952381,329
14191,113.37099811676083,1133
14199,159.74683544303798,1026
14201,131.31313131313132,1145
14209,70.817843866171,919
14211,144.6078431372549,499
14219,54.24657534246575,563
14221,128.3582089552239,306
14229,163.52201257861637,419
14231,330.0699300699301,615
14239,61.885245901639344,790
14241,55.03067484662577,2527
14249,87.69092542677448,2089
14259,150.37783375314862,994
14269,67.72841575859178,2001
14271,113.28903654485049,642
14279,101.39165009940359,3039
14281,200.0,1404
14291,101.21278941565602,1825
14299,147.265625,633
14309,64.20454545454545,867
14319,60.56338028169014,684
14329,78.78495660559307,1854
14331,175.0,539
14339,50.37593984962406,1200
14341,371.11111111111114,212
14349,44.00715563506261,805
14351,106.77966101694916,244
14359,169.0677966101695,635
14369,25.671641791044774,842
14379,105.97014925373134,1656
14381,141.99203187250995,3037
14389,30.381569474442045,1811
14391,91.07806691449815,514
14399,124.74012474012474,1081
14471,145.19230769230768,510
14489,83.80462724935732,715
14491,203.03030303030303,500
14499,89.79591836734694,372
14501,48.031496062992126,564
14509,282.7586206896552,444
14519,6.526806526806526,914
14521,18.181818181818183,13
14529,inf,21
14539,68.77637130801688,400
15041,216.92094313453535,4570
15049,39.79665940450254,1925
15051,35.60157790927022,2750
15059,31.78694158075601,1534
15071,163.29113924050634,208
15079,33.94495412844037,146
15091,750.0,17
15099,27.27272727272727,56
15101,inf,2
15109,0.0,3
15111,118.75,70
15119,15.789473684210526,22
15121,547.6190476190476,136
15129,9.174311926605505,119
15131,56.14035087719298,267
15139,284.8,481
15141,88.30645161290323,467
15149,92.40506329113924,608
15151,46.74115456238361,788
15159,111.95928753180662,833
15161,132.18997361477574,880
15169,212.57668711656441,1019
15181,35.294117647058826,69
15189,250.0,35
15191,88.52459016393442,1265
15199,331.055900621118,694
15201,63.970588235294116,223
15209,99.6124031007752,515
15211,44.44444444444444,52
15219,84.40860215053763,343
15221,91.37466307277629,710
15229,91.37466307277629,710
16009,106.86475409836065,2019
16011,512.2615803814714,2247
16019,41.059957173447536,2635
16021,40.963855421686745,117
16029,120.33898305084745,130
16031,32.70676691729324,353
16039,234.2857142857143,351
16041,66.7621776504298,582
16049,155.02183406113537,584
16051,88.96551724137932,274
16059,70.17543859649122,291
16061,82.51748251748252,783
16069,115.90361445783132,896
16071,101.71428571428571,353
16079,84.90566037735849,490
16081,153.41365461847388,631
16089,125.09652509652508,583
16091,129.874213836478,731
16099,81.41263940520446,488
16101,8.88888888888889,49
16109,2100.0,110
16111,33.72781065088758,226
16119,3000.0,124
16121,216.98113207547172,168
16131,510.2564102564102,238
16139,10.982658959537572,192
16141,261.9047619047619,152
16149,68.85245901639344,309
16151,350.25380710659897,887
16159,17.404129793510325,1194
16161,3.278688524590164,189
16169,380.4878048780488,591
16171,13.942307692307693,237
16179,124.43729903536978,698
16181,5.07399577167019,497
16189,143.50877192982458,1388
16191,3.3333333333333335,31
16199,116.12903225806453,201
16201,72.0,172
16209,117.58241758241759,198
16211,20.0,6
16219,37.5,11
16221,265.4761904761905,307
16229,15.527950310559005,744
16231,391.1764705882353,501
16239,57.692307692307686,328
16241,130.0,23
16249,15.555555555555555,52
16891,52.41379310344828,884
16991,82.22222222222221,656
17009,191.5013873188778,28366
17011,204.32098765432102,493
17019,41.22562674094708,507
17021,185.01529051987768,932
17029,61.33056133056133,776
17031,117.0940170940171,508
17039,158.33333333333331,434
17041,202.29735587342867,6974
17049,54.81220657276995,5276
17051,37.59842519685039,699
17059,282.8703703703704,827
17061,21.7984934086629,2587
17069,389.80044345898006,2209
17071,21.537396121883656,1755
17079,329.62025316455697,1697
17081,368.57142857142856,164
17091,240.5286343612335,773
17099,24.97482376636455,1241
17101,66.08695652173913,1146
17109,137.12121212121212,626
17111,52.83018867924528,567
17119,175.0,352
17121,86.80981595092024,1827
17129,136.52482269503545,667
17131,92.22222222222223,346
17139,99.15966386554622,237
17141,78.24858757062147,1262
17149,104.43458980044346,922
17151,118.21967725143155,4192
17159,84.79830148619958,4352
17161,27.610282450015866,4021
17169,140.64080944350758,1427
17171,63.505581770054086,28414
17179,105.17281644091545,17571
17181,97.42489270386267,460
17189,99.11949685534591,1583
17191,66.270783847981,700
17201,79.28509905254091,4163
17211,23.736968724939857,1543
17219,383.0882352941177,657
17221,42.058449809402795,1118
17229,127.02702702702702,1260
17239,2354.973821989529,4689
17241,56.12009237875289,676
17249,126.35658914728683,584
17251,14.553014553014554,551
17259,223.10469314079424,895
17269,34.081902245706736,1015
17279,50.57971014492754,1039
17289,67.76859504132231,203
17291,86.95652173913044,43
17299,68.42105263157895,32
17301,355.55555555555554,164
17309,63.44086021505376,152
17311,92.06349206349206,121
17319,146.71532846715328,338
17321,126.88172043010752,211
17329,117.53246753246754,335
17331,132.35294117647058,158
17339,75.70093457943925,376
17351,157.14285714285714,90
17359,178.57142857142858,39
17361,155.76923076923077,266
17369,46.652267818574515,679
17371,12.074643249176729,1021
17379,200.990099009901,304
17381,149.01960784313727,254
17389,52.42718446601942,314
17399,,0
17409,,0
17419,,0
17429,,0
17439,,0
18011,141.8230563002681,902
18019,60.480000000000004,1003
18021,18.478260869565215,109
18029,279.1044776119403,254
18041,62.67942583732058,340
18049,159.0,518
18051,310.7142857142857,230
18059,135.0,94
18061,650.0,45
18069,14.285714285714285,32
18071,606.7567567567568,2092
18079,22.590361445783135,1628
18081,771.4285714285714,61
18089,63.63636363636363,90
18099,4.0,26
18101,134.84848484848484,465
18109,112.7659574468085,300
18111,146.84684684684686,548
18119,130.22222222222223,518
18121,51.388888888888886,436
18129,164.14342629482073,663
18131,123.52941176470588,494
18141,100.61349693251533,654
18149,105.6701030927835,399
18151,771.4285714285714,183
18159,21.487603305785125,147
18171,0.0,22
18179,275.0,30
18181,10.416666666666668,159
18189,3733.3333333333335,115
18191,67.27272727272727,92
18199,1080.0,59
18201,88.42105263157895,179
18211,38.46153846153847,180
18221,17.647058823529413,20
18239,50.0,33
18241,4.761904761904762,88
18249,750.0,51
18251,3.508771929824561,59
18261,5.714285714285714,74
18269,16300.0,164
18271,4.2682926829268295,171
18279,4833.333333333334,148
18281,11.76470588235294,38
18289,850.0,19
18301,32.4468085106383,249
18309,280.3030303030303,251
18311,12.82051282051282,132
18319,91.93548387096774,119
18321,17.877094972067038,211
18329,755.1724137931035,248
18331,183.03886925795052,801
18339,47.4025974025974,681
19011,165.1242502142245,3094
19019,57.39732805541811,3181
19021,222.4242424242424,532
19029,18.32298136645963,381
19031,99.30444087747459,3725
19039,137.13980789754535,4444
19041,56.25,200
19049,153.54330708661416,322
19051,379.4701986754967,724
19059,29.48717948717949,808
19061,80.2919708029197,247
19069,90.625,122
19071,84.98194945848375,2562
19079,49.18032786885246,455
19081,136.17424242424244,1247
19089,79.06976744186046,2233
19091,236.03603603603602,373
19099,19.10569105691057,586
20011,61.32075471698113,342
20019,94.16498993963782,965
20021,37.180700094607374,1450
20029,253.24675324675323,816
20031,41.534988713318285,627
20039,180.6584362139918,682
20051,59.756097560975604,393
20059,106.70103092783505,401
20061,26.0,63
20069,72.72727272727273,38
20081,71.42857142857143,216
20089,134.04255319148936,110
20101,54.44264943457189,1912
20109,193.79407616361073,2083
20121,203.46534653465346,613
20129,135.62874251497007,787
20131,186.62420382165607,450
20139,38.13813813813814,460
20141,81.13207547169812,288
20149,108.95522388059702,420
20151,121.51898734177216,175
20159,48.49187935034803,640
20161,117.85714285714286,183
20169,129.375,367
20171,92.92035398230088,218
20179,144.28571428571428,684
20181,30.585683297180044,602
20189,232.02846975088968,933
20191,50.6,753
20199,122.08000000000001,1388
20201,55.93922651933701,1129
20209,481.3186813186813,529
20211,58.57142857142858,555
20219,183.4710743801653,686
20231,40.776233828461905,2938
20239,198.3670295489891,3837
20241,411.1111111111111,46
20249,20.091324200913242,263
20251,44.03669724770643,157
20259,147.88732394366198,352
20261,184.6153846153846,481
20269,53.027522935779814,834
20271,103.78378378378379,754
20281,100.99667774086379,605
20289,153.84615384615387,396
20291,79.56204379562044,1476
20299,223.2214765100671,2408
20309,455.88235294117646,189
20319,187.33624454148472,658
20329,96.63865546218487,234
20331,62.893081761006286,259
20341,95.73643410852713,505
21011,15.879017013232513,613
21019,191.02564102564102,454
21021,21.428571428571427,34
21029,106.84931506849315,151
21041,465.21739130434787,130
21049,22.22222222222222,110
21051,481.8181818181818,64
21059,162.85714285714286,92
21069,87.6,469
21071,869.2307692307692,252
21079,83.69565217391305,338
21089,181.88976377952756,358
21099,210.16949152542375,183
21109,263.15789473684214,276
21111,260.0,18
21119,0.0,3
21121,375.0,76
21129,2.7777777777777777,37
21131,700.0,8
21139,37.5,11
21141,355.7377049180328,278
21149,126.3157894736842,258
21151,333.33333333333337,91
21159,82.6086956521739,42
21161,114.17004048582994,529
21169,35.0,135
21171,59.009009009009006,353
21179,236.0,420
21181,57.47126436781609,137
21189,39.50617283950617,226
21191,165.33333333333334,199
21199,72.47191011235955,307
21201,333.33333333333337,52
21209,100.0,18
21211,198.5185185185185,403
21219,21.568627450980394,310
21229,21.409921671018274,465
21231,21.85185185185185,329
21239,76.34408602150538,164
21241,85.43859649122807,1057
21249,129.78260869565216,1057
21251,50.877192982456144,86
21259,633.3333333333333,154
21261,523.3333333333334,187
21269,44.285714285714285,101
21271,704.4444444444445,362
21279,122.42990654205607,238
21291,3650.0,225
21299,6.666666666666667,64
21301,10700.0,108
21309,2.7777777777777777,37
21311,5600.0,57
21319,0.0,57
21321,833.3333333333334,28
21329,0.46511627906976744,216
21331,inf,49
21339,1.0869565217391304,93
21341,250.0,7
21349,45.45454545454545,16
21351,30.18867924528302,69
21359,32.075471698113205,70
21361,241.26984126984127,430
21369,117.05882352941177,369
21371,73.55573637103336,2133
21379,125.14450867052022,2337
21381,24.728260869565215,459
21389,235.22727272727272,590
21391,91.51670951156812,745
21399,66.45435244161358,1568
21409,97.5609756097561,162
21411,6.158357771260997,362
21419,464.92537313432837,757
21421,110.34685479129924,3578
21429,118.01980198019801,3303
21431,62.69035532994924,1923
21439,90.02932551319648,648
21441,164.46043165467626,3676
21449,71.75484244001157,5941
21451,35.501653803748624,1229
21459,199.6996996996997,998
21461,116.66666666666667,39
21469,245.45454545454547,38
21471,71.42857142857143,12
21479,200.0,12
21481,121.73913043478262,51
21489,700.0,48
21491,290.90909090909093,172
21499,107.04225352112675,147
21501,1169.230769230769,165
21509,18.88888888888889,107
21511,53.125,49
21519,750.0,68
21521,15.18987341772152,91
21529,1136.3636363636363,136
21531,13.461538461538462,59
21539,633.3333333333333,66
21541,36.0,34
21549,211.11111111111111,28
21551,111.33333333333333,951
21559,60.4989604989605,772
21561,161.7842876165113,1966
21569,46.01420678768745,1850
21571,211.22448979591834,915
21579,33.169934640522875,815
21581,300.23584905660374,1697
21589,26.397800183318054,1379
21591,330.4942166140904,4094
21599,35.73540280857354,3673
21601,446.36591478696744,2180
21609,27.05992509363296,2714
21611,308.7378640776699,842
21619,19.7962154294032,823
21621,533.9622641509434,336
21629,26.77165354330709,161
21631,124.2152466367713,500
21639,95.93908629441624,386
21641,146.03174603174602,930
21649,63.005780346820806,564
21651,562.1052631578947,629
21659,34.306569343065696,184
21661,175.63451776649745,543
21669,56.33187772925764,358
21671,66.39784946236558,619
21679,96.55172413793103,342
21681,80.0,783
21689,232.13114754098362,1013
21691,38.671875,355
21699,132.53968253968253,586
21711,44.58874458874459,334
21719,203.57142857142856,170
21751,656.0,189
21759,23.46938775510204,121
21761,165.1685393258427,236
21769,66.66666666666666,150
21771,191.73913043478262,671
21779,100.0,1946
22009,110.92189904889696,106891
22011,44.10828025477707,905
22019,1500.0,624
22021,80.3030303030303,119
22029,inf,13
22031,121.42857142857142,62
22039,inf,1
22041,3000.0,62
22049,10.0,11
22051,2600.0,108
22059,18.75,38
22061,5900.0,120
22069,4.838709677419355,65
22071,inf,67
22079,43.47826086956522,33
22081,3650.0,75
22089,5.88235294117647,18
22091,675.0,31
22099,12.5,18
22141,3666.6666666666665,226
22149,8.849557522123893,123
22151,3566.6666666666665,110
22159,0.0,85
22161,692.0,198
22169,8.75,87
22171,876.923076923077,127
22179,21.91780821917808,89
22181,477.8625954198473,757
22189,35.609756097560975,834
22191,inf,282
22199,0.0,513
22219,70.65217391304348,157
22221,353.8461538461538,118
22229,178.26086956521738,64
22231,31.61290322580645,1632
22239,326.07655502392345,1781
22241,11.021505376344086,1239
22249,390.4761904761905,1133
22251,34.20074349442379,722
22259,267.2661870503597,1021
22271,833.3333333333334,112
22281,11.76470588235294,57
22289,304.54545454545456,89
22299,88.33333333333333,113
22309,28.57142857142857,99
22319,1033.3333333333335,136
22329,675.0,31
22331,144.77611940298507,164
22341,23.1549815498155,1335
22349,463.43042071197414,1741
22351,17.584369449378332,662
22359,252.80898876404495,1256
22361,27.67857142857143,429
22369,314.95327102803736,444
22391,2791.666666666667,347
22399,2.666666666666667,77
22401,1087.5,95
22409,4.545454545454546,23
22411,32.305433186490454,901
22419,390.5405405405405,363
22421,1000.0,11
22429,0.0,13
22431,4350.0,178
22439,1.2658227848101267,160
22441,54.2892156862745,1259
22449,224.9169435215947,978
22451,49.06542056074766,957
22459,25.82781456953642,760
22461,244.2687747035573,871
22469,97.94520547945206,578
22471,517.6470588235294,105
22479,38.028169014084504,98
22481,17.206982543640898,470
22489,45.173745173745175,376
22491,3.435114503816794,1084
22499,80.83333333333333,1519
22501,164.24581005586592,473
22509,30.215827338129497,362
22511,38.73668188736682,1823
22519,175.74171029668412,1580
22521,170.5439814814815,4675
22529,26.025104602510464,7530
22531,305.7692307692308,211
22539,10.7981220657277,472
22541,526.6666666666666,188
22549,6.363636363636363,117
22551,225.0,52
22559,89.65517241379311,55
22561,0.0,6
22569,0.0,61
22571,,0
22591,30.193236714975846,1617
22599,377.83882783882785,2609
22609,0.0,80
23011,63.1578947368421,93
23019,275.0,45
23021,158.33333333333331,31
23029,400.0,5
23031,66.66666666666666,25
23039,0.0,5
23041,30.693069306930692,132
23049,2276.190476190476,499
23051,22.807017543859647,70
23059,853.8461538461538,124
23061,26.31578947368421,72
23069,1658.3333333333333,211
23071,91.50943396226415,203
23079,526.829268292683,257
23081,40.0,42
23089,118.75,35
23091,0.0,21
23099,1250.0,27
23101,45.0,29
23109,1700.0,144
23111,19.35483870967742,37
23119,90.0,38
23121,80.0,9
23129,225.0,13
23131,55.55555555555556,42
23139,4100.0,42
23141,142.85714285714286,17
23149,90.0,19
23151,17.857142857142858,33
23159,1933.3333333333333,61
23161,37.5,44
23169,800.0,45
23171,106.66666666666667,31
23179,550.0,91
23181,130.10752688172042,214
23189,65.87301587301587,209
23191,9.090909090909092,12
23199,9700.0,98
23201,0.0,20
23209,inf,100
23211,16.0,29
23219,4400.0,135
23221,2071.4285714285716,152
23229,2.5,82
23231,1691.6666666666667,215
23239,12.643678160919542,98
23241,inf,13
23249,42.857142857142854,20
23251,1100.0,12
23259,27.77777777777778,46
23261,1350.0,58
23269,78.84615384615384,93
23279,21.428571428571427,17
23281,500.0,36
23291,90.47619047619048,40
23301,544.4444444444445,116
23311,187.5,23
23321,62.19512195121951,133
23331,928.5714285714287,72
23341,1250.0,54
23349,12.5,18
23351,600.0,28
23359,0.0,40
23361,1400.0,30
23369,16.666666666666664,7
23371,22.975929978118163,562
23379,57.14285714285714,33
23389,100.0,68
23399,125.92592592592592,61
23409,85.71428571428571,91
23419,128.57142857142858,32
23429,57.01754385964912,179
23439,0.0,20
23441,2033.3333333333333,64
23449,52.17391304347826,35
23451,320.0,21
23461,inf,39
23469,6.779661016949152,63
23471,5.128205128205128,41
23479,6700.0,68
23481,262.5,58
23489,19.35483870967742,74
23491,61.25356125356125,566
23499,69.48356807511738,722
23501,16.666666666666664,21
23509,220.00000000000003,16
23519,217.39130434782606,73
24009,69.18482080112437,9630
24011,0.0,8
24019,100.0,2
24021,41.17647058823529,24
24029,1733.3333333333333,55
24041,0.0,82
24049,4757.142857142857,340
24089,600.0,70
24129,50.847457627118644,89
24139,11.76470588235294,38
24149,28.57142857142857,9
24159,11.76470588235294,57
24169,3200.0,33
24179,191.66666666666669,35
24189,526.3157894736843,119
24199,120.0,22
24209,43.333333333333336,43
24219,366.66666666666663,28
24229,280.0,133
24239,71.26436781609196,149
24249,1080.0,236
24259,6.25,51
24269,2800.0,116
24279,1150.0,100
24289,270.96774193548384,115
24299,3233.3333333333335,100
24301,166.66666666666669,32
24331,60.0,16
24339,28.205128205128204,50
24341,1242.857142857143,94
24349,96.66666666666667,59
24351,3050.0,63
24359,32.0,33
24369,293.3333333333333,59
24379,64.51612903225806,51
24381,825.0,74
24389,27.27272727272727,42
24391,160.0,13
24401,166.66666666666669,8
24411,216.66666666666666,19
24421,103.7037037037037,55
24431,5600.0,57
24441,1100.0,12
24451,1750.0,37
24461,801.7241379310345,523
24489,387.5,39
24499,185.71428571428572,20
24501,300.0,4
24509,11.11111111111111,10
24511,224.00000000000003,81
24519,4.270462633451958,293
24521,0.0,3
24529,18.75,19
24531,96.7741935483871,61
24539,525.0,50
24541,32.78688524590164,81
24549,1614.2857142857142,120
24559,4100.0,42
24571,273.46938775510205,183
24581,69.01408450704226,240
24599,4233.333333333334,130
24601,13.043478260869565,26
24609,inf,38
24611,0.0,15
24619,1550.0,33
24621,146.66666666666666,74
24629,2400.0,100
24631,4500.0,92
24639,8.695652173913043,25
24641,457.1428571428571,39
