TOTAL_TRIPS,BusStopCode,type,Description,Latitude,Longitude
538,54261,origin,Ang Mo Kio Stn,1.36946941916508,103.85075454495572
98,54271,origin,Blk 586,1.36996326781056,103.85356664655984
338,54281,origin,Blk 570,1.3694902568174,103.85601277845504
588,54481,origin,Ite Coll Ctrl,1.37599497932237,103.855765341723
41,54491,origin,Aft CTE,1.37717165299187,103.86010323265269
6,54501,origin,Opp AMK Ind Pk 2,1.37787138898682,103.86266305598139
7,54539,origin,BISHAN PK,1.35857111103202,103.85104805599867
404,54571,origin,Blk 532,1.37425472964633,103.85491933752174
304,54581,origin,Blk 574,1.37105833303092,103.85665833302312
143,54651,origin,Opp Techplace 2,1.37854275740549,103.86551861831312
5,60059,origin,Bef Kallang Pl,1.31434638899368,103.86586250001177
22,60199,origin,Boon Keng Stn/Blk 22,1.3179530560114,103.8612788890282
60,62019,origin,Aft Rochdale Rd,1.34215709944082,103.88405276089232
25,62029,origin,Paya Lebar Gdns,1.34411328094155,103.88273473175272
32,62039,origin,Raya Gdn,1.3467680506898,103.880911959518
10,62049,origin,Aft Paya Lebar Cres,1.34904000002665,103.88022749996824
37,62059,origin,Blk 161,1.35170138896709,103.87859583297927
36,62131,origin,S'Goon Stn Exit H,1.3489790064228,103.87277432797597
6,62141,origin,Opp Blk 1,1.35149112412235,103.87515194713767
520,64021,origin,Blk 458,1.37788950153352,103.89663845377325
381,64031,origin,Blk 436,1.37699995735935,103.893660799245
805,64341,origin,Bef Blk 683,1.3729130421635,103.88633750747994
646,64351,origin,Opp Montfort Sch,1.37481110511316,103.88808212175417
665,64361,origin,Blk 535,1.37634509209583,103.89054894445846
594,64419,origin,Blk 681,1.37339164793235,103.88521854859373
369,64609,origin,Blk 687,1.37595638900393,103.884701388976
438,64619,origin,Opp Blk 913,1.37809338718149,103.88468027114665
1213,65009,origin,Punggol Temp Int,1.40370629859822,103.90224337575333
580,65011,origin,Opp The Rivervale,1.38159696830765,103.89720951783346
2300,65021,origin,Opp Blk 110,1.38403136207098,103.89961345545082
2260,65031,origin,Blk 227D,1.38711144385727,103.90167760841291
1601,65041,origin,Blk 231,1.38984412426173,103.90162265734195
2649,65061,origin,Blk 298A,1.39490129020977,103.9018594759131
299,65079,origin,Blk 102C,1.39893574516181,103.90474802293774
375,65159,origin,Cove Stn Exit A,1.39856872266182,103.90665292741664
558,65169,origin,Meridian Stn Exit A,1.39645725997371,103.90932129998102
1072,65179,origin,Coral Edge Stn Exit A,1.39429582834351,103.91190241454986
4472,65199,origin,Aft Punggol Rd,1.39591721161169,103.90542736761212
96,65221,origin,BLK 303D,1.40402842836975,103.90480763848863
455,65239,origin,Riviera Stn Exit A,1.39410461413829,103.91603484855351
606,65261,origin,Blk 649,1.39695155432601,103.91478844205221
815,65271,origin,Opp Blk 188,1.39995544080394,103.91064287603247
177,65281,origin,Punggol Sec/Blk 601B,1.40201165055481,103.90783309940194
3,66091,origin,Golden Hill Est,1.35454666698201,103.86145166702076
49,66389,origin,S'Goon Stn Exit F,1.35092163758707,103.8710690514159
16,66391,origin,Lor Chuan Stn Exit A,1.35096942673026,103.86484232962732
10,66401,origin,Golden Hts,1.34937635159369,103.86604085565898
48,66411,origin,Blk 326,1.35002972706339,103.86903123228186
125,66451,origin,Aft AMK Ind Pk 2,1.37872496881803,103.86854361874474
218,66461,origin,Bef Seagate,1.37889000002038,103.87128027800178
79,66471,origin,Bef Yio Chu Kang Rd,1.37895833299995,103.8743605559661
801,66481,origin,Opp Blk 968,1.3791866640778,103.8783096213561
393,66491,origin,Opp Blk 910,1.37936944398935,103.88260194401967
343,70071,origin,Cycle & Carriage,1.33377161253401,103.89841293744438
731,70081,origin,Opp HDB CP,1.33227580149459,103.89497442435284
185,70091,origin,Opp Traffic Police,1.33071735944004,103.89091372491255
226,70279,origin,Opp Trinity @ Paya Lebar,1.33155751923227,103.88951499040957
75,70289,origin,Aft Tai Seng Stn Exit C,1.3350640000249,103.8886929999761
122,70299,origin,Opp Asiawide Ind Bldg,1.3374750000156,103.88758305557131
109,70309,origin,Opp Paya Lebar St,1.33965000001824,103.88639700003634
203,71081,origin,Eunos Technolink,1.33375855817569,103.9005998503616
1,71091,origin,Blk 637,1.33073374785934,103.90373154551283
47,71099,origin,Blk 311,1.33022638900189,103.9038336109893
62,72011,origin,Blk 322,1.32816499999482,103.90548361097667
14,72021,origin,Blk 646,1.33096531210116,103.9063218660858
1,72031,origin,BEF KAKI BT STN EXIT B,1.33521859078695,103.9099203114682
364,72039,origin,KAKI BT STN EXIT A,1.33546648279458,103.90985114690736
2,72041,origin,Blk 660A CP,1.33470286981513,103.90743417265202
307,72049,origin,Opp Blk 660A CP,1.33490332816583,103.90747460787432
334,72059,origin,Opp Kaki Bt Ind Est,1.33375833299433,103.90428000002385
68,72061,origin,Blk 122,1.33177922756641,103.9098393917043
59,72071,origin,Blk 133,1.33219165087886,103.91184110459187
255,75009,origin,Tampines Int,1.35407552367477,103.94339098473914
559,75051,origin,TAMPINES WEST STN EXIT B,1.34503394154132,103.94008153173421
3,75061,origin,Opp Bedok Reform Trg Ctr,1.34071391760745,103.93646836281481
533,75221,origin,Opp Temasek Poly East G,1.34567355960876,103.93595044893453
1791,75231,origin,Opp Temasek Poly,1.34707779444929,103.93265533979496
2,75239,origin,Temasek Poly,1.34675259898315,103.93257655832721
313,75241,origin,Opp Temasek Poly West G,1.34844803009871,103.92980219657613
1,75249,origin,Temasek Poly West G,1.34791499671757,103.93017010145029
261,75251,origin,Opp Tropica Condo,1.3494983330038,103.92783361101397
4,75259,origin,Tropica Condo,1.34913805600656,103.92798027801848
65,75291,origin,Aft Tampines Ave 9,1.36149182194897,103.93076720725303
502,75311,origin,Tampines Dormitory,1.36707803417357,103.93078207971784
67,75341,origin,Opp The Clearwater Condo,1.33832204097015,103.933861255669
2404,75351,origin,Bef TPE,1.37364163782281,103.93077504301999
8,75359,origin,Aft TPE,1.37438650022455,103.93147946559002
264,75361,origin,Bef Tampines Ind Ave 5,1.3706441545828,103.93030234430374
310,75371,origin,Aft Tampines Ave 5,1.35909826524265,103.93052373888251
43,75401,origin,AFT TAMPINES AVE 1,1.3517582770335,103.92671414169045
12,75411,origin,BEF TAMPINES FIRE STN,1.35607656836954,103.92905500001906
83,75461,origin,Reebonz Bldg,1.36591354266845,103.93360116833266
3,75469,origin,Opp Reebonz Bldg,1.36626888891089,103.93315812393162
451,76031,origin,TAMPINES EAST STN EXIT B,1.35507956918888,103.95529781026745
254,76061,origin,Blk 938,1.3482019444416,103.94189805552267
242,76071,origin,Blk 141,1.34802638899143,103.94517805600674
171,76081,origin,Opp The Holy Trinity Ch,1.34950194446778,103.94932305553937
2,76089,origin,The Holy Trinity Ch,1.34916805553714,103.94923388889873
160,76091,origin,Blk 206,1.35071636446812,103.95275166965992
1221,76101,origin,Tampines East CC,1.35303315550855,103.95480210652737
367,76131,origin,UOB Tampines Ctr,1.35184112001279,103.94254133694142
504,76141,origin,Tampines Stn/Int,1.35366689109025,103.94609060451609
1124,76199,origin,BLK 503,1.35660016333768,103.94535428432116
80,76201,origin,Blk 423,1.35687499368341,103.9479674220669
205,76211,origin,Blk 449,1.35674667237884,103.95100259167165
286,76221,origin,TAMPINES EAST STN EXIT A,1.3563896244901,103.95390226733993
430,76231,origin,Tampines JC/Opp Blk 390,1.35666908955685,103.95736200626966
1406,76241,origin,Blk 497D,1.35845802746258,103.95917058122039
1,76511,origin,THE TAMPINES TRILLIANT,1.35940728864246,103.93942626783013
91,76519,origin,BET BLKS 524B/523D,1.35920624506603,103.93921870101352
30,76529,origin,BLK 519A,1.357528889,103.9405089
6,77011,origin,Opp Blk 515,1.37376489998905,103.94266590001561
1117,77019,origin,Blk 515,1.3737108000359,103.94351079998545
133,77021,origin,Opp Blk 571,1.3726630000055,103.94557280001845
495,77029,origin,Blk 571,1.37274960000662,103.94597779999948
8,77031,origin,Aft Pasir Ris Ctrl,1.37116337071002,103.9483810573245
23,77039,origin,Bef Pasir Ris Ctrl,1.37159118708865,103.94834855629753
2,77041,origin,Blk 541,1.36944854648197,103.95130450100082
1209,77051,origin,Blk 115,1.36908504460753,103.95508527984948
28,77059,origin,Blk 425,1.36936138996292,103.95506338293471
2562,77061,origin,Ris Grandeur,1.37377216806532,103.94041320097696
13747,77071,origin,Blk 633,1.37810945408117,103.94127900809487
201,77079,origin,Elias Mall,1.37728664750339,103.94145255170352
5,77081,origin,Aft Pasir Ris Dr 3,1.38026998386867,103.94265250854711
79,77089,origin,Bef Pasir Ris Dr 3,1.38005668836989,103.9426864870342
6,77091,origin,AFT PASIR RIS AVE,1.38042637835149,103.94547139015036
188,77099,origin,Bef Pasir Ris Ave,1.38042138903141,103.94637916697367
27,77101,origin,Bef Pasir Ris Rd,1.38073471255879,103.9482518388129
176,77109,origin,Aft Pasir Ris Rd,1.3805263866174,103.94826215873827
69,77111,origin,Bef Pasir Ris Way,1.38219835929252,103.94638094436415
235,77119,origin,Aft Pasir Ris Way,1.38222775917912,103.94657905489993
544,77129,origin,Opp Unit 104,1.38396304779096,103.94374627572016
1996,77131,origin,Blk 502,1.3755835643888,103.94652128223
1,77139,origin,Blk 582,1.37518089319612,103.94649798163485
2161,77141,origin,Blk 519,1.37380309020358,103.9452981948771
3,77161,origin,Blk 741,1.37752492323898,103.93657565115056
4745,77169,origin,Meridian JC,1.37694324707892,103.9363320444146
55,77171,origin,Opp Pasir Ris Town Pk,1.37276133738912,103.95064755544978
14,77179,origin,Pasir Ris Town Pk,1.37254332490473,103.95081255052568
6166,77181,origin,Blk 638,1.37591147273628,103.94109934608323
179,77189,origin,Blk 613,1.3755564005294,103.94124910119332
28,77191,origin,Blk 500A,1.37654807606486,103.94602815996554
7489,77199,origin,Opp Blk 500A,1.37707803132455,103.94566567184114
325,77201,origin,Aft Blk 601,1.37864001176536,103.94276350247947
19039,77209,origin,Opp Blk 601,1.37902915784394,103.94271591238348
544,77211,origin,Blk 626,1.37999169580419,103.94094544562029
10510,77219,origin,Opp Blk 626,1.3805766269449,103.94064766803564
5744,77221,origin,Blk 651,1.37954502345926,103.93830035527515
3,77231,origin,Meridian JC,1.37670503142246,103.93844026085439
3188,77239,origin,Blk 643,1.37741830757924,103.93793201117523
6,77241,origin,Opp Blk 640,1.37531331487507,103.940272636011
3404,77249,origin,Blk 640,1.37599439507295,103.939861116152
156,77251,origin,Blk 713,1.38223834152443,103.93864433688064
8685,77259,origin,Opp Blk 713,1.3827163599648,103.93855855739126
172,77261,origin,Blk 717,1.38285811735056,103.93615875590504
4416,77269,origin,Opp Blk 717,1.38289337444624,103.9357870042478
203,77271,origin,Aft Pasir Ris St 72,1.38058998439068,103.9349613837619
11049,77279,origin,Aft Pasir Ris Ind Dr 1,1.38079641020594,103.9346621770568
39,77281,origin,Blk 740,1.37837166677052,103.93618729229594
3531,77289,origin,Blk 738,1.37889759950996,103.93596534133927
13107,77291,origin,Blk 753,1.37746279073187,103.93476034022859
3,77301,origin,Blk 778,1.37419765728407,103.93864478052231
2803,77309,origin,Opp Blk 778,1.37437639672106,103.93874482147835
14,77311,origin,Bet Blks 771/772,1.37581953068998,103.936865329717
3911,77319,origin,Opp Blks 771/772,1.37554666701554,103.93754166696733
15,77329,origin,Bef Pasir Ris St 53,1.37283117687855,103.94765867700548
6,77331,origin,Blk 747A,1.3782973982979,103.93338764757789
1873,77339,origin,Aft TPE,1.3780301775267,103.93278653475954
649,77341,origin,Opp Blk 569,1.36973888889645,103.94849805552538
22,77349,origin,Blk 569,1.37000783675508,103.94874237905681
702,77351,origin,Blk 562,1.36789609661968,103.95008847029645
3,77359,origin,Blk 564,1.36808803474125,103.95001861343128
1229,77361,origin,Blk 555,1.36800665136778,103.95173655442387
8,77369,origin,Opp Blk 555,1.36836666126193,103.95166401714877
64,77379,origin,Bef Pasir Ris Dr 3,1.37468886777036,103.94801300636183
832,78049,origin,Blk 612,1.3744627816256,103.94180578126523
5679,78051,origin,Blk 197,1.36625310810093,103.96118122599651
6382,78061,origin,Blk 104,1.36824361151738,103.95848117561664
3671,78069,origin,Blk 442,1.36869168470813,103.95815838787027
1334,78071,origin,Blk 446,1.37031163160495,103.95718010428234
12971,78079,origin,Blk 429,1.36995048419615,103.95691414168428
110,78081,origin,Blk 467,1.37368803498525,103.95635599319583
15075,78089,origin,Blk 405,1.37361141865113,103.95608873577847
4687,78091,origin,Opp Downtown East,1.37681617858505,103.95624713617742
284,78099,origin,Aft Loyang Gdns,1.37740660071471,103.95708795238238
28833,78101,origin,Opp Downtown East,1.37506644391944,103.95404801695994
146,78109,origin,Downtown East,1.37533322687905,103.95388142049359
17985,78111,origin,Blk 479,1.37545781179514,103.95798631897796
6,78119,origin,Opp Blk 479,1.37568000002841,103.95796611110238
5078,78121,origin,Bet Blks 232/233,1.37485968829133,103.96200053620825
2,78129,origin,Opp Blk 233,1.37513135750693,103.9621203385503
6945,78131,origin,Pasir Ris Pr Sch,1.37308472383764,103.9637271722912
2,78139,origin,Opp Pasir Ris Pr Sch,1.37321804486777,103.9639885558376
4619,78141,origin,Greenview Sec Sch,1.37005889868954,103.96366520875914
14,78149,origin,Opp Greenview Sec Sch,1.36970105283111,103.96411887211589
10550,78159,origin,Opp Blk 230,1.37246473904375,103.96053778303401
10735,78169,origin,Opp Blk 216,1.36906973013181,103.96024801184656
389,78171,origin,Blk 108,1.36780002450028,103.95673805301494
1444,78181,origin,Bef Blk 187,1.36476141959655,103.95905802330991
224,78191,origin,Aft Blk 182,1.36488943048941,103.96176906896966
4796,78229,origin,Blk 485,1.37411139885456,103.96093853137384
2729,78231,origin,Opp Blk 482,1.373443032341,103.95986036196572
8979,78241,origin,Bet Blks 453/454,1.37211000864374,103.95765320446608
657,78251,origin,Lighthouse,1.37824090541171,103.9595522242097
8493,78259,origin,Opp Lighthouse,1.37802115263457,103.95936584739643
2591,78261,origin,Opp Ripple Bay,1.37865831081472,103.9606174383779
7845,78269,origin,Ripple Bay,1.37861875398733,103.96096176266686
2273,78271,origin,Casa Pasir Ris,1.37922254801698,103.96383348445823
2111,78279,origin,Opp Loyang Townhse,1.37923567744466,103.96426677704831
7,80011,origin,AFT PADANG JERINGAU,1.30972720802554,103.86737828692955
10,80031,origin,Kallang Stn,1.31107705658993,103.8713149052975
24,80051,origin,Aft Lor 1 Geylang,1.31251499997324,103.87326194447365
33,80071,origin,Yi Xiu Fty Bldg,1.31380009198455,103.87655394006379
63,80091,origin,Bef Lor 23 Geylang,1.31489775184137,103.88095141640784
23,80109,origin,Opp Kallang Stn/Blk 2C,1.31324473748019,103.871430158598
13,80119,origin,Aft Geylang Rd,1.30992065473549,103.87599804972949
18,80149,origin,S.A. Deaf,1.3074963710946,103.8798058337351
10,80279,origin,Mountbatten Stn Exit B,1.30514903438296,103.88342000727887
23,81011,origin,Aft Aljunied Stn,1.31532318660502,103.88335173265862
36,81031,origin,Blk 134,1.31580283030533,103.88604854571838
14,81051,origin,Sims Ville,1.31662343087312,103.89033436777706
31,82011,origin,Aft Tg Katong Cplx,1.31736957951855,103.89480000904068
140,82032,origin,Blk 416,1.31776416388008,103.89719868894
46,82061,origin,Eunos Stn/ Int,1.31876162629115,103.9022689641617
99,83101,origin,Eunos Stn,1.32066709057479,103.90489836683336
1,83109,origin,Opp Eunos Stn,1.32135678897249,103.90537221650075
49,83111,origin,Blk 17,1.32346854012914,103.90527311322877
10,83121,origin,Bef Lor K Telok Kurau,1.31260836391216,103.91063424326731
1,83139,origin,Aft Joo Chiat Pl,1.31451138900044,103.90997555601626
3,83151,origin,Parkway East Hosp,1.31488002411227,103.90911503893872
54,83159,origin,Opp Parkway East Hosp,1.31480354064185,103.90947767042405
3,83169,origin,Bef Still Rd,1.31428121358171,103.90687033808844
39,83291,origin,Aft Joo Chiat Pl,1.31473309387158,103.90589521764187
535,84009,origin,Bedok Int,1.32453874317344,103.92903818515839
47,84079,origin,Siglap Cc/Opp Blk 71,1.32099303797206,103.94325305782594
78,84089,origin,Blk 40,1.3206814195738,103.9400309260245
93,84109,origin,Blk 50,1.32350836424044,103.9441209521673
216,84119,origin,Opp Temasek JC,1.31968902766581,103.93506805500876
55,84149,origin,LION HME FOR ELDERS,1.32047933475714,103.93839375752798
14,84159,origin,Opp Casafina/Temasek JC,1.31664972197451,103.93304055596909
209,84221,origin,Blk 109,1.33185798500032,103.93512740972372
454,84251,origin,Blk 99,1.33346832060545,103.93883800719165
147,84261,origin,St. Anthony's Cano Sch,1.33421994347974,103.94172824938414
25,84271,origin,Aft Bedok Ind Pk E,1.33656310671569,103.94401471753854
96,84301,origin,Opp Kg Chai Chee CC,1.32782140214678,103.92656628872025
90,84311,origin,Blk 521,1.32999872121867,103.92731666563313
74,84321,origin,Blk 516,1.33060063600662,103.92977387914273
178,84341,origin,Opp Fengshan Pr Sch,1.33110349338955,103.93198370934411
111,84431,origin,Blk 3014,1.33513644378005,103.9502227306511
3,84451,origin,BEDOK NTH STN EXIT A,1.33643884822286,103.91798074534464
36,84461,origin,Opp Blk 701,1.33807138901241,103.91939027798064
169,84471,origin,Blk 745,1.3373330466218,103.92199745160043
520,84489,origin,Aft Bedok Ind Pk C,1.33804722197723,103.91618833296936
77,84499,origin,Blk 140,1.33520779235718,103.91401580602559
214,84591,origin,Sbst Bedok Nth Depot,1.33774805557922,103.94699472223161
27,84601,origin,Opp Waterfront Key,1.33820137485609,103.93116966665325
16,84611,origin,Opp Waterfront Isle,1.33922469822607,103.92795482353951
50,84621,origin,Opp Blk 716,1.33831497804809,103.9249204585602
24,84631,origin,Opp Waterfront Waves,1.33879275233871,103.92948245969215
368,84709,origin,Opp Blk 150,1.33644333039135,103.91242511468805
138,85091,origin,Tanah Merah Stn Exit B,1.32754912682416,103.94636119805759
26,85101,origin,Aft Bedok Rd,1.32931499760121,103.95071705887575
9,91041,origin,EtonHouse Pre-Sch,1.30100303875383,103.8865107850326
14,91051,origin,Opp Santa Fe Mans,1.30046470843446,103.88946922448878
15,91061,origin,Bet Hse No. 767/767A,1.30060777798346,103.89256694398647
4,91071,origin,Bef Tg Katong Rd,1.30171305700998,103.89599084091456
13,91099,origin,Bef Wilkinson Rd,1.30320972763591,103.88471920227425
162,92041,origin,Opp Parkway Parade,1.30327282994495,103.90583013375219
159,92049,origin,Parkway Parade,1.30300441466613,103.9059569060291
20,92051,origin,Opp Blk 72,1.30461834682389,103.90783296450577
38,92059,origin,Bet Blks 72/74,1.30425139809964,103.90773354554798
28,92061,origin,CHIJ Katong Convent (Pr),1.30585304722559,103.91059595623031
7,92069,origin,Tao Nan Sch,1.30566306799291,103.9110051545323
12,92091,origin,Opp One Amber,1.30270333303256,103.89931388900563
72,92101,origin,Katong Shop Ctr,1.30370246223719,103.90129169936806
137,92111,origin,Opp Roxy Sq,1.30477657929676,103.90293341562067
138,92121,origin,Opp The Holy Family Ch,1.30722207111074,103.90676515165585
34,92131,origin,Katong Omega Apt,1.30878111099591,103.91089222198016
13,92141,origin,Nafa Arts Kindergarten,1.30939538245506,103.91428724575974
17,92151,origin,Christ Meth Ch,1.3098029425373,103.91602380242344
13,92201,origin,Aft Lor M Telok Kurau,1.31117244269722,103.9112378097299
1,92209,origin,Aft Jln Baiduri,1.31101000002422,103.91147888898843
21,92301,origin,Bef St. Patrick's Rd,1.30793535291547,103.9126288890594
17,93051,origin,Aft Dunbar Wk,1.31065440276409,103.91866922380741
79,93061,origin,Bef Siglap Rd,1.31199515605411,103.92260670662348
79,93071,origin,Crescendo Bldg,1.31293014528666,103.92634861688488
44,93081,origin,Opp Chiang Ct,1.31342707975776,103.92903327944508
32,93091,origin,Opp Siglap Sth CC,1.31398835332345,103.93157431388184
23,95901,origin,BEF SIMEI RD,1.33857587129254,103.96020709087523
76,96011,origin,Bef Simei Ave,1.33167675245972,103.9535299850262
64,96021,origin,Opp Expo Halls 1/2/3,1.33397805603359,103.95663722202137
47,96031,origin,Opp Expo Halls 4/5/6,1.33590500003397,103.95837000001772
169,96041,origin,UPP CHANGI STN/OPP SUTD,1.33995375346513,103.96079768187379
120,96051,origin,Opp Changi Ct,1.34372664222741,103.96192069089285
858,96061,origin,Opp Mera Terr P/G,1.34695398893694,103.96294329979929
65,96101,origin,Blk 3012,1.33638500905398,103.9510568939649
157,96121,origin,Metta Welfare Assn,1.34719360554366,103.95776019526973
183,96169,origin,Simei Stn,1.34226222202581,103.95346611100372
95,96181,origin,Blk 151,1.34563053684832,103.95770528781159
64,96191,origin,Blk 224,1.34285666698806,103.95774638900882
16,96199,origin,Opp Blk 224,1.34304235304377,103.9579441304978
35,96201,origin,Simei Green Condo,1.34068848247811,103.95925914106326
11,96209,origin,Opp Simei Green Condo,1.34020664808373,103.95943155475572
289,96259,origin,Aft Changi General Hosp,1.34043019344412,103.95124680626643
33,96269,origin,Blk 146,1.34431781695634,103.95588755609721
120,96281,origin,Opp Changi General Hosp,1.33941652681162,103.94850088671714
103,96289,origin,Changi General Hosp,1.34005496226354,103.94838106593957
1193,97011,origin,The Japanese Sch,1.35332331548207,103.96595966764757
1157,97031,origin,Aft Jln Bena,1.35474723326023,103.96851979269732
1158,97041,origin,Ballota Pk Condo,1.35785139360852,103.96938267040976
693,97051,origin,Opp Changi Women's Prison,1.36044412865764,103.9703768491515
587,97119,origin,Aft Toh Cl,1.36337227349683,103.96996378901376
604,97129,origin,Bef Loyang Ave,1.36461847541947,103.96762195035996
2260,98011,origin,Blk 149A,1.36221388889515,103.96291600002557
2,98031,origin,Aft Pasir Ris Dr 3,1.36722636029551,103.96801787240187
25,98039,origin,Bef New Loyang Link,1.3673740332815,103.96847160564306
6,98041,origin,Opp Loyang Valley,1.36905889178012,103.96968330432956
1256,98049,origin,Loyang Valley,1.36955111611083,103.97064054814314
3018,98091,origin,Blk 156,1.36432808773556,103.9631266198707
3828,98101,origin,Loyang Pt,1.36705781222851,103.96535083584567
7,98109,origin,Opp Loyang Pt,1.36691496085079,103.96586134149551
87,98121,origin,Krislite Bldg,1.37205479195352,103.97023200986916
3579,98129,origin,Opp Krislite Bldg,1.37213166662042,103.97053295605356
26,98131,origin,Bef Loyang Way 1,1.3741140347487,103.97225879434563
1542,98139,origin,Aft Loyang Way 1,1.37394091672222,103.97236010514752
23,98141,origin,GE Aircraft Engines,1.37600551742745,103.974121669607
998,98149,origin,Wacker Chemicals,1.37583493620324,103.974255326806
223,98151,origin,Opp Loyang Way 4,1.37772871219159,103.97590756415319
1273,98161,origin,Composite Tech,1.37986849530321,103.9759182930092
1245,98171,origin,Opp SIA Supplies Ctr,1.38209408212027,103.97466838363384
1560,98181,origin,Opp Loyang Way 6,1.38434111832012,103.97345066073454
1607,98199,origin,Aft Loyang Way,1.38495784630142,103.97185206410448
2483,98209,origin,Encompass Digital Media,1.38155828919575,103.97266651518974
799,98219,origin,Pratt & Whitney Canada,1.38022304984,103.97340977330899
674,98229,origin,Honey Well,1.37796803000431,103.97468689087003
55,10009,destination,Bt Merah Int,1.28210155945393,103.81722480263163
18,10011,destination,BEF NEIL RD,1.2777380589964,103.83749709165197
7,10041,destination,BEF KAMPONG BAHRU TER,1.27605834770353,103.83519065305671
4,10081,destination,Opp Blk 120,1.2822783541702,103.82241744338572
7,10141,destination,Blk 18,1.28583847140468,103.83238179897589
7,10151,destination,Ctrl Green Condo,1.28572048365401,103.8285292287095
25,10161,destination,Opp Tiong Bahru Stn,1.28593135445772,103.82668969231534
14,10379,destination,Blk 25B,1.28373603376667,103.82489520929732
