TOTAL_TRIPS,BusStopCode,type,Description,Latitude,Longitude
41,11269,origin,Opp Holland Village,1.31256112590195,103.79453796697418
1,11279,origin,Aft Coronation Rd West,1.31466878886978,103.79069259768109
1,11289,origin,Opp Tan Boon Chong Ave,1.31618891387774,103.78904342517946
10,11299,origin,Opp Cold Storage Jelita,1.31826975603165,103.78558843680226
25,11361,origin,Buona Vista Stn Exit C,1.30649698638726,103.79058123542397
5,11369,origin,Buona Vista Stn Exit D,1.3063259638605,103.79084827741467
11,11379,origin,Buona Vista Ter,1.30917002463976,103.79236323128613
1,11471,origin,Opp The Fisherman Ch,1.29951892595663,103.80315156606572
8,11481,origin,Queenstown Lib,1.29811518922625,103.8060054035445
3,11491,origin,Opp Queenstown Pr Sch,1.29710202847016,103.8076364994003
81,11511,origin,Alexandra Hosp,1.2859468736223,103.80251884462385
49,11521,origin,Anchorpoint,1.2885710102662,103.80543003047167
18,11531,origin,Opp Lea Hin Hardware Fty,1.29108833302538,103.80753083302794
24,12029,origin,Opp Moonbeam Wk,1.31958369390988,103.7824392109149
10,12039,origin,Opp Pandan Valley Condo,1.32104526183447,103.78018998386835
8,12049,origin,Opp Pandan Valley,1.32091131971837,103.77655888991401
5,12059,origin,Opp Pine Gr Condo,1.32072731097778,103.77515897833835
34,12119,origin,Police KINS Trg Camp,1.31964598192789,103.77279266281438
223,13019,origin,S'pore Botanic Gdns,1.3067380217198,103.82013079894885
28,13029,origin,Bef Tyersall Ave,1.30671783282361,103.8145185880206
75,13051,origin,Opp Valley Pt,1.29334305906356,103.8263656209055
15,13062,origin,STELLAR RV,1.29476674399435,103.82853268161283
11,13063,origin,RV SUITES,1.29534692836828,103.82964309110659
13,13071,origin,Riva Lodge,1.29636199316259,103.8322512944371
13,13081,origin,St. Thomas Wk,1.2959113890106,103.83624277798825
139,13091,origin,AFT KIM YAM RD,1.29593138900491,103.83937805601917
35,13101,origin,Opp Mohd Sultan Rd,1.29414162678811,103.84231209757696
70,13121,origin,Opp Great World City,1.29409221679274,103.8308377640795
22,13141,origin,Aft Zion Full Gospel Ch,1.29763682834545,103.82997986347917
13,13191,origin,Bef Orchard Blvd,1.30266053145965,103.82987799248593
112,14069,origin,Former Railway Stn,1.27261333297575,103.83694861102117
16,14089,origin,Opp Tg Pagar DP Blk F5,1.27046005041763,103.829792773326
90,14109,origin,Keppel DP Blk 517,1.26804601553507,103.82722490505579
765,14119,origin,Opp VivoCity,1.26592360897281,103.8222827803663
1966,14129,origin,Harbourfront Stn Exit A,1.26607869101924,103.81977877391114
134,14139,origin,Bef Seah Im Rd,1.2686352773503,103.81546952380809
117,14159,origin,Bef Chr Community Chapel,1.26994046445496,103.81315419081787
266,14169,origin,Opp Telok Blangah Stn,1.27118550385957,103.80941810434497
25,14179,origin,Yeo's Bldg,1.27188454577735,103.80630000533797
71,14189,origin,Aft Alexandra Rd,1.27269303340787,103.80398363214624
317,15149,origin,Labrador Pk Stn/PSA Bldg,1.27341871854745,103.80055546758587
352,15159,origin,Mapletree Business City,1.27426303773784,103.79839350407595
552,15169,origin,Harbourside Ind Bldg 2,1.27481499269165,103.79673994290195
221,15199,origin,Opp Currency Hse,1.27604240853686,103.79318399639808
47,15209,origin,Bef Pasir Panjang Stn,1.27706561928684,103.79023432729963
17,15219,origin,Pasir View Pk,1.27818114088895,103.78701031206879
15,15229,origin,Bef Sth Buona Vista Rd,1.27937638961898,103.78572727156029
42,16009,origin,Kent Ridge Ter,1.29425341056334,103.76988323197696
365,16019,origin,Haw Par Villa Stn,1.28278078585184,103.78217614858187
3,16029,origin,Gloria Man,1.28608472200879,103.78022138902949
75,16039,origin,S'pore Science Pk II,1.28799020188116,103.77872029260048
24,16049,origin,WHITEHAVEN,1.28910696351866,103.77738952047318
8,16059,origin,Jamiyah Halfway Hse,1.28967266173408,103.77594136139503
161,16069,origin,Heng Mui Keng Terr,1.29082972200391,103.7731166669843
11,16079,origin,Bef Pasir Panjang PO,1.29138264862382,103.77129836184207
54,16089,origin,Aft Clementi Rd,1.29201138346787,103.76908420716119
20,16099,origin,SIT Dover,1.30061249997689,103.77815138886747
1,16131,origin,Opp Kent Ridge Ter,1.29487639088562,103.76935201010454
1,16141,origin,Tentera Diraja Mque,1.29786833526113,103.76959523650599
5,16151,origin,The Japanese Pr Sch,1.30076138899694,103.76993555602371
20,16209,origin,HORIZON RESIDENCES,1.28159092769912,103.78400650244838
718,17009,origin,Clementi Int,1.31491572870629,103.76412225438476
20,17019,origin,Varsity Pk,1.2937974792702,103.76705176995323
16,17029,origin,Opp Waseda S Snr High Sch,1.29694570097768,103.76710295331488
23,17039,origin,Opp Kent Ridge Sec Sch,1.3015316464856,103.76606427132043
277,17049,origin,Blk 601,1.30470638200942,103.76459821893782
1,17051,origin,Opp Regent Pk,1.31726409983754,103.76240145648879
113,17069,origin,Opp Blk 701,1.3077663717505,103.76214066046377
54,17079,origin,Blk 512,1.30968304242083,103.75999360222924
3,17129,origin,Aft NUS High Sch,1.30514136653386,103.76985839745124
5,17149,origin,Blk 426,1.31171515103681,103.76346179699715
14,17159,origin,Blk 365,1.311975556,103.7698144
4,17181,origin,Opp Blk 317,1.31749570803723,103.7638854582427
7,17191,origin,NUS High Sch,1.305669444,103.7698914
109,17221,origin,Blk 377,1.31735631283972,103.76790022594946
26,17239,origin,NTUC Fairprice,1.312440556,103.7658489
11,17389,origin,Opp West Bay Resort Condo,1.29908138901268,103.76700194402241
5,18049,origin,Opp Normanton Pk,1.29018147748939,103.79208093037771
18,18079,origin,Opp NUH,1.2964817739742,103.78455389999202
3,18109,origin,Opp PSB Science Pk Bldg,1.29403436577434,103.78672599789039
4,18111,origin,Fairfield Meth Pr Sch,1.30059305599352,103.78448416698873
7,18129,origin,Ayer Rajah Ind Est,1.29776225378985,103.78570767644749
1,18141,origin,Aft Anglo-Chinese JC,1.30418279677397,103.78788091438994
18,19019,origin,Opp Blk 19A CP,1.30807305598128,103.78475916699466
10,19039,origin,Dover Stn,1.31167951129602,103.77868390552867
34,19051,origin,New Town Sec Sch,1.30896444398008,103.77392333299538
5,19061,origin,Ayer Rajah Telecoms,1.30752442673366,103.77782122462926
39,19071,origin,Opp Acs Independent,1.30515500002931,103.78108305597279
16,19081,origin,Opp ACS Boarding Sch,1.30256972202724,103.78282472199413
4,20019,origin,Blk 431,1.31357611099308,103.7615108330155
2,20029,origin,OPP NEWEST,1.31772833949651,103.75767989744158
1,20039,origin,Opp The Infiniti,1.32102499760642,103.75471510655738
7,20059,origin,Opp Cycle & Carriage,1.32332108750232,103.74769351004639
1,20089,origin,Opp Carrier S'pore,1.32702967705527,103.7392229529496
19,20139,origin,Opp Angliss Bldg,1.31584166892255,103.75204376675156
55,20149,origin,Blk 408,1.31795969674094,103.74897266925451
30,20159,origin,Blk 411,1.31851137522994,103.74640166581365
46,20259,origin,C'wealth Sec Sch,1.31962187605788,103.74477002532701
24,20269,origin,Bef Pandan Gdns,1.32151780618055,103.74580944947768
11,20289,origin,The Japanese Sec Sch,1.31248801817062,103.75503415636196
84,20299,origin,Opp Tanglin Sec Sch,1.3109280417106,103.75857544044081
17,21019,origin,Aft Yuan Ching Rd,1.32554867828642,103.72703317988619
3,21029,origin,AFT CORP PL,1.32429728567538,103.72180766916203
24,21179,origin,CORP PL,1.32586166697514,103.71929527796603
6,21219,origin,Lakepoint Condo,1.34010356133429,103.71625930906035
7,21229,origin,Opp S'Pore A'Space Mfg,1.34200346086893,103.71602021559848
24,21559,origin,CISCO Recall,1.326626598883,103.72063909698713
28,21569,origin,Opp Blk 158,1.32857203912272,103.72289813113439
4,21579,origin,Jurong Sec Sch,1.33013472279057,103.72318086110512
36,21589,origin,Opp Blk 65,1.33246568746472,103.72345805167676
77,21599,origin,Blk 117,1.33468356164521,103.72268493639599
27,21609,origin,Opp Blk 364,1.33775166774993,103.72102625466782
4,21619,origin,AFT CORP RD,1.33793509893342,103.71816213921478
26,21689,origin,Blk 200,1.34241984576482,103.71442338427325
16,21699,origin,SUMMERDALE,1.34154982082089,103.71203075013112
478,22009,origin,Boon Lay Int,1.33932334709184,103.70545701843297
369,28009,origin,Jurong East Temp Int,1.3334081875974,103.74154249246223
6,28229,origin,German Ctr,1.32536675242565,103.74593185918442
12,28249,origin,Jurong East Lib,1.33212287290362,103.73979174224014
9,28251,origin,S'pore Science Ctr,1.33382805600325,103.7369883329766
4,28281,origin,Parc Oasis,1.3420603281321,103.73537548132207
14,28291,origin,Blk 303,1.34446090409168,103.73638303040048
25,28301,origin,Blk 131,1.33473899929823,103.74030301599491
18,28431,origin,Blk 134,1.33449626498358,103.73881557585635
27,40019,origin,Little India Stn,1.30664404460339,103.84920416709382
1,40029,origin,Aft Makepeace Rd,1.31142305600915,103.84265999998345
14,40039,origin,Opp Newton FC,1.31230305602353,103.8407255559936
1,40049,origin,Opp Newton Stn Exit C,1.31402305600959,103.83884638900086
2,40059,origin,Chancery Ct,1.31662138896806,103.83634361100417
1,40069,origin,Anglo-Chinese Sch,1.31830398893217,103.83435129198834
2,40119,origin,Bef Goldhill Ave,1.31889734253426,103.83249521257974
51,40279,origin,KK Women & Child Hosp,1.30981925741503,103.8460393043403
5,41029,origin,Opp Botanic Gdns Stn,1.32333331915013,103.81630566925632
1,41069,origin,Opp Tan Kah Kee Stn,1.32652777798065,103.80758583296918
2,41079,origin,Natl JC,1.32940305598521,103.80304777797754
5,42019,origin,Opp Sixth Ave Stn,1.33170368135595,103.79657033601987
1,42039,origin,Opp The Nexus,1.33474752657285,103.7877986922408
5,42059,origin,Opp King Albert Pk Stn,1.33679896138996,103.78180146215335
5,42089,origin,Opp Bt Timah Plaza,1.34007090936874,103.77941451542826
2,42159,origin,Opp Beauty World Stn,1.34036805329812,103.77530898996658
3,42169,origin,Opp Blk 19,1.34038575681297,103.77366130505683
1,42179,origin,Aft Chun Tin Rd,1.34197833300345,103.77100805601951
5,42189,origin,The Hillford,1.34378853697493,103.76960174742553
4,42199,origin,Aft Bt Batok East Ave 6,1.34607666698124,103.76760722200575
2,42259,origin,Goh & Goh Bldg,1.34106160633217,103.7770788000345
10,43179,origin,Blk 231,1.3489707828044,103.75430345301592
18,43189,origin,Blk 283,1.34694984968785,103.75681389918313
11,43199,origin,Ch Of St. Mary,1.34663409083885,103.75920055445125
3,43349,origin,Opp Princess E Pr Sch,1.34989138902216,103.74073750002215
14,43409,origin,Opp Blk 127,1.35235542005389,103.74623591627208
11,43411,origin,Opp Blk 628,1.35176519952681,103.75019891787089
8,43539,origin,Opp Blk 140,1.35142277800259,103.7433686110311
4427,46009,origin,W'Lands Temp Int,1.43762790090815,103.7864999963898
118,46221,origin,Innova JC,1.4309096816047,103.78759769642132
643,46331,origin,Blk 511,1.43314769562187,103.78816378743082
309,46631,origin,Blk 892C CP,1.43689297551872,103.78915264291737
1569,52009,origin,Toa Payoh Int,1.33202083385749,103.84692763524869
3,52051,origin,BLK 147,1.34338820709349,103.85469257245785
2,52061,origin,BCA Academy,1.34352174018964,103.85873879159365
190,52081,origin,Aft Blk 195,1.33081389290944,103.8608407974236
5,52251,origin,Chung Hwa Free Clinic,1.3329698063249,103.85142087938439
15,52271,origin,Jackson Sq,1.33683113907107,103.84974718092391
129,52329,origin,Opp Toa Payoh Stadium,1.33146817532374,103.85268688199498
9,52369,origin,Blk 237,1.34001833298065,103.85273333299853
165,52509,origin,Opp Toa Payoh Swim Cplx,1.33115712303762,103.85017633434691
128,55031,origin,Opp NCS Hub,1.38944774212221,103.84360331162512
148,55041,origin,Opp Ue Bizhub Ctrl,1.39122406741106,103.84602799523668
181,55051,origin,Opp ST Electronics,1.3923998014128,103.8489623936009
88,55071,origin,Bef KLC Intl Inst,1.39246274085167,103.85261828242731
49,55081,origin,Opp Sunrise Gdns,1.39177133420779,103.8559732827973
32,55101,origin,Opp Serenity Pk,1.3909401415525,103.85967918415774
2,55249,origin,Bef Yio Chu Kang Rd,1.38966405934167,103.84085200603315
47,55259,origin,Opp Countryside Est,1.39141346219733,103.83872874845498
27,55269,origin,Opp Bullion Pk Condo,1.39252554978737,103.83691645885587
1,55279,origin,Lentor Flyover,1.39414737127204,103.83433810671694
1875,59009,origin,Yishun Temp Int,1.42997370944851,103.83743448975132
4,59019,origin,Aft Sg Seletar Bridge,1.40217670308957,103.82763036053306
5,59029,origin,Aft Yishun Ave 1,1.40885843406387,103.82924769115782
43,59039,origin,Yishun Sports Hall,1.41342871609658,103.83156300557019
397,59049,origin,Opp Khatib Stn,1.41700998157675,103.83339984073773
149,59059,origin,Blk 608,1.42054602879781,103.83497942324875
217,59069,origin,Opp Blk 757,1.42657294826877,103.83536957259517
443,59073,origin,Opp Yishun Stn,1.42868146490253,103.83546942999693
292,60029,origin,Blk 16,1.31717045698013,103.86600136758759
177,60039,origin,Opp Blk 66,1.31996473842763,103.86983042567824
140,60059,origin,Bef Kallang Pl,1.31434638899368,103.86586250001177
66,60081,origin,St. Andrew'S Village,1.32931226062177,103.8662910461625
17,60101,origin,Kwong Wai Shiu Hosp,1.31783421341306,103.86004042483177
146,60121,origin,Boon Keng Stn/Blk 102,1.32008815616383,103.86179781146463
28,60141,origin,Opp Bendemeer Pr Sch,1.32258753768004,103.86385682733587
52,60161,origin,St. Michael's Pl,1.32477289725503,103.8655673081052
173,60179,origin,MOM Svcs Ctr,1.32634025655419,103.86834025123765
62,60211,origin,Aft Tai Thong Cres,1.32855071811735,103.87049674985374
795,60221,origin,BLK 73/GEYLANG BAHRU STN,1.32212380559601,103.87081431318353
10,61039,origin,Woodleigh Stn Exit A,1.33845332842129,103.87084881783568
1,61049,origin,Aft Bartley Rd,1.34196277802503,103.8709686110327
141,62231,origin,BEF S'PORE GIRLS' HME,1.34771728070981,103.89029313192805
156,62241,origin,SBST Hougang Depot,1.34503285502097,103.89113604973045
752,63071,origin,Opp Blk 248,1.3597807263938,103.89332464938751
476,63081,origin,Opp Blk 241,1.3568307844677,103.89260949897677
634,63091,origin,Opp Blk 106,1.35385498086943,103.89147049226345
1031,63101,origin,Opp Blk 169,1.35110728949265,103.8903098431232
911,63249,origin,Blk 1,1.36395805601148,103.89261277802149
277,63311,origin,Blk 634,1.36990463865149,103.87780647158901
453,63321,origin,Blk 627,1.36913602302795,103.88132215113495
417,63331,origin,Blk 615,1.36836866548657,103.88492703491212
482,63341,origin,Opp Blk 709,1.36751402871615,103.88882988119938
440,64029,origin,Opp Blk 458,1.37781617357511,103.89688283812272
441,64109,origin,Gracehaven S Army,1.37202330151763,103.87690900449827
1412,64119,origin,Blk 953,1.37679164872283,103.87713655364794
541,64129,origin,Blk 988B,1.37995970749936,103.87686804999332
205,64209,origin,Aft Defu Ave 1,1.36146974234447,103.89452504836862
440,64239,origin,Opp Blk 316,1.36439805444874,103.89682349089492
1728,64249,origin,Blk 327,1.36809355475239,103.89589220748978
1064,64381,origin,Opp Blk 521,1.37288245131287,103.89170384962591
683,64429,origin,Blk 412,1.37481689904602,103.8952195672541
1796,64549,origin,Opp Hougang Ctrl Int,1.37139998302648,103.89170972978319
538,65019,origin,The Rivervale,1.38151407829697,103.89749237919405
2156,65199,origin,Aft Punggol Rd,1.39591721161169,103.90542736761212
3,66061,origin,Aft Lynwood Gr,1.34405111099275,103.86346055601665
3538,67009,origin,Sengkang Int,1.39178060381601,103.89588499436073
5,67011,origin,Bef Begonia Rd,1.39009747909366,103.86263251348234
38,67021,origin,Opp Dedap Rd,1.389306388988,103.86548666703128
284,67041,origin,Opp The Greenwich,1.38802587904105,103.87037184486725
643,67051,origin,Opp Seletar Hills Est,1.3873944756683,103.87302341120069
32,67061,origin,Aft Jln Selaseh,1.38580333301583,103.8753413890144
188,67071,origin,Bef Gerald Dr,1.38224166699882,103.87700083300696
400,67191,origin,Blk 223D,1.38908889970693,103.89710881285436
488,67201,origin,Blk 206A,1.38669709800422,103.89628892246895
1012,67211,origin,Ranggung Stn Exit A,1.38393828115359,103.89765917692944
546,68111,origin,Bef Seletar Camp G,1.40222194447692,103.87138805557646
2,70011,origin,Opp Blk 125,1.32317687661433,103.88116008329277
60,70019,origin,Blk 125,1.32322990499562,103.88145725676175
62,70039,origin,Aljunied Pk,1.32930256265165,103.87975573742911
19,70049,origin,Aft Blk 4,1.33290666703267,103.87871499999147
28,70059,origin,Aft Joo Seng Rd,1.33477611102342,103.87831166701761
115,70101,origin,Opp Gulab Bldg,1.3296996501314,103.87395296821519
28,70111,origin,Opp Cencon Bldg,1.3307766855737,103.87714812684305
60,70151,origin,Aft Jln Anggerek,1.32768374279565,103.8809633442231
79,70161,origin,OPP MATTAR STN EXIT A,1.32758635490072,103.88324806418214
213,70171,origin,Blk 77,1.32833666697134,103.88547138902759
213,70181,origin,Blk 36,1.32886177068404,103.88691723349123
119,70191,origin,OPP BLK 66,1.32722900950909,103.88793655793152
45,70201,origin,OPP MACPHERSON STN EXIT D,1.32461138902969,103.88885416699938
141,70211,origin,Blk 90,1.32362166702646,103.88696166698931
175,70221,origin,Blk 79 FC,1.32620809233247,103.88512100988676
18,70231,origin,OPP MATTAR STN EXIT B,1.32617666698776,103.88401361102049
53,70241,origin,MacPherson Pr Sch,1.32525399997752,103.88199999996775
49,70371,origin,Macpherson Stn Exit A,1.32623288866609,103.88932330108935
221,71051,origin,Aft Kim Chuan Rd,1.34151105876514,103.89189250385124
368,71061,origin,Bef Airport Rd,1.33901443022109,103.89506854137488
1816,71071,origin,Opp Comfort Driving Ctr,1.33638181561906,103.89785574766542
1282,71081,origin,Eunos Technolink,1.33375855817569,103.9005998503616
2040,71091,origin,Blk 637,1.33073374785934,103.90373154551283
58,71121,origin,UBI STN EXIT B,1.330081111,103.8994169
187,71131,origin,Automobile Megamart,1.33127510693644,103.90140378909662
78,71141,origin,Blk 3023,1.32917333299413,103.89706805602555
183,71151,origin,Blk 3021,1.32814305145316,103.8944494102938
191,71161,origin,Blk 3019,1.32732994325917,103.89209147524538
367,72011,origin,Blk 322,1.32816499999482,103.90548361097667
1449,72019,origin,Eunos Mans,1.32884628389091,103.90546507501655
1135,72021,origin,Blk 646,1.33096531210116,103.9063218660858
2526,72039,origin,KAKI BT STN EXIT A,1.33546648279458,103.90985114690736
3270,72049,origin,Opp Blk 660A CP,1.33490332816583,103.90747460787432
1861,72059,origin,Opp Kaki Bt Ind Est,1.33375833299433,103.90428000002385
5584,72061,origin,Blk 122,1.33177922756641,103.9098393917043
1651,72071,origin,Blk 133,1.33219165087886,103.91184110459187
2129,75009,origin,Tampines Int,1.35407552367477,103.94339098473914
53,75019,origin,Tampines Concourse Int,1.35737133106172,103.9416488042812
1533,75039,origin,Springfield Sec Sch,1.3506577199911,103.92956819494434
2275,75059,origin,BEF TAMPINES WEST STN,1.34471168546511,103.9402168928283
322,75069,origin,Bedok Reform Trg Ctr,1.34066333296943,103.93669999999881
309,75129,origin,Darul Ghufran Mque,1.35563642049496,103.93936521711959
1226,75139,origin,Blk 863,1.35563964372785,103.93612503756641
2074,75149,origin,Blk 867A,1.35597194444127,103.93366388890493
2954,75159,origin,Blk 874,1.35405115206724,103.93146643451303
2971,75221,origin,Opp Temasek Poly East G,1.34567355960876,103.93595044893453
5686,75231,origin,Opp Temasek Poly,1.34707779444929,103.93265533979496
1819,75241,origin,Opp Temasek Poly West G,1.34844803009871,103.92980219657613
397,75279,origin,Opp Blk 721,1.3604749400553,103.93620400344062
406,75289,origin,Opp Blks 741/742,1.36045667202312,103.93331674675824
72,75299,origin,Bef Tampines Ave 9,1.36239101738996,103.93106617032824
231,75319,origin,Opp Tampines Dormitory,1.36720805556001,103.93106194445039
2447,75349,origin,The Clearwater Condo,1.33811824869625,103.9339578151498
807,75359,origin,Aft TPE,1.37438650022455,103.93147946559002
123,75369,origin,Opp HNS Micro Siltronic,1.37079630405212,103.93056528604264
4,76031,origin,TAMPINES EAST STN EXIT B,1.35507956918888,103.95529781026745
296,76039,origin,TAMPINES EAST STN EXIT C,1.35506418976437,103.9555498102644
1033,76069,origin,Blk 147,1.34875342114003,103.94208629087403
1459,76079,origin,Blk 101,1.34794388891649,103.94563500000055
1263,76089,origin,The Holy Trinity Ch,1.34916805553714,103.94923388889873
1196,76099,origin,Blk 285,1.35026359502623,103.95249172187374
2120,76109,origin,Blk 302,1.35296639979416,103.9551184525466
882,76139,origin,Opp Century Sq,1.35162691843499,103.94385009279503
653,76149,origin,Opp Tampines Stn/Int,1.35370728527221,103.94636710560508
912,76191,origin,BLK 401,1.3569438864901,103.94477445426702
107,76201,origin,Blk 423,1.35687499368341,103.9479674220669
287,76211,origin,Blk 449,1.35674667237884,103.95100259167165
334,76221,origin,TAMPINES EAST STN EXIT A,1.3563896244901,103.95390226733993
16,76231,origin,Tampines JC/Opp Blk 390,1.35666908955685,103.95736200626966
324,76239,origin,Blk 390/Opp Tampines JC,1.3564927293972,103.95754826481253
456,76249,origin,Blk 370,1.35836639849151,103.95947435534286
234,76419,origin,Blk 307A,1.35366243500181,103.95648530342
495,76439,origin,Blk 351,1.35288166702581,103.96260527798987
372,76449,origin,Blk 343,1.35207508249597,103.96113006140774
461,76459,origin,Blk 323,1.35208003080961,103.95873194771903
199,76469,origin,East Spring Sec Sch,1.35630339357193,103.95985048163843
284,76549,origin,Opp Citylife@ Tampines,1.3604278704904,103.94061354425413
9,76559,origin,AFT TAMPINES STN EXIT E,1.35556499992374,103.9434688889217
512,77009,origin,Pasir Ris Int,1.3737224021188,103.95021243108012
387,78059,origin,Blk 210,1.36677606799955,103.96113744871693
401,78109,origin,Downtown East,1.37533322687905,103.95388142049359
203,78119,origin,Opp Blk 479,1.37568000002841,103.95796611110238
209,78151,origin,Blk 230,1.37239496316057,103.96078021168164
268,78161,origin,Blk 216,1.36900499745113,103.96052175997124
222,78221,origin,Blk 231A CP,1.37417517709229,103.96122560227602
189,80011,origin,AFT PADANG JERINGAU,1.30972720802554,103.86737828692955
309,80031,origin,Kallang Stn,1.31107705658993,103.8713149052975
509,80051,origin,Aft Lor 1 Geylang,1.31251499997324,103.87326194447365
308,80071,origin,Yi Xiu Fty Bldg,1.31380009198455,103.87655394006379
433,80091,origin,Bef Lor 23 Geylang,1.31489775184137,103.88095141640784
479,80109,origin,Opp Kallang Stn/Blk 2C,1.31324473748019,103.871430158598
408,80119,origin,Aft Geylang Rd,1.30992065473549,103.87599804972949
124,80149,origin,S.A. Deaf,1.3074963710946,103.8798058337351
312,80151,origin,Opp Suntec City,1.2964053214202,103.85791133392289
124,80161,origin,Opp Nicoll Highway Stn,1.30032715605093,103.8624541086332
37,80211,origin,Opp Natl Stadium,1.30712803633755,103.87548108759093
1153,80251,origin,Aft Lor 14 Geylang,1.31009487384598,103.87992501726275
43,80279,origin,Mountbatten Stn Exit B,1.30514903438296,103.88342000727887
316,81011,origin,Aft Aljunied Stn,1.31532318660502,103.88335173265862
1,81029,origin,Aft Lor 28 Geylang,1.31359869606059,103.88497531416832
317,81031,origin,Blk 134,1.31580283030533,103.88604854571838
7,81049,origin,Aft Lor 34 Geylang,1.31414737685242,103.88788680329557
165,81051,origin,Sims Ville,1.31662343087312,103.89033436777706
4,81069,origin,Opp Lor 39 Geylang,1.314713072947,103.89084333204679
7,81081,origin,Opp Aljunied Stn,1.31621665907428,103.88168156879213
43,81089,origin,Aljunied Stn,1.31628194302502,103.88202243551633
1,81091,origin,Opp Blk 105,1.31935333297674,103.88173111103306
113,81099,origin,Blk 102,1.31982276662398,103.88194665985091
134,81111,origin,Paya Lebar Stn Exit B,1.31860238558389,103.89211689790608
625,81139,origin,Grandlink Sq,1.31435328604306,103.89191764014708
489,81149,origin,The Sunny Spring Condo,1.31212569246254,103.88966028743648
798,81159,origin,Opp Kong Hwa Sch,1.31167873834387,103.8874161243355
1047,81169,origin,Opp Blk 56,1.31078371924435,103.88313174959588
1965,81171,origin,Blk 39,1.30751703730041,103.88500750064323
449,81181,origin,Dakota Stn Exit A/Blk 99,1.30845544825732,103.88847214403829
25,81191,origin,AFT OLD AIRPORT RD,1.30913166702397,103.89180000002517
24,81201,origin,Opp Geylang Meth Sec Sch,1.31869302203322,103.88300679740438
295,81211,origin,Geylang Polyclinic,1.31904666371972,103.88666750777982
12,81221,origin,Opp Blk 1015,1.31976331280568,103.89015111975269
21,81231,origin,Opp Kh Plaza,1.31389305598354,103.88189611100506
222,82009,origin,Eunos Int,1.31933717157385,103.90180834139497
1662,82011,origin,Aft Tg Katong Cplx,1.31736957951855,103.89480000904068
76,82032,origin,Blk 416,1.31776416388008,103.89719868894
3380,82033,origin,Blk 414,1.31798449318919,103.898237229405
2403,82061,origin,Eunos Stn/ Int,1.31876162629115,103.9022689641617
3,82071,origin,Opp Tg Katong Girls' Sch,1.30725334418948,103.89541128171984
487,82079,origin,Tg Katong Girls' Sch,1.30801114591342,103.8951960850957
261,82081,origin,Aft Dunman Rd,1.31037284851913,103.89412794527634
45,82089,origin,Aft Ipoh Lane,1.31086356037133,103.89430403711837
789,82091,origin,Aft Queen Of Peace Ch,1.31264667096781,103.89411050584133
206,82099,origin,CDAC Bldg,1.31299461549467,103.89427184817765
