TOTAL_TRIPS,BusStopCode,type,Description,Latitude,Longitude
137,50239,origin,S'pore Indian Assn,1.31831836156155,103.85509172316276
139,50249,origin,S'pore Khalsa Assn,1.31728239717191,103.85671387960308
162,51011,origin,Opp Tan Tong Meng Twr,1.32770447989161,103.84095472172798
82,51021,origin,Old Police Academy,1.33032500001091,103.83925888900175
28,51031,origin,S'pore Polo Club,1.33162906440184,103.83859992029566
120,51041,origin,Opp SLF Cplx,1.33343558724869,103.8379172613076
152,51051,origin,AFT ANDREW RD,1.33635352726982,103.83707802024655
636,51071,origin,Macritchie Reservoir,1.34219256998908,103.83596576505084
599,52009,origin,Toa Payoh Int,1.33202083385749,103.84692763524869
30,52051,origin,BLK 147,1.34338820709349,103.85469257245785
2,52059,origin,Blk 219,1.34309745890513,103.85622585798508
56,52061,origin,BCA Academy,1.34352174018964,103.85873879159365
1,52069,origin,Comfortdelgro Corp Ltd,1.34314389988912,103.85856611406128
44,52251,origin,Chung Hwa Free Clinic,1.3329698063249,103.85142087938439
1,52259,origin,Opp Chung Hwa Free Clinic,1.33278746546959,103.85165691373105
70,52271,origin,Jackson Sq,1.33683113907107,103.84974718092391
1,52279,origin,Blk 56,1.33702420555118,103.84992957112877
68,52369,origin,Blk 237,1.34001833298065,103.85273333299853
6,52501,origin,Toa Payoh Swim Cplx,1.33090220918791,103.85011762889827
47,52509,origin,Opp Toa Payoh Swim Cplx,1.33115712303762,103.85017633434691
57,53011,origin,ST. THERESA'S HME,1.34555351143315,103.8382633553218
178,53021,origin,Opp Shunfu Est,1.34967996840542,103.83652457261991
681,53041,origin,Bef Thomson Ridge,1.35307831612792,103.8343639597673
848,53051,origin,Bef Thomson Plaza,1.35470733843442,103.83232115663711
235,53061,origin,Bef Windsor Pk Rd,1.3571583010953,103.82883507046125
347,53071,origin,Opp Flame Tree Pk,1.36063333692202,103.82834252087906
214,53081,origin,Opp Faber Gdn,1.36319303798878,103.82783467220469
237,53091,origin,Bef Ang Mo Kio Ave 1,1.36482025993725,103.8279237884758
320,53161,origin,Opp Blk 254,1.36221142414319,103.84214462138529
2384,53171,origin,Blk 23,1.35466138896969,103.83630694400975
2861,53181,origin,Amtech Bldg,1.35607279929568,103.83781001395549
3902,53191,origin,Blk 7 Ind Est,1.35837944828586,103.83908917392279
4227,53201,origin,Opp Nea Reg Off,1.36128501070806,103.83850250682744
1197,53329,origin,Opp CityCab,1.36153970079158,103.84049549859829
11638,54011,origin,Blk 207,1.36567044820875,103.84341042482097
1,54031,origin,Opp Al-Muttaqin Mque,1.37008641040706,103.84534111753092
1907,54039,origin,Bef Al-Muttaqin Mque,1.37091786093364,103.84563650364578
2710,54049,origin,Courts Ang Mo Kio,1.37350472194557,103.84532571985918
355,54059,origin,Bef Ang Mo Kio Lib,1.3762849891494,103.84498299185917
2852,54061,origin,Blk 244,1.36728801688172,103.83404076959498
3034,54071,origin,BLK 310,1.36433664907741,103.84490672378502
298,54079,origin,OPP BLK 315,1.36389805596869,103.84585916699372
6207,54081,origin,TECK GHEE CT,1.36358972199933,103.84786694396756
645,54089,origin,OPP ANG MO KIO SWIM CPLX,1.36297001065247,103.8484911674186
959,54091,origin,BLK 331,1.36167975047647,103.85092799797833
31,54099,origin,OPP BLK 333,1.36118777797342,103.85104805596895
1047,54109,origin,Bef Ang Mo Kio Ave 10,1.35708169204878,103.85433890252277
6962,54161,origin,Opp Blk 255,1.37107664581619,103.83482933088284
354,54169,origin,Blk 255,1.37089833300275,103.83476694396748
214,54181,origin,BLK 258,1.37053305192374,103.83653495602837
16504,54189,origin,BLK 110,1.37046966291161,103.83679073259783
128,54191,origin,BLK 170,1.37447193336668,103.83756404776227
12659,54199,origin,BLK 163,1.37430000000968,103.83767277798232
83,54201,origin,OPP BLK 155,1.37608498575075,103.83927614239282
8179,54209,origin,BET BLKS 152/155,1.37638119735545,103.83952322759048
5602,54211,origin,MAYFLOWER SEC SCH,1.36861222198461,103.83634833298527
11463,54221,origin,Opp Ang Mo Kio Pr Sch,1.36995608006054,103.83959341119167
8,54229,origin,Ang Mo Kio Pr Sch,1.36960577947339,103.83993274827546
16745,54231,origin,Blk 129,1.36966012463918,103.84193909880943
22,54239,origin,Blk 209,1.369186093503,103.84332015576305
1854,54241,origin,Blk 700B,1.36913518643274,103.84618005827467
5,54247,origin,Blk 322,1.36873836498602,103.84719306132868
5,54248,origin,Blk 324,1.36875490594243,103.84661006967286
15,54261,origin,Ang Mo Kio Stn,1.36946941916508,103.85075454495572
1505,54269,origin,Opp Ang Mo Kio Stn,1.36921006543476,103.85111893571647
126,54271,origin,Blk 586,1.36996326781056,103.85356664655984
3470,54279,origin,Blk 427,1.36968919033429,103.85404760550173
155,54281,origin,Blk 570,1.3694902568174,103.85601277845504
16026,54289,origin,Blk 452,1.36910303231028,103.8561504529793
5248,54299,origin,Opp Blk 565,1.36890152697813,103.85832656880861
1072,54309,origin,Opp Blk 5022,1.36988835306854,103.86306604022437
13901,54311,origin,Blk 332,1.36143610819625,103.85257506359629
17,54319,origin,Opp Christ The King Ch,1.36205969144532,103.85305482306448
13542,54321,origin,Blk 354,1.3639846735447,103.85237785571755
68,54329,origin,Blk 420,1.36449772525141,103.85247983714417
939,54331,origin,Blk 346,1.36719473720813,103.85056845375878
3,54339,origin,Blk 422,1.3678447007404,103.85057966582927
6,54341,origin,Opp Blk 504,1.37462142095238,103.84782467173312
1237,54349,origin,Blk 504,1.37477333299627,103.84810527802902
3062,54359,origin,Blk 502,1.37615334768079,103.8499921086812
3749,54369,origin,Opp Blk 4025,1.35874638898802,103.85588277797046
17958,54371,origin,Blk 409A,1.36238306289968,103.85568284134345
2641,54379,origin,Blk 475,1.36288998904353,103.85594804936484
13189,54381,origin,Blk 443,1.3657416739059,103.85608617430734
2531,54389,origin,Blk 465,1.36638973614786,103.85660537812751
48,54391,origin,Aft Ang Mo Kio Int,1.37161972202016,103.8482886110145
204,54399,origin,Ang Mo Kio Stn,1.37137302300723,103.84866111647399
189,54401,origin,Blk 522,1.3729466814704,103.8516353477965
3878,54409,origin,Opp Blk 522,1.37270833297137,103.85213888899418
2263,54411,origin,Blk 527,1.37235305596731,103.8542291670297
5672,54419,origin,Opp Blk 527,1.37206167776818,103.8548909469337
3264,54429,origin,Blk 561,1.370346604537,103.8581855234859
5307,54439,origin,Blk 549,1.37328474238491,103.85715387505564
2675,54441,origin,Blk 507,1.37418169489017,103.85076922983178
101,54449,origin,Opp Blk 507,1.3746081045073,103.85088955053739
2685,54451,origin,Blk 643,1.37723501808517,103.84059645206445
1,54459,origin,Blk 151,1.37693336122245,103.84120098441312
1627,54461,origin,Blk 649,1.37747997146347,103.84339938777067
2609,54589,origin,Blk 555,1.37173441613541,103.85671893941708
2583,54609,origin,Opp Townsville Pr Sch,1.3593577779887,103.85529250000319
1823,54611,origin,BLK 220,1.36489470522366,103.84057417396242
11,54619,origin,OPP BLK 220,1.36467168386173,103.84050288513411
3904,54621,origin,BLK 223,1.36595331171712,103.83773071305599
92,54629,origin,OPP BLK 223,1.3655880696456,103.83801666007233
85,55009,origin,Ang Mo Kio Depot,1.38589831101442,103.84757704926118
1573,55019,origin,The Calrose,1.38228305598375,103.83616944399448
1145,55039,origin,NCS Hub,1.3891573228776,103.84383135324573
506,55049,origin,Ue Bizhub Ctrl,1.39110547694961,103.84659281119058
1049,55059,origin,ST Electronics,1.3920822654425,103.84909518015897
332,55079,origin,Aft KLC Intl Inst,1.39195216697174,103.85336802569404
504,55089,origin,Aft Sunrise Gdns,1.39129403706334,103.85630398734284
241,55109,origin,Serenity Pk,1.39049447273752,103.8599334800352
8535,55119,origin,Blk 617,1.37728530731209,103.8378470631113
2,55121,origin,Opp Blk 604,1.37943138901774,103.83519777802985
7895,55129,origin,Blk 604,1.37955302001994,103.83549938754196
1232,55159,origin,Opp Ang Mo Kio Comm Hosp,1.38336200025306,103.8406500476486
5597,55169,origin,Opp Yio Chu Kang Cc,1.38123639226093,103.84100233602071
808,55179,origin,OPP CASTLE GREEN,1.38573179925587,103.84259428959234
455,55189,origin,Yio Chu Kang Stn,1.38261995770962,103.84383839092432
1436,55199,origin,Blk 645,1.3795247679563,103.8426631996752
251,55201,origin,Opp Anderson JC,1.37859113966821,103.8443777268119
523,55209,origin,Anderson JC,1.37863166702811,103.84468444401317
215,55231,origin,Opp Sbst Ang Mo Kio Depot,1.38576093943759,103.84831692135697
108,55309,origin,Opp AMK Police Div HQ,1.38408333299371,103.84444749999892
122,55319,origin,Yio Chu Kang Stadium,1.38408669861968,103.84678260704942
1210,56019,origin,Bef Ang Mo Kio Ave 1,1.36949553492338,103.82862910254734
2352,56029,origin,Bef Sembawang Hill FC,1.37359500001635,103.82870000002058
1286,56039,origin,Aft Yio Chu Kang Rd,1.37673055602474,103.82848388900504
4,56041,origin,Opp Meadows @ Peirce,1.37916166696569,103.8275777780206
1189,56049,origin,Meadows @ Peirce,1.37945638898658,103.82768833298778
5874,56059,origin,Bef Tagore Rd,1.38268805765919,103.82604547355085
224,56069,origin,Bef Tagore Dr,1.38530499508514,103.82320879865532
20,56079,origin,Aft Old Upp Thomson Rd,1.38756640996273,103.81959791299872
1,56081,origin,Bef SLE,1.39169796746844,103.81821308362592
19,56089,origin,Aft SLE,1.39205091187219,103.81861107436661
2,56091,origin,Bef Springleaf Rd,1.39634526567884,103.81841168654944
1274,56099,origin,Aft Springleaf Rd,1.39606817759915,103.8188299218487
651,56191,origin,Opp NPB Serangoon Depot,1.37879833302094,103.82944083302411
1233,56201,origin,Aft Munshi Abdullah Ave,1.38059381566563,103.83224759401025
1962,56241,origin,St. Nicholas Girls',1.37199166697877,103.83320833301671
8016,56251,origin,Opp Horizon Gdns,1.37637472203353,103.8344186109838
1378,56261,origin,AFT Ang mo kio avenue 2,1.36786219023986,103.83172738576756
555,56289,origin,Bef Shangri-La Wk,1.37023167757252,103.83232655288832
642,57019,origin,Springleaf Nature Pk,1.40056260892652,103.81734465881833
2066,57029,origin,Aft The Springside,1.40396290628178,103.81862261343507
654,57039,origin,SPIRITUAL GRACE PRESBY CH,1.40611750000192,103.8199872220186
14,57049,origin,Opp Nee Soon HQ 22 SIB,1.41082027802703,103.82233527798766
208,57059,origin,Opp Sembawang Air Base,1.41472777811863,103.82356549744377
97,57069,origin,Opp Dieppe Barracks,1.4189659270404,103.82460551333597
495,57079,origin,Khatib Camp,1.42443860227619,103.82566793061787
156,57141,origin,Bef Upp Thomson Rd,1.40248255094729,103.8169622653191
2,57149,origin,Aft Upp Thomson Rd,1.40236816337763,103.81689548453724
49,58049,origin,Opp Blk 590C,1.44919525191106,103.82703542333945
60,58059,origin,Opp Blk 592C,1.45079007708143,103.82866296034206
15,58069,origin,Opp Durban Rd,1.45271386343891,103.83118398014977
66,58141,origin,Sembawang Camp,1.463365158306,103.81653183057891
19,58161,origin,Bef Sembawang Shipyard G 3,1.46052755709037,103.82037350350512
21,58171,origin,Sembawang Corp Industries,1.45890580814381,103.82379883168399
8,58181,origin,Sembawang Drug Rehab Ctr,1.45964275024639,103.82625715308492
10,58191,origin,Aft Wellington Rd,1.45875202875202,103.82875514072087
17,58201,origin,Aft Queen'S Ave,1.45531234912714,103.83098996673239
106,58269,origin,OPP VISIONAIRE,1.44702361616489,103.82761997468876
41,59069,origin,Opp Blk 757,1.42657294826877,103.83536957259517
596,59073,origin,Opp Yishun Stn,1.42868146490253,103.83546942999693
175,59099,origin,Blk 220,1.43272835490407,103.83522544787667
79,59259,origin,Darul Makmur Mque,1.43716783426775,103.83379791523895
152,59339,origin,Blk 776,1.42273567302859,103.83378411194366
156,59529,origin,Opp Yishun Sapphire,1.44035052900307,103.8318142995419
28,59549,origin,Khatib Camp,1.42313912325939,103.83052605711299
386,59559,origin,Opp Blk 722,1.42511776424343,103.82821308909149
149,60101,origin,Kwong Wai Shiu Hosp,1.31783421341306,103.86004042483177
917,60121,origin,Boon Keng Stn/Blk 102,1.32008815616383,103.86179781146463
226,60141,origin,Opp Bendemeer Pr Sch,1.32258753768004,103.86385682733587
291,60161,origin,St. Michael's Pl,1.32477289725503,103.8655673081052
106,60201,origin,18 Woodsville,1.32933888886,103.8683861111429
553,60261,origin,Potong Pasir Stn Exit C,1.33132471594343,103.86891794930561
162,61011,origin,Blk 103,1.3333927981396,103.86946402615806
83,61021,origin,Aft Woodleigh Pk,1.33627668492978,103.87018878876424
593,61031,origin,Woodleigh Stn Exit B,1.33836472248768,103.8704496726279
40,61041,origin,Bef Braddell Rd,1.34142999996834,103.87049194397346
1374,62011,origin,Aft Bartley Rd,1.3421349999944,103.88345100001618
516,62021,origin,Wisma AUPE,1.3436889743392,103.8825074871872
392,62031,origin,Bef How Sun Rd,1.34521001044775,103.88171014272702
934,62041,origin,Opp Bethany Presby Ch,1.3483829232168,103.88018488884609
1,62049,origin,Aft Paya Lebar Cres,1.34904000002665,103.88022749996824
1366,62051,origin,Aft Jln Chermat,1.35170429575719,103.87775496869286
289,62111,origin,Aft Sommerville Rd,1.34509852230089,103.87077171254077
387,62121,origin,Aft Wolskel Rd,1.34682778451192,103.87156809881778
439,62149,origin,Forest Woods,1.35169173270668,103.87595332312252
671,62239,origin,OPP S'PORE GIRLS' HME,1.34763066655635,103.88998897946436
341,62249,origin,Opp SBST Hougang Depot,1.34421563693504,103.89102556910234
136,63019,origin,Aft Upp S'Goon Shop Ctr,1.35347964311763,103.87800141702434
94,63029,origin,Opp The Helping Hand,1.35727472200293,103.88218027802674
655,63039,origin,Kovan Stn Exit C,1.36026000003341,103.88538416663954
74,63049,origin,Glad Tidings Ch,1.36219166668854,103.88752277779692
46,63059,origin,Opp Serangoon JC,1.36437667280221,103.88984149586426
28,63069,origin,Blk 25,1.36637999879956,103.89194715850095
2388,63079,origin,Blk 248,1.35978917315442,103.89296017669749
1085,63089,origin,Blk 241,1.35653228525134,103.89213497244268
3033,63099,origin,Blk 106,1.35357948490597,103.89097410968795
1791,63109,origin,Blk 172,1.35081444397072,103.88984416702769
343,63141,origin,Blk 209,1.35404612202219,103.87491322643768
319,63151,origin,Aft Upp S'Goon Rd,1.35412291412202,103.87758355854012
143,63161,origin,Serangoon Swim Cplx,1.35717307747832,103.87530650239555
39,63181,origin,Bef St. Helier's Ave,1.36083138898279,103.87346222201559
130,63191,origin,Aft Serangoon Nth Ave 1,1.36426277802723,103.87403972199432
127,63201,origin,Blk 133,1.36617789459924,103.87492029493984
361,63211,origin,Blk 138,1.36814638231195,103.87573084011618
4236,63241,origin,Blk 21,1.36409785233957,103.89213557756084
764,63319,origin,Opp Blk 634,1.36921737828483,103.87814733411857
720,63329,origin,Opp Blk 627,1.36862870083779,103.882008479663
1016,63339,origin,Opp Blk 615,1.36811854812783,103.88451259380585
1980,63349,origin,Blk 708,1.36687207146588,103.88923358520269
63,64019,origin,Blk 302,1.368308353364,103.89393838248249
64,64049,origin,Opp The Midtown,1.3703713899857,103.89603248614272
37,64059,origin,Blk 355,1.37249135705281,103.89837470452339
106,64069,origin,Serangoon Sec Sch,1.37526504951859,103.90134716214978
1292,64101,origin,Opp Gracehaven S Army,1.37212119701131,103.87653938842564
1,64109,origin,Gracehaven S Army,1.37202330151763,103.87690900449827
185,64409,origin,Blk 477A,1.37820165544364,103.90352727356866
314,65009,origin,Punggol Temp Int,1.40370629859822,103.90224337575333
3,65059,origin,St. Anne's Ch,1.39308440832899,103.90129355204087
472,65061,origin,Blk 298A,1.39490129020977,103.9018594759131
6,65069,origin,Blk 190C,1.39504382175966,103.90236824858533
29,65079,origin,Blk 102C,1.39893574516181,103.90474802293774
68,65159,origin,Cove Stn Exit A,1.39856872266182,103.90665292741664
42,65221,origin,BLK 303D,1.40402842836975,103.90480763848863
68,65249,origin,Blk 178,1.39963747797366,103.90824975943016
21,65281,origin,Punggol Sec/Blk 601B,1.40201165055481,103.90783309940194
12,66011,origin,Aft Braddell Rd,1.34716997902419,103.8599767808637
66,66021,origin,New Tech Pk,1.35096671417894,103.86182938341672
17,66031,origin,Cardiff Residence,1.35465640659199,103.86572364607075
2751,66039,origin,Blk 307,1.35475138514216,103.86668854745251
2033,66049,origin,Blk 233,1.35535475300084,103.86896493522666
2,66051,origin,Opp Blk 257,1.35585499445871,103.87196190877665
3062,66059,origin,Blk 257A,1.35553141738293,103.87212299732872
1661,66099,origin,Opp Golden Hill Est,1.35427474694456,103.86142199387719
3467,66109,origin,Blk 151,1.3699792245468,103.8746132395795
12,66111,origin,Opp Grace Wk,1.35848277799301,103.86823666699911
118,66119,origin,Summer Pl,1.35683000003038,103.86812666696963
40,66121,origin,Chuan Terr,1.36239972197855,103.86776000002241
199,66129,origin,Aft Chuan Gdn,1.361491111,103.8680175
98,66131,origin,Aft Trinity Meth Ch,1.36346698150382,103.87019205208469
111,66139,origin,Opp Trinity Meth Ch,1.36357778856307,103.86929111065648
57,66141,origin,Bef Yio Chu Kang Rd,1.36311828855893,103.87239656838271
32,66149,origin,Aft Yio Chu Kang Rd,1.36291833299844,103.87236222198605
2787,66271,origin,Serangoon Gdn Circus,1.36398333300081,103.86578916701893
12943,66339,origin,Blk 101,1.37125183222903,103.87055805068519
3349,66349,origin,Opp Daikin S'pore,1.37082760014108,103.86541771672718
3343,66351,origin,S'Goon Stn Exit B,1.35049831450162,103.87324486521683
1389,66361,origin,Blk 319,1.35258501828366,103.86824850324253
1334,66371,origin,Blk 261,1.353767301605,103.87268543240587
3610,66381,origin,Opp S'Goon Stn Exit F,1.35020472197618,103.87122527801795
6373,66429,origin,Blk 530,1.37352182697727,103.87243744452265
5051,66439,origin,Blk 504A CP,1.37393762072692,103.87551294197841
780,67009,origin,Sengkang Int,1.39178060381601,103.89588499436073
181,67019,origin,Aft Begonia Rd,1.38976371710347,103.86253811109862
100,67029,origin,Aft Dedap Rd,1.38906690681702,103.86517736947857
174,67039,origin,Aft Seletar Rd,1.38831000001759,103.86800750000182
44,67089,origin,Bef Fernvale Lane,1.39029406445756,103.86916019529639
22,67111,origin,Chij St. Joseph'S Convent,1.39105369405739,103.90237246307768
15,67121,origin,Blk 142A,1.38949805550873,103.90518999989366
33,67131,origin,Bakau Stn/Blk 122F,1.38767805568948,103.90527388892869
251,67139,origin,Nth Spring Pr Sch,1.38715714684677,103.90417577185805
13,67141,origin,Blk 119D,1.38602111109914,103.90353194446361
43,67151,origin,Kangkar Stn Exit B,1.38353305558266,103.90215499999188
153,67171,origin,Blk 225A,1.38731209583307,103.89897692182004
61,67191,origin,Blk 223D,1.38908889970693,103.89710881285436
678,67229,origin,Rumbia Stn Exit A,1.39105777803334,103.90614361099206
624,67239,origin,Opp Rivervale Pr Sch,1.3930503019817,103.90373341553943
41,68019,origin,Aft Jln Kayu,1.39106694073297,103.87060612962611
1364,68029,origin,Blk 448A,1.39312162118162,103.87264955115819
377,68039,origin,Aft Abundant Grace Ch,1.39652972197871,103.87311388899468
106,68049,origin,Opp Jln Tari Lilin,1.39851660309414,103.8729604565282
39,68059,origin,Aft TPE,1.39978638898633,103.87243527803194
364,68119,origin,Aft Seletar Camp G,1.40231306085319,103.87194871751426
779,70021,origin,Opp Canossa Convent Pr,1.32640814876454,103.88033937941422
1106,70031,origin,Opp Aljunied Pk,1.3292670732562,103.87941087761011
1467,70041,origin,Opp Blk 4,1.33340805598283,103.87841250002135
1020,70051,origin,Aft Joo Seng Rd,1.33627202154131,103.87777948299751
2,70059,origin,Aft Joo Seng Rd,1.33477611102342,103.87831166701761
43,70061,origin,Bef Bidadari Pk Dr,1.33857923703487,103.87542864573655
3,70171,origin,Blk 77,1.32833666697134,103.88547138902759
1,70181,origin,Blk 36,1.32886177068404,103.88691723349123
1,70191,origin,OPP BLK 66,1.32722900950909,103.88793655793152
130,70201,origin,OPP MACPHERSON STN EXIT D,1.32461138902969,103.88885416699938
727,70211,origin,Blk 90,1.32362166702646,103.88696166698931
917,70221,origin,Blk 79 FC,1.32620809233247,103.88512100988676
181,70231,origin,OPP MATTAR STN EXIT B,1.32617666698776,103.88401361102049
275,70241,origin,MacPherson Pr Sch,1.32525399997752,103.88199999996775
282,70251,origin,Macpherson Stn Exit C,1.32497158481981,103.89037074589527
1,70259,origin,Macpherson Stn Exit B,1.32498730068675,103.89080428753108
518,70261,origin,Opp Orion @ Paya Lebar,1.32884296980066,103.88962746952593
1089,70271,origin,Le Crescendo,1.33078171512111,103.88931512831826
3,70279,origin,Opp Trinity @ Paya Lebar,1.33155751923227,103.88951499040957
1636,70281,origin,Aft Tai Seng Stn,1.33530627797371,103.8879999999696
930,70291,origin,Asiawide Ind Bldg,1.33743499996855,103.88713611112668
676,70301,origin,Aft Paya Lebar St,1.33965760027057,103.88575915318087
21,70379,origin,Opp Macpherson Stn Exit A,1.32604294133609,103.88933975894
180,71059,origin,Bef Kim Chuan Rd,1.34065465828861,103.89195372882892
474,71069,origin,Aft Airport Rd,1.3385251356058,103.89512258677937
1589,71079,origin,Comfort Driving Ctr,1.33554558497215,103.89825312082961
1816,71089,origin,Opp Eunos Technolink,1.33291479894363,103.90097214917817
1131,71099,origin,Blk 311,1.33022638900189,103.9038336109893
103,71129,origin,UBI STN EXIT A,1.329761944,103.8991489
237,71139,origin,Blk 302,1.33054224737538,103.90087888738246
452,71149,origin,Blk 3024,1.32886553888796,103.89713767691656
357,71159,origin,Blk 3026,1.32787641919412,103.89457489895001
643,71169,origin,Aztech Bldg,1.32706502989935,103.89217317535862
314,72011,origin,Blk 322,1.32816499999482,103.90548361097667
92,72029,origin,Opp Blk 646,1.33086398684,103.90655207721196
349,72069,origin,Blk 121,1.33150994155892,103.90977961908514
308,72079,origin,Blk 609,1.33201510811169,103.91201112281274
1197,75009,origin,Tampines Int,1.35407552367477,103.94339098473914
57,75069,origin,Bedok Reform Trg Ctr,1.34066333296943,103.93669999999881
119,75349,origin,The Clearwater Condo,1.33811824869625,103.9339578151498
76,76059,origin,Opp Our Tampines Hub,1.35296163572491,103.94165154852797
38,76111,origin,Blk 945,1.35157455446947,103.94023387732626
132,76121,origin,Opp St. Hilda's Sec Sch,1.35003333718868,103.93817517168992
183,76281,origin,East View Pr Sch,1.34758373789104,103.93848632286071
4,81101,origin,CISCO Ctr,1.32111522416649,103.89152220076973
466,81109,origin,Opp CISCO Ctr,1.3209137166719,103.89117183414866
7,81111,origin,Paya Lebar Stn Exit B,1.31860238558389,103.89211689790608
778,81119,origin,Paya Lebar Stn Exit C,1.31856724602339,103.89169495502705
385,81129,origin,Paya Lebar Stn Exit D,1.31631147367096,103.89217268755989
1026,82029,origin,Blk 14 Mkt/FC,1.31569833821527,103.89559528546464
1187,82049,origin,Joo Chiat Cplx,1.31634170548514,103.89891621295058
