BusStopCode,RATIO,TOTAL
10009,86.30030205592907,19120
10011,80.71367884451996,2127
10017,84.33813892529488,2813
10018,19.05099150141643,3362
10021,164.2156862745098,539
10041,330.142566191446,2112
10049,82.5233644859813,1953
10051,183.14917127071823,1025
10059,16.540722082283796,1388
10061,302.51256281407035,801
10069,54.11089866156787,806
10071,190.625,3441
10079,78.9497927222478,3885
10081,96.93181818181819,1733
10089,110.56737588652483,2969
10091,96.65409990574929,4173
10099,118.76184459886292,3463
10101,164.28571428571428,962
10109,92.5925925925926,468
10111,98.46846846846847,2203
10119,131.5086782376502,1734
10121,39.86486486486486,1242
10129,649.238578680203,1476
10131,127.38626226583408,2549
10139,82.89855072463767,3786
10141,612.5786163522013,4532
10149,18.92116182572614,4299
10151,103.62573099415204,1741
10161,137.87995382839554,12365
10169,43.503983592332574,18192
10171,113.59223300970874,660
10179,90.36697247706422,830
10181,103.1936127744511,1018
10189,211.42355008787348,1772
10191,124.54323995127893,3687
10199,159.70873786407768,2675
10201,144.75717439293598,4435
10209,72.99336149668075,5733
10211,183.33333333333331,51
10219,315.38461538461536,54
10221,520.0,279
10229,12.021857923497267,205
10231,678.014184397163,1097
10239,22.536806342015854,1082
10241,146.875,474
10249,136.32075471698113,501
10261,140.8071748878924,537
10269,60.97560975609756,330
10271,125.5813953488372,485
10279,146.3963963963964,547
10281,148.58757062146893,1320
10289,63.38582677165354,415
10291,138.52295409181636,3585
10299,87.03438395415472,5222
10321,53.286384976525824,653
10329,684.0,980
10331,37.17693836978131,690
10339,105.88235294117648,945
10341,220.404984423676,2057
10349,43.24726911618669,2885
10351,359.47136563876654,1043
10359,54.01459854014598,422
10361,241.52542372881354,1612
10369,74.71698113207546,2315
10371,168.70967741935482,2499
10379,98.87640449438202,1770
10381,48.28660436137071,952
10389,260.0,1980
10391,71.11517367458866,936
10399,519.8275862068965,719
10401,11500.0,348
10409,0.6711409395973155,300
10411,1122.2222222222222,110
10419,5.970149253731343,71
10421,136.82634730538922,791
10429,30.174563591022448,522
10431,245.83333333333334,332
10439,39.682539682539684,352
10441,62.88659793814433,158
10449,73.0,346
10451,256.3380281690141,253
10459,28.57142857142857,144
10461,223.33333333333334,194
10469,45.2991452991453,170
10471,104.44444444444446,184
10479,28.09667673716012,424
10481,210.6007067137809,879
10489,165.24822695035462,748
10499,51.903807615230455,758
10501,338.55421686746985,364
10519,653.0973451327434,851
10599,158.19935691318327,1606
10651,27.78523489932886,952
10659,309.18367346938777,401
11009,174.94456762749445,3720
11019,30.622768742562474,3293
11021,144.89795918367346,1920
11029,90.00571102227298,3327
11031,204.72103004291844,710
11039,108.9820359281437,698
11041,243.25396825396822,865
11049,77.31277533039648,805
11051,300.1808318264014,2213
11059,54.769230769230774,3521
11061,118.83561643835617,639
11069,107.27272727272728,228
11071,86.08374384236454,1511
11079,79.71014492753623,744
11081,154.11764705882354,216
11089,132.57575757575756,307
11091,260.9929078014185,509
11099,80.14440433212997,499
11101,163.21695760598504,2111
11109,100.58565153733528,1370
11111,44.87908961593172,2037
11119,158.32389580973953,2281
11131,50.54945054945055,411
11139,88.19875776397515,606
11141,79.59977765425236,3231
11149,252.31362467866325,2741
11151,137.03703703703704,1152
11159,124.09240924092408,679
11161,86.04261431649509,7771
11169,106.68599033816426,10696
11171,51.51098901098901,1103
11179,256.1139028475712,2126
11181,139.37007874015748,2128
11189,78.76254180602007,6414
11191,236.54390934844193,1188
11199,62.03605514316013,1528
11201,79.66101694915254,318
11209,11.805555555555555,644
11211,443.5897435897436,212
11219,18.93491124260355,201
11221,946.5116279069769,450
11229,38.92617449664429,414
11231,200.5181347150259,580
11239,50.0,657
11259,225.33333333333334,244
11261,145.5069124423963,2131
11269,30.064754856614247,1406
11271,157.42574257425744,260
11279,121.48760330578511,268
11281,92.5925925925926,52
11289,128.88888888888889,103
11291,96.02122015915118,739
11299,127.41935483870968,564
11301,104.70588235294119,174
11309,144.89795918367346,120
11311,80.0,72
11319,91.48936170212765,90
11321,71.05263157894737,130
11329,105.26315789473684,234
11331,190.0,203
11339,308.5714285714286,143
11341,226.3157894736842,620
11349,116.72597864768683,609
11351,11.572700296735905,752
11359,695.6521739130435,183
11361,36.65322580645161,6778
11369,84.52627223831196,4460
11379,380.0,384
11381,1579.591836734694,1646
11389,0.0,1770
11401,55.75060532687651,2573
11409,121.5633423180593,822
11419,71.67051578137028,2230
11429,102.64550264550265,383
11439,224.0208877284595,1241
11441,133.33333333333331,252
11449,169.11764705882354,549
11451,156.32183908045977,223
11459,127.04918032786885,277
11469,382.60869565217394,111
11471,135.6164383561644,172
11479,21.73913043478261,84
11481,106.87022900763358,271
11489,86.98630136986301,273
11491,60.30927835051546,311
11499,128.91566265060243,380
11511,27.762863534675613,5711
11519,50.03806140573458,5913
11521,105.36756126021002,3520
11529,13.33640978311029,2456
11531,160.62992125984252,331
11539,88.70967741935483,351
11541,105.55555555555556,74
11551,24.290220820189273,394
11561,22.772277227722775,124
11579,77.41935483870968,550
11589,132.72727272727275,384
11599,267.39130434782606,338
11609,447.05882352941177,93
12021,128.7292817679558,414
12029,287.14285714285717,542
12031,150.79617834394904,1575
12039,105.54089709762533,779
12041,241.4141414141414,676
12049,126.85512367491165,642
12051,467.1140939597316,845
12059,88.25910931174089,465
12061,77.60577915376678,1721
12069,157.48502994011977,860
12071,89.1891891891892,910
12079,328.28685258964146,1075
12081,96.3302752293578,214
12089,95.23809523809523,246
12091,157.09818636647904,12333
12099,39.28961086192266,11490
12101,95.88431590656285,3522
12109,46.45702306079665,3493
12111,333.33333333333337,130
12119,129.26829268292684,188
12121,119.5,1756
12129,54.53315290933695,1142
12131,30.82706766917293,174
12139,1820.0,288
12141,11.11111111111111,190
12149,1091.304347826087,274
12151,58.536585365853654,65
12169,156.6265060240964,213
12179,137.11656441717793,773
12189,1175.0,153
12199,169.7674418604651,348
12201,65.4639175257732,321
12209,684.8837209302326,675
12211,26.720647773279353,313
13011,286.4864864864865,858
13019,25.194132873166524,1451
13021,163.23529411764704,179
13029,7.6158940397351,325
13031,32.945736434108525,343
13039,421.2121212121212,344
13041,16.793893129770993,153
13049,686.9565217391305,181
13051,86.82284040995609,1276
13059,175.59241706161137,1163
13062,86.88524590163934,342
13063,82.51748251748252,261
13069,216.97247706422021,691
13071,59.92779783393502,443
13079,180.6201550387597,362
13081,37.89237668161435,615
13089,701.2195121951219,657
13091,30.290010741138563,1213
13099,258.91891891891896,1328
13101,5.285118219749652,757
13109,459.2,699
13119,123.31288343558282,364
13121,68.51520572450805,1884
13139,29.701372074253428,1607
13141,132.60073260073258,635
13159,95.48872180451127,520
13169,91.66666666666666,46
13171,80.58252427184466,186
13179,195.23809523809524,124
13181,622.2222222222223,65
13189,130.76923076923077,90
13191,19.90740740740741,1295
13199,193.82239382239382,761
13201,14.698162729658792,437
13209,2153.3333333333335,338
13211,,0
14009,22.986379687237264,7314
14011,47.27272727272727,81
14019,138.93805309734512,270
14021,77.84431137724552,297
14029,334.375,1946
14031,285.1717902350814,2130
14039,143.38118022328547,1526
14041,147.42268041237114,1440
14049,264.3153526970954,878
14051,132.30337078651687,827
14059,119.94459833795015,794
14061,1013.6363636363636,245
14069,6.25,204
14071,1000.0,187
14081,100.0,18
14089,3.3333333333333335,31
14101,473.3333333333333,86
14109,30.76923076923077,68
14119,122.82608695652173,2050
14121,194.47640966628308,2559
14129,12.766870507456282,10511
14131,131.96544276457885,1074
14139,19.821605550049554,1209
14141,40.02121890840505,11878
14151,146.15384615384613,736
14159,68.72309899569584,1176
14161,91.11111111111111,3096
14169,101.66402535657686,2545
14171,197.87234042553192,140
14179,33.70786516853933,357
14189,87.192118226601,380
14191,132.579185520362,1542
14199,172.05882352941177,1295
14201,182.4468085106383,1062
14209,104.34782608695652,1034
14211,839.1509433962265,1991
14219,190.80882352941177,791
14221,121.46892655367232,392
14229,248.46625766871165,568
14231,763.75,691
14239,128.94736842105263,696
14241,189.46772366930918,2556
14249,237.56670224119532,3163
14259,166.16052060737528,1227
14269,99.82817869415808,2326
14271,107.38461538461539,674
14279,117.10843373493975,3604
14281,174.96339677891655,1878
14291,159.87261146496817,1632
14299,240.86021505376345,634
14309,107.26872246696036,941
14319,69.82968369829685,698
14329,107.62711864406779,1960
14331,308.7248322147651,609
14339,79.01861252115059,1058
14341,373.2142857142857,265
14349,32.804232804232804,753
14351,156.38297872340425,241
14359,220.0854700854701,749
14369,92.0673076923077,799
14379,209.20770877944324,1444
14381,229.25851703406815,3286
14389,46.45849200304646,1923
14391,108.15047021943573,664
14399,168.58316221765915,1308
14471,311.6666666666667,741
14489,72.7427597955707,1014
14491,383.92857142857144,813
14499,76.81564245810057,633
14501,97.46835443037975,468
14509,462.2222222222222,506
14519,1.3605442176870748,894
14521,0.0,42
14529,inf,13
14539,37.238493723849366,328
15041,192.75634995296332,3112
15049,25.108017282765243,2606
15051,271.2538226299694,2428
15059,116.86586985391767,1633
15071,234.6153846153846,174
15079,58.88888888888889,143
15091,780.0,44
15099,36.11111111111111,49
15101,inf,4
15109,,0
15111,4800.0,196
15119,17.391304347826086,27
15121,1783.3333333333333,339
15129,20.0,168
15131,32.426303854875286,584
15139,145.83333333333331,590
15141,76.03833865814697,551
15149,149.85507246376812,862
15151,59.33456561922365,862
15159,303.14960629921256,1536
15161,76.18110236220473,895
15169,129.4017094017094,1342
15181,25.0,40
15189,579.1666666666667,163
15191,68.39945280437757,1231
15199,213.08139534883722,1077
15201,80.45977011494253,157
15209,93.19727891156462,568
15211,108.33333333333333,50
15219,143.1578947368421,462
15221,143.87464387464388,856
15229,98.40546697038725,871
16009,89.54108858057631,1776
16011,259.73741794310723,1644
16019,23.62698120162182,3354
16021,231.57894736842107,126
16029,133.8235294117647,159
16031,123.5576923076923,465
16039,442.7184466019417,559
16041,249.32432432432435,1034
16049,325.974025974026,984
16051,192.7835051546392,284
16059,121.6783216783217,317
16061,171.3355048859935,833
16069,136.25866050808315,1023
16071,140.15748031496062,305
16079,87.25490196078431,573
16081,87.99019607843137,767
16089,107.26072607260726,628
16091,183.46456692913387,720
16099,37.93677204658902,829
16101,39.285714285714285,78
16109,5900.0,180
16111,104.0983606557377,249
16119,2814.285714285714,204
16121,884.6153846153846,256
16131,419.5121951219512,213
16139,14.285714285714285,120
16141,196.0,148
16149,30.37974683544304,412
16151,379.2682926829268,786
16159,15.143120960295475,1247
16161,3.3333333333333335,403
16169,741.4141414141415,833
16171,6.395348837209303,366
16179,168.55345911949686,854
16181,3.907380607814761,718
16189,130.71428571428572,1615
16191,14.705882352941178,39
16199,121.78217821782178,224
16201,123.75,179
16209,93.75,186
16211,0.0,4
16219,0.0,7
16221,327.2727272727273,235
16229,9.871794871794872,857
16231,336.0,545
16239,69.79591836734694,416
16241,133.33333333333331,28
16249,32.25806451612903,41
16891,110.91314031180401,947
16991,149.15254237288136,1176
17009,115.67616240995416,26347
17011,466.21621621621625,419
17019,53.78151260504202,549
17021,415.42056074766356,1103
17029,130.4709141274238,832
17031,109.21052631578947,636
17039,151.25628140703517,500
17041,191.14123581336696,9235
17049,60.06679389312977,6710
17051,63.806970509383376,611
17059,502.2026431718062,1367
17061,38.66015352407537,1987
17069,440.76923076923083,2812
17071,25.206611570247933,1515
17079,817.1052631578947,2091
17081,977.2727272727274,237
17091,287.5,1054
17099,27.927927927927925,1278
17101,72.7930535455861,1194
17109,155.96026490066225,773
17111,136.5,473
17119,313.0718954248366,632
17121,132.18707015130673,1688
17129,205.48387096774192,947
17131,107.61904761904762,218
17139,132.6086956521739,214
17141,94.28571428571428,1020
17149,122.42744063324538,843
17151,224.47916666666666,4361
17159,137.86266924564796,4919
17161,19.382459782044627,4601
17169,131.70731707317074,1615
17171,34.36247177549422,29158
17179,78.61266768551538,21037
17181,107.26495726495726,485
17189,103.96135265700484,2111
17191,78.1163434903047,643
17201,160.94707520891365,4684
17211,47.266881028938904,916
17219,411.1111111111111,736
17221,66.93811074918567,1025
17229,143.015873015873,1531
17239,2282.1052631578946,4526
17241,68.16976127320955,634
17249,153.69649805447472,652
17251,13.473684210526315,539
17259,243.75,935
17269,56.457564575645755,848
17279,66.87402799377917,1073
17289,75.82417582417582,160
17291,30.76923076923077,17
17299,52.17391304347826,35
17301,257.14285714285717,175
17309,27.43362831858407,144
17311,56.451612903225815,97
17319,212.84403669724773,341
17321,70.94017094017094,200
17329,215.68627450980392,322
17331,190.9090909090909,128
17339,176.19047619047618,232
17351,134.88372093023256,101
17359,442.8571428571429,38
17361,170.1492537313433,181
17369,94.61756373937678,687
17371,23.103448275862068,714
17379,277.09923664122135,494
17381,303.8461538461538,315
17389,109.38967136150235,446
17399,,0
17409,,0
17419,,0
17429,,0
17439,,0
18011,191.15384615384616,757
18019,65.44117647058823,1125
18021,7.894736842105263,82
18029,427.77777777777777,190
18041,40.76433121019109,221
18049,162.36162361623616,711
18051,164.44444444444443,119
18059,217.85714285714283,89
18061,3650.0,75
18069,450.0,77
18071,448.34834834834834,1826
18079,13.05350553505535,2451
18081,inf,240
18089,651.2820512820513,293
18099,125.0,9
18101,234.15637860082305,812
18109,307.10659898477155,802
18111,76.03485838779956,808
18119,155.68627450980392,652
18121,44.766146993318486,650
18129,111.08247422680412,819
18131,146.61654135338347,328
18141,146.64310954063603,698
18149,75.49019607843137,358
18151,495.0,119
18159,78.51851851851852,241
18171,8.333333333333332,13
18179,360.0,23
18181,11.688311688311687,86
18189,8200.0,83
18191,45.94594594594595,54
18199,1900.0,40
18201,195.23809523809524,186
18211,270.2127659574468,174
18221,13.636363636363635,25
18239,116.66666666666667,78
18241,5.769230769230769,55
18249,4588.888888888889,422
18251,0.0,76
18261,19.81132075471698,127
18269,12300.0,124
18271,0.0,117
18279,29700.0,298
18281,73.33333333333333,26
18289,inf,69
18301,23.24561403508772,281
18309,290.90909090909093,344
18311,90.10989010989012,173
18319,363.6363636363636,204
18321,17.20430107526882,218
18329,2800.0,435
18331,159.58549222797927,1002
18339,56.51408450704225,889
19011,250.875386199794,3407
19019,127.56640344580043,3170
19021,225.38860103626942,628
19029,47.73662551440329,359
19031,73.79818103074925,4013
19039,69.83105390185035,4222
19041,160.3305785123967,315
19049,200.68965517241378,436
19051,428.8461538461538,825
19059,38.80597014925373,651
19061,280.0,190
19069,112.6984126984127,134
19071,166.8584579976985,2319
19079,274.2857142857143,131
19081,285.77878103837475,1709
19089,134.79591836734696,2301
19091,386.6666666666667,511
19099,32.60340632603406,545
20011,110.45751633986929,322
20019,106.67701863354037,1331
20021,61.98830409356725,1108
20029,499.47089947089944,1133
20031,72.02797202797203,492
20039,245.66210045662103,757
20051,62.903225806451616,404
20059,133.33333333333331,616
20061,40.54054054054054,52
20069,253.84615384615384,46
20081,41.17647058823529,96
20089,84.31372549019608,94
20101,76.04395604395604,1602
20109,256.6502463054187,2896
20121,88.3248730964467,371
20129,96.45232815964523,886
20131,124.83221476510067,335
20139,74.3421052631579,530
20141,84.55882352941177,251
20149,181.34715025906735,543
20151,256.6666666666667,214
20159,96.8586387434555,752
20161,71.57894736842105,163
20169,141.1764705882353,492
20171,111.11111111111111,190
20179,238.8235294117647,576
20181,42.5531914893617,536
20189,292.01388888888886,1129
20191,132.7659574468085,547
20199,151.0172143974961,1604
20201,77.99586776859503,1723
20209,319.0751445086705,725
20211,67.27941176470588,455
20219,259.3220338983051,848
20231,59.048795552810375,2575
20239,267.08296164139165,4115
20241,937.5,83
20249,48.9051094890511,204
20251,104.13223140495869,247
20259,102.7027027027027,450
20261,179.5,559
20269,44.846292947558766,801
20271,139.68668407310705,918
20281,57.701711491442545,645
20289,106.28272251308901,394
20291,90.48140043763676,1741
20299,111.54910096818811,3059
20309,523.0769230769231,324
20319,291.7910447761194,525
20329,47.840531561461795,445
20331,596.0526315789474,529
20341,173.11320754716982,579
21011,28.775510204081634,631
21019,196.5,593
21021,300.0,84
21029,284.12698412698415,242
21041,189.6551724137931,84
21049,7.5,129
21051,475.0,69
21059,107.6923076923077,27
21069,60.07604562737643,421
21071,288.0,291
21079,41.904761904761905,298
21089,99.29078014184397,281
21099,230.95238095238093,139
21109,65.67164179104478,222
21111,200.0,18
21119,33.33333333333333,4
21121,425.0,105
21129,7.5,43
21131,300.0,4
21139,8.333333333333332,13
21141,277.55102040816325,185
21149,80.14705882352942,245
21151,404.54545454545456,111
21159,107.6923076923077,54
21161,98.87640449438202,531
21169,57.57575757575758,156
21171,119.19191919191918,434
21179,271.8390804597701,647
21181,80.43478260869566,83
21189,132.94117647058823,198
21191,137.17948717948718,185
21199,123.07692307692308,203
21201,154.54545454545453,28
21209,70.58823529411765,29
21211,590.3508771929825,787
21219,121.3903743315508,414
21229,50.70422535211267,428
21231,35.748792270531396,281
21239,248.54368932038832,359
21241,277.36625514403295,917
21249,127.99227799227799,1181
21251,55.4054054054054,115
21259,2146.153846153846,292
21261,282.7586206896552,333
21269,87.3015873015873,118
21271,152.5,202
21279,15.424164524421593,449
21291,625.0,116
21299,20.833333333333336,58
21301,8000.0,81
21309,5.454545454545454,58
21311,inf,62
21319,3.3333333333333335,31
21321,14200.0,143
21329,0.0,47
21331,7900.0,80
21339,0.0,15
21341,366.66666666666663,14
21349,28.57142857142857,9
21351,16.9811320754717,62
21359,59.57446808510638,75
21361,626.8656716417911,487
21369,104.38247011952191,513
21371,109.91735537190081,2286
21379,132.15984776403425,2440
21381,82.03125,233
21389,241.54589371980677,707
21391,110.6060606060606,1112
21399,141.32653061224488,1419
21409,206.89655172413794,178
21411,19.747899159663866,285
21419,628.9719626168225,780
21421,176.89822294022616,3428
21429,125.24590163934425,3435
21431,102.34215885947047,1987
21439,139.18367346938777,586
21441,157.7724836212031,4328
21449,90.31993437243642,6960
21451,40.710059171597635,1189
21459,436.864406779661,1267
21461,140.0,48
21469,411.1111111111111,46
21471,141.66666666666669,29
21479,33.33333333333333,8
21481,1033.3333333333335,136
21489,650.0,120
21491,1285.0,277
21499,170.53571428571428,303
21501,2850.0,354
21509,56.666666666666664,47
21511,21.052631578947366,69
21519,500.0,84
21521,30.158730158730158,82
21529,4400.0,90
21531,35.0,27
21539,1400.0,45
21541,28.57142857142857,63
21549,104.34782608695652,47
21551,215.25974025974025,971
21559,79.9163179916318,860
21561,337.25055432372505,1972
21569,62.83524904214559,1700
21571,537.5796178343949,1001
21579,54.72727272727273,851
21581,577.027027027027,2004
21589,30.65134099616858,1023
21591,228.77148313176318,5165
21599,35.66599053414469,4013
21601,776.1092150170649,2567
21609,37.97396717600453,2438
21611,368.1818181818182,927
21619,32.45614035087719,755
21621,626.4705882352941,494
21629,47.31182795698925,137
21631,250.33557046979865,522
21639,152.63157894736844,432
21641,392.85714285714283,966
21649,132.67326732673268,470
21651,813.4146341463415,749
21659,102.77777777777777,219
21661,319.8717948717949,655
21669,85.32608695652173,341
21671,77.37430167597765,635
21679,109.02255639097744,278
21681,118.39762611275964,736
21689,566.6666666666667,1200
21691,60.36866359447005,348
21699,481.73913043478257,669
21711,62.32558139534884,349
21719,468.96551724137925,165
21751,605.8823529411765,240
21759,23.684210526315788,188
21761,572.0,336
21769,211.76470588235296,159
21771,126.57342657342659,648
21779,101.61490683229815,1623
22009,56.443792798947,93896
22011,3.3210332103321036,1120
22019,284.2105263157895,146
22021,443.83561643835617,397
22029,500.0,36
22031,134.48275862068965,68
22039,24.242424242424242,41
22041,3400.0,35
22049,16.666666666666664,14
22051,7200.0,73
22059,9.523809523809524,46
22061,7700.0,156
22069,12.76595744680851,106
22071,2700.0,56
22079,21.052631578947366,46
22081,4300.0,132
22089,15.0,46
22091,357.14285714285717,64
22099,20.0,12
22141,4180.0,214
22149,1.7857142857142856,228
22151,4850.0,99
22159,3.9473684210526314,79
22161,387.0967741935484,151
22169,14.074074074074074,154
22171,884.2105263157896,187
22179,70.0,102
22181,365.1685393258427,828
22189,27.171492204899778,571
22191,inf,307
22199,0.0,142
22219,66.10169491525424,98
22221,346.1538461538462,58
22229,35.55555555555556,61
22231,58.39793281653747,1226
22239,298.1203007518797,2118
22241,31.083202511773937,835
22249,616.0,1253
22251,50.649350649350644,580
22259,533.3333333333333,1425
22271,266.66666666666663,66
22281,23.076923076923077,48
22289,2316.666666666667,145
22299,25.862068965517242,73
22309,24.509803921568626,127
22319,563.6363636363636,73
22329,5700.0,58
22331,310.5263157894737,312
22341,31.0,1179
22349,693.2475884244373,2467
22351,19.67741935483871,371
22359,445.37815126050424,1298
22361,76.64670658682635,295
22369,231.4516129032258,411
22391,183.33333333333331,357
22399,11.926605504587156,122
22401,1600.0,119
22409,0.0,36
22411,21.95571955719557,661
22419,280.92105263157896,579
22421,inf,19
22429,5.555555555555555,19
22431,1425.0,61
22439,4.25531914893617,98
22441,57.51633986928104,964
22449,292.54658385093165,1264
22451,74.15966386554622,829
22459,16.507177033492823,974
22461,330.8139534883721,741
22469,89.9390243902439,623
22471,343.75,71
22479,57.57575757575758,104
22481,17.565217391304348,676
22489,153.921568627451,259
22491,1.4248704663212435,1566
22499,64.53287197231833,1902
22501,296.1240310077519,511
22509,28.125,369
22511,79.92831541218638,1506
22519,230.0751879699248,1756
22521,157.1747627024009,4606
22529,18.70513341460111,8764
22531,846.5116279069769,407
22539,13.662790697674417,391
22541,539.3939393939394,211
22549,5.454545454545454,116
22551,333.33333333333337,65
22559,0.0,11
22561,0.0,1
22569,8.695652173913043,25
22571,,0
22591,67.3529411764706,1138
22599,540.3474903474904,3317
22609,0.0,30
23011,221.0,321
23019,295.45454545454544,87
23021,700.0,80
23029,266.66666666666663,11
23031,258.33333333333337,43
23039,33.33333333333333,24
23041,61.25000000000001,129
23049,1966.6666666666667,310
23051,61.016949152542374,95
23059,310.0,123
23061,11.904761904761903,94
23069,647.6190476190476,314
23071,91.34615384615384,199
23079,187.5,115
23081,30.0,13
23089,51.85185185185185,41
23091,70.83333333333334,41
23099,1800.0,76
23101,26.785714285714285,71
23109,157.69230769230768,134
23111,18.181818181818183,26
23119,385.7142857142857,34
23121,90.0,19
23129,333.33333333333337,13
23131,212.9032258064516,97
23139,1325.0,57
23141,68.42105263157895,32
23149,233.33333333333334,30
23151,7.142857142857142,15
23159,975.0,43
23161,84.375,59
23169,712.5,65
23171,55.55555555555556,42
23179,225.0,39
23181,93.87755102040816,190
23189,69.17293233082707,225
23191,0.0,23
23199,inf,123
23201,0.0,79
23209,inf,84
23211,18.333333333333332,71
23219,310.3448275862069,238
23221,8700.0,176
23229,29.166666666666668,31
23231,629.6296296296297,197
23239,23.62204724409449,157
23241,459.99999999999994,28
23249,41.17647058823529,24
23251,inf,49
23259,68.18181818181817,37
23261,13100.0,264
23269,125.0,99
23279,31.818181818181817,29
23281,133.33333333333331,49
23291,400.0,45
23301,327.2727272727273,94
23311,300.0,48
23321,131.8181818181818,51
23331,114.58333333333333,103
23341,2150.0,45
23349,16.666666666666664,14
23351,700.0,16
23359,0.0,35
23361,5700.0,58
23369,28.000000000000004,32
23371,6.779661016949152,819
23379,80.0,45
23389,985.7142857142858,228
23399,658.3333333333333,91
23409,360.0,92
23419,266.66666666666663,22
23429,180.0,98
23439,30.0,13
23441,216.66666666666666,76
23449,6.0606060606060606,35
23451,466.6666666666667,17
23461,inf,73
23469,41.17647058823529,72
23471,5.555555555555555,38
23479,550.0,26
23481,136.36363636363635,26
23489,7.43801652892562,130
23491,60.97560975609756,528
23499,78.59649122807018,509
23501,33.33333333333333,20
23509,700.0,16
23519,328.57142857142856,60
24009,57.0507521904447,9500
24011,12.5,9
24019,142.85714285714286,17
24021,166.66666666666669,24
24029,2050.0,86
24041,1.5625,65
24049,17750.0,357
24089,636.3636363636364,81
24129,27.586206896551722,111
24139,13.333333333333334,34
24149,87.5,15
24159,33.33333333333333,8
24169,437.5,43
24179,123.07692307692308,29
24189,296.0,99
24199,116.66666666666667,13
24209,200.0,36
24219,281.8181818181818,42
24229,155.0,51
24239,71.05263157894737,130
24249,81.08108108108108,67
24259,8.19672131147541,66
24269,809.0909090909091,100
24279,1512.5,129
24289,338.46153846153845,171
24299,535.2941176470588,108
24301,222.22222222222223,29
24331,157.14285714285714,36
24339,250.0,21
24341,2257.1428571428573,165
24349,22.22222222222222,88
24351,inf,82
24359,11.538461538461538,29
24369,103.03030303030303,67
24379,100.0,28
24381,368.1818181818182,103
24389,31.16883116883117,101
24391,150.0,10
24401,100.0,2
24411,80.0,9
24421,86.66666666666667,28
24431,150.0,75
24441,inf,10
24451,3233.3333333333335,100
24461,526.8656716417911,420
24489,312.5,33
24499,1033.3333333333335,34
24501,0.0,2
24509,50.0,6
24511,329.4117647058823,73
24519,8.679245283018867,288
24521,,0
24529,11.627906976744185,48
24531,13.636363636363635,50
24539,450.0,55
24541,9.574468085106384,103
24549,1654.5454545454547,193
24559,271.42857142857144,26
24571,317.85714285714283,117
24581,167.3913043478261,246
24599,340.0,44
24601,10.526315789473683,63
24609,inf,59
24611,2.5,41
24619,5600.0,57
24621,124.32432432432432,83
24629,11000.0,111
24631,inf,231
24639,1.1904761904761905,85
24641,308.33333333333337,49
