TOTAL_TRIPS,BusStopCode,type,Description,Latitude,Longitude
12,11211,origin,Aft Peirce Rd,1.30838779885113,103.80939522851014
21,11221,origin,Lien Twrs,1.31002225322358,103.80544413357042
2349,11519,origin,Opp Queensway Shop Ctr,1.28665742231261,103.80334129425303
71,12069,origin,Opp Blk 109A,1.321433056,103.7710419
71,12079,origin,Opp Blk 116,1.32383187575187,103.77263094375739
28,12089,origin,Opp Maju Camp,1.326261111,103.7757089
476,12099,origin,Opp SIM HQ,1.327838056,103.7767036
768,12109,origin,Opp Ngee Ann Poly,1.330819444,103.7780086
116,13011,origin,Opp S'pore Botanic Gdns,1.30634849184404,103.81983822614549
22,13021,origin,Aft Min Of Foreign Affairs,1.30633972996805,103.81430670816292
91,14061,origin,Opp Former Railway Stn,1.27231269789239,103.83862035734883
82,14071,origin,Keppel Workshop,1.27220342411953,103.8339025862589
3,14081,origin,Tg Pagar DP Blk F5,1.27067760623796,103.83061367871179
50,14101,origin,Opp Keppel DP Blk 517,1.26837500002503,103.82825805600972
1376,14121,origin,Harbourfront Stn Exit B,1.26591350024271,103.81925660621779
215,14131,origin,Caribbean at Keppel Bay,1.26740130257465,103.81675441150337
3398,14141,origin,VivoCity,1.26552421466644,103.82211326846237
196,14151,origin,Opp Chr Community Chapel,1.26964765905364,103.8129359412343
790,14161,origin,Telok Blangah Stn,1.27075866533548,103.81009913005327
135,14171,origin,Opp Yeo's Bldg,1.27145959833005,103.80654857059398
11,14221,origin,Opp St. Teresa's Ch,1.27359332247784,103.82893371728431
33,14231,origin,Keppel DP Blk 519,1.27100999999332,103.82667222202473
2255,15041,origin,Aft PSA Bldg,1.27474059154052,103.80188920243768
26,15049,origin,Bef PSA Bldg,1.274590541032,103.80216344738955
2300,15051,origin,Alexandra Pt,1.27718388886974,103.80248500000464
18,15059,origin,Opp Alexandra Pt,1.27686194443878,103.80270111113056
39,15141,origin,Labrador Pk Stn,1.27275860463579,103.80095947823813
109,15151,origin,Opp Mapletree Biz City,1.27389192906939,103.79822208982421
330,15161,origin,Pasir Panjang Ctr,1.27443806198132,103.79666055940478
243,15191,origin,Pasir Panjang Stn/Fc,1.27581227029734,103.79263571257981
52,15201,origin,Aft Pasir Panjang Stn,1.27680819120105,103.78970861437152
130,15221,origin,Aft Sth Buona Vista Rd,1.27949923466491,103.78548955401584
181,16011,origin,Opp Haw Par Villa Stn,1.28277766355314,103.78186930413443
30,16021,origin,Opp Gloria Man,1.28625793147796,103.77981027693801
67,16031,origin,Opp S'pore Science Pk II,1.28800629048399,103.77846479413628
139,16041,origin,OPP LUXE VILLE,1.2893086506189,103.77660095143266
2,16049,origin,WHITEHAVEN,1.28910696351866,103.77738952047318
91,16051,origin,The Crystal Tabernacle Ch,1.29014861601908,103.77426036615236
1,16059,origin,Jamiyah Halfway Hse,1.28967266173408,103.77594136139503
336,16061,origin,Opp Heng Mui Keng Terr,1.29046257201356,103.77356171611027
15,16069,origin,Heng Mui Keng Terr,1.29082972200391,103.7731166669843
98,16071,origin,Opp Pasir Panjang PO,1.29129940835907,103.77117221155989
269,16081,origin,Aft Palm Green Condo,1.29195777797363,103.76866138900287
2156,16091,origin,Opp SIT Dover,1.29939666697351,103.7792311110139
5,16101,origin,Inst Of Micro-Electronics,1.28923831874246,103.77969239279669
65,16109,origin,The Alpha,1.28911169277414,103.77950843257454
52,16111,origin,Aries,1.28700981956328,103.7828311158184
98,16119,origin,Teletech Pk,1.28697650703193,103.78260551222012
39,16121,origin,Galen,1.28651130049582,103.78345136824991
56,16131,origin,Opp Kent Ridge Ter,1.29487639088562,103.76935201010454
3,16139,origin,Bef Kent Ridge Ter,1.29537944399618,103.76974861100446
30,16141,origin,Tentera Diraja Mque,1.29786833526113,103.76959523650599
121,16151,origin,The Japanese Pr Sch,1.30076138899694,103.76993555602371
34,16201,origin,Barossa Gdns,1.28130063164133,103.78410758834183
182,17011,origin,Opp Varsity Pk,1.29386900823232,103.76688187253777
490,17021,origin,Waseda S Snr High Sch,1.29673702633957,103.76691201794645
174,17031,origin,Kent Ridge Sec Sch,1.30172305827699,103.76567633935802
2599,17041,origin,Blk 726 Clementi West Mkt,1.3042101570614,103.76455953939507
1640,17061,origin,Blk 701,1.30775834752765,103.76180505768346
1,17069,origin,Opp Blk 701,1.3077663717505,103.76214066046377
1568,17071,origin,Blk 513,1.30891781912545,103.76044433406533
2,17079,origin,Blk 512,1.30968304242083,103.75999360222924
194,17091,origin,Aft Clementi Ave 1,1.30904805161426,103.77157783850733
1,17099,origin,YALE-NUS COLLEGE,1.3078304704809,103.77165274445558
98,17109,origin,Opp Blk 352,1.31552714122807,103.77218311911328
47,17119,origin,Opp Blk 343,1.31728446989719,103.77193266319905
2409,17121,origin,Blk 610,1.30476410258543,103.76944539352431
362,17131,origin,Clementi Flyover,1.3080413890204,103.76591111102081
1312,17141,origin,Clementi Stadium,1.3109950000148,103.76349999999258
754,17151,origin,Blk 410,1.31169519353522,103.76960993525367
3,17159,origin,Blk 365,1.311975556,103.7698144
210,17161,origin,Blk 455,1.31240993603605,103.76685476875124
1722,17171,origin,Clementi Stn,1.31497399268611,103.76502698264449
4,17179,origin,Clementi Stn,1.31528191560846,103.76536000516927
93,17181,origin,Opp Blk 317,1.31749570803723,103.7638854582427
1,17189,origin,Blk 317,1.31790502165515,103.76406408827933
93,17239,origin,NTUC Fairprice,1.312440556,103.7658489
1,17251,origin,Blk 460,1.31148,103.76744
9,17259,origin,Opp Blk 460,1.31092798217655,103.76746074010758
179,17381,origin,West Bay Resort Condo,1.29907638900012,103.76686444402534
588,18011,origin,Aft Hortpark,1.28087089714667,103.8021033300325
16,18019,origin,Bef Telok Blangah Hill Pk,1.28091055556275,103.80252305556165
178,18041,origin,Normanton Pk,1.28836025261771,103.7931740283919
5617,18071,origin,NUH,1.29540809825612,103.7844750019296
1267,18101,origin,PSB Science Pk Bldg,1.29282473128738,103.78636181453894
1567,18131,origin,Science Pk,1.28950073498414,103.7918327963467
289,19011,origin,Blk 19A CP,1.30781638901709,103.78423666696615
40,19021,origin,SP SMA,1.30965490194051,103.7812018067838
77,19031,origin,Dover Stn,1.31123416666912,103.77838361113201
1,19039,origin,Dover Stn,1.31167951129602,103.77868390552867
9,19041,origin,Opp Sch Of Science & Tech,1.31235972197855,103.77552750001337
739,20011,origin,Blk 506,1.31308624553797,103.76128731220228
2543,20021,origin,NEWEST,1.31675923723731,103.75788959223745
3284,20031,origin,The Infiniti,1.32055987103977,103.75464677812963
827,20051,origin,Cycle & Carriage,1.32258708167298,103.74754428861822
73,20069,origin,Bef Jurong Town Hall Rd,1.32405636523113,103.74418793943124
347,20089,origin,Opp Carrier S'pore,1.32702967705527,103.7392229529496
687,20101,origin,Nan Hua Pr Sch,1.31993714188512,103.76221926730373
5480,20129,origin,Bet Blks 50/51,1.32034555007728,103.73754105423453
2955,20131,origin,S'pore Food Industries Bldg,1.3155936163792,103.7518511517015
513,20141,origin,Opp Blk 408,1.31771999750607,103.7487710528033
248,20159,origin,Blk 411,1.31851137522994,103.74640166581365
120,20161,origin,Opp Blks 34/35,1.31915476642967,103.74213695526599
1782,20169,origin,Blk 35,1.31928347830225,103.74251246450982
1212,20171,origin,Opp Blk 47,1.31967681449311,103.73984434693502
2823,20179,origin,Aft Teban Gdns Rd,1.32000211967899,103.73910069465363
6815,20189,origin,Opp Ayer Rajah CC,1.32030501410074,103.74727299945995
7198,20199,origin,Blk 410,1.31908111097886,103.74819972197395
74,20201,origin,Teban Gdn PO,1.32127611097845,103.74340527799251
6361,20209,origin,Bef Jurong Town Hall Rd,1.32043333301332,103.7440744439939
43,20211,origin,Blk 41,1.32177193921987,103.74184000241928
10053,20219,origin,Opp Blk 41,1.32205689998871,103.74143326706027
63,20231,origin,Bef Hasanah Mque,1.32234407286907,103.7394439595661
35918,20239,origin,Aft Hasanah Mque,1.32246879634748,103.73947011845992
287,20251,origin,Bef Teban Gdns Rd,1.31975500989852,103.74447102076279
240,20259,origin,C'wealth Sec Sch,1.31962187605788,103.74477002532701
4794,20261,origin,Aft Pandan Gdns,1.3215997308483,103.74546423225033
11,20269,origin,Bef Pandan Gdns,1.32151780618055,103.74580944947768
4795,20271,origin,Opp German Ctr,1.32527553308365,103.74550887325397
3246,20281,origin,Opp The Japanese Sec Sch,1.31234219524906,103.75484214400765
1197,20291,origin,Tanglin Sec Sch,1.31095062259154,103.75771430804498
9,20299,origin,Opp Tanglin Sec Sch,1.3109280417106,103.75857544044081
4,21011,origin,Aft Jurong Lake,1.32534328766029,103.72866849877529
5267,21019,origin,Aft Yuan Ching Rd,1.32554867828642,103.72703317988619
3,21029,origin,AFT CORP PL,1.32429728567538,103.72180766916203
43,21041,origin,Aft Jln Terusan,1.3209197220107,103.72012027797446
224,21049,origin,Bef Jln Terusan,1.32107250538852,103.72024520956326
815,21051,origin,Bef Penjuru Rd,1.312256111,103.7304481
223,21069,origin,Bef Jln Tepong,1.31237305598007,103.7191852779968
7187,21071,origin,Jurong Abattoir,1.31394221438857,103.72226742161243
53,21079,origin,Opp Jurong Abattoir,1.31342751032359,103.72279763377816
256,21089,origin,Bef Jln Buroh,1.31206487520147,103.72296452520035
132,21099,origin,Jurong Island Checkpt,1.31014377264327,103.71110346092364
145,21109,origin,Ctrl Fish Proc Fty,1.31100299869144,103.72109770773132
12,21111,origin,Aft Jurong Pier Rd,1.31442640542243,103.71238327744312
2,21119,origin,Bef Jurong Pier Rd,1.31397291780129,103.71201936489673
135,21121,origin,SPC Svc Stn,1.31469130993085,103.71601687480324
8,21131,origin,Bef Jurong Port Rd,1.31470833302608,103.71799361097378
106,21141,origin,Aft Jln Buroh,1.31517431113868,103.71957368500223
3478,21149,origin,Jurong Port Workshops,1.31564736437783,103.71987462044102
34,21151,origin,CWT Distripark,1.3169920318205,103.71988944330612
871,21159,origin,Sin Soon Huat,1.31868562417111,103.72042922086165
16,21171,origin,OPP CORP PL,1.3258163890121,103.71906611098208
80,21179,origin,CORP PL,1.32586166697514,103.71929527796603
65,21189,origin,Blk 161,1.33026046590704,103.72122294249655
111,21211,origin,Opp Lakepoint Condo,1.34004972199531,103.71606833298439
18,21219,origin,Lakepoint Condo,1.34010356133429,103.71625930906035
28,21229,origin,Opp S'Pore A'Space Mfg,1.34200346086893,103.71602021559848
15,21251,origin,Sime Darby,1.33624121368399,103.71034741400833
2,21259,origin,Opp Sime Darby,1.33604134949327,103.71043700168366
2,21261,origin,AFT CHIN BEE AVE,1.33393514008105,103.71025085451481
11,21269,origin,Bef Chin Bee Ave,1.33418183646412,103.71049761773749
9,21351,origin,BEF BOON LAY WAY,1.33882138642125,103.70956429008974
10,21359,origin,AFT ST KINETICS,1.33867010260834,103.7099597309989
72,21511,origin,Opp Amoy Canning,1.3331199693958,103.71107697488075
1,21519,origin,Amoy Canning,1.33295908040191,103.71129155158583
116,21521,origin,PB Packaging Systems,1.33413893275864,103.71458530428906
62,21531,origin,Clariant S'pore,1.33187576098508,103.71634483335832
59,21541,origin,Jurong Futsal Ctr,1.33138075779669,103.71986360869532
96,21551,origin,Blk 151,1.3266610431866,103.7209862100987
5,21559,origin,CISCO Recall,1.326626598883,103.72063909698713
151,21561,origin,Blk 158,1.32889315236799,103.72274321247575
2990,21569,origin,Opp Blk 158,1.32857203912272,103.72289813113439
119,21571,origin,Opp Jurong Sec Sch,1.33056719470166,103.72307005592994
1078,21579,origin,Jurong Sec Sch,1.33013472279057,103.72318086110512
371,21581,origin,Blk 65,1.33243350969467,103.72328639029729
1,21589,origin,Opp Blk 65,1.33246568746472,103.72345805167676
864,21591,origin,Opp Blk 117,1.33476103645994,103.72242808341083
9,21599,origin,Blk 117,1.33468356164521,103.72268493639599
389,21601,origin,Blk 357,1.33727029608815,103.72109770581518
848,21609,origin,Opp Blk 364,1.33775166774993,103.72102625466782
328,21611,origin,Blk 367,1.3383643422738,103.71931958855112
132,21619,origin,AFT CORP RD,1.33793509893342,103.71816213921478
767,21639,origin,Japanese Gdn/Opp Blk 115,1.33378861099344,103.72511638897618
4,21641,origin,Opp Lakeside Apt,1.3363012622323,103.7250086693193
750,21649,origin,Lakeside Apt,1.33670886560508,103.72517977728532
914,21671,origin,Blk 331,1.33806500003375,103.72376166703002
1,21679,origin,Blk 329,1.3377621978639,103.72358362464975
2850,21771,origin,AFT CORP DR,1.3265799244816,103.72373023682435
67,21779,origin,Aft Yuan Ching Rd,1.32643572160288,103.72425774502393
464,22009,origin,Boon Lay Int,1.33932334709184,103.70545701843297
158,22579,origin,,,
66,28011,origin,BEF TOH TUCK AVE,1.32425805601593,103.7591472219987
388,28021,origin,OPP 8 @TRADEHUB 21,1.32615808379173,103.75545022241596
2847,28031,origin,Bef The Synergy,1.32790100001681,103.75101499996688
1391,28041,origin,The Synergy,1.33008349967851,103.74828366332322
123,28051,origin,Big Box,1.33228999677029,103.74574002371804
1,28059,origin,Ng Teng Fong General Hosp,1.33260638902834,103.74580722197156
53,28061,origin,Jurong East Stn/Int,1.33596390763107,103.74254813709638
1,28069,origin,Blk 203,1.33644240098532,103.74255737341373
2,28071,origin,Blk 105,1.33765035288669,103.73904242961275
11521,28079,origin,Blk 210,1.33839906637569,103.7386009027093
16,28081,origin,Blk 112,1.33950830792818,103.73664764665054
7678,28089,origin,Bef Yuhua CC,1.34016358625469,103.73634638831608
65,28091,origin,Lakeside Stn,1.34425795644531,103.72012487725401
301,28099,origin,Opp Lakeside Stn,1.34432009933148,103.71929832147642
3,28101,origin,Opp SMRT Ulu Pandan Depot,1.33312436803086,103.75905617435505
351,28109,origin,SMRT Ulu Pandan Depot,1.33327344230787,103.7593317971408
111,28181,origin,Bef Toh Tuck Link,1.32996642498284,103.75819801692671
105,28221,origin,Opp Intl Business Pk,1.32761805004,103.74494173101616
9,28229,origin,German Ctr,1.32536675242565,103.74593185918442
485,28231,origin,Jurong Town Hall,1.32986201071411,103.74248183726264
4,28239,origin,Opp Jurong Town Hall,1.32980442518564,103.74307145172916
2418,28241,origin,Opp Jurong East Lib,1.33175858461326,103.73957485927775
6,28249,origin,Jurong East Lib,1.33212287290362,103.73979174224014
45,28251,origin,S'pore Science Ctr,1.33382805600325,103.7369883329766
1183,28259,origin,Opp S'pore Science Ctr,1.33415472196842,103.73698833298555
9,28261,origin,Aft S'pore Science Ctr,1.33614236992322,103.73489878344925
1984,28269,origin,Blk 118,1.33653242651923,103.73499280022457
4165,28279,origin,Blk 114,1.33948295480474,103.73423653369264
1,28281,origin,Parc Oasis,1.3420603281321,103.73537548132207
5871,28289,origin,Blk 228,1.34238972202327,103.73598888901057
2199,28299,origin,Blk 253,1.34438323067917,103.73667027224192
18,28301,origin,Blk 131,1.33473899929823,103.74030301599491
3,28309,origin,Intl Business Pk,1.32628627629778,103.74578490414557
5,28311,origin,Blk 209,1.33825277511898,103.74108351905207
15452,28319,origin,Blk 207,1.33862623918679,103.74173313734524
42,28321,origin,Blk 239,1.34127166427214,103.74090313908255
21518,28329,origin,Blk 246,1.3414709231345,103.74043571670437
61,28331,origin,Blk 229,1.34204392869092,103.73804926872124
13492,28339,origin,Blk 252,1.34270510558579,103.73737517747826
11,28341,origin,Chinese Gdn Stn,1.34247027799798,103.73271277802048
331,28349,origin,Opp Chinese Gdn Stn,1.34255113741933,103.73318514055593
2,28351,origin,Opp Blk 350,1.343615278018,103.73105583301476
1535,28359,origin,Blk 350,1.34388722199927,103.73119944403174
5,28361,origin,Jurong Lake,1.34418881822068,103.72748780602458
2064,28369,origin,Opp Jurong Lake,1.34449722197147,103.72747138899737
1730,28379,origin,Aft Jurong West St 51,1.34513639882838,103.72426131705271
222,28381,origin,Blk 515,1.34626967118054,103.72129604136144
1192,28389,origin,Opp Blk 515,1.34646209983221,103.72147231551902
1596,28391,origin,Blk 501,1.34978093237085,103.71937165971983
2,28399,origin,Blk 458,1.34974947213063,103.71964821094637
3172,28401,origin,Blk 502,1.3506545513673,103.71861401513462
2294,28409,origin,Blk 454,1.35081149361542,103.71793769087185
2949,28411,origin,Blk 526,1.34805444396931,103.7176175000189
394,28421,origin,Blk 517,1.34591586108958,103.71934571086803
9,28431,origin,Blk 134,1.33449626498358,103.73881557585635
11606,28439,origin,Blk 124,1.33451434015094,103.7385749816785
12,28441,origin,Seventh-Day Advent Ch,1.33576638902918,103.73884916698127
3453,28449,origin,Bef Seventh-Day Advent Ch,1.33618166701348,103.73944500002973
11,28451,origin,Parc Oasis,1.34394189080479,103.73465998158574
12136,28459,origin,Opp Parc Oasis,1.34440772894012,103.7343152870331
244,28461,origin,Blk 347,1.345332402809,103.73205383657178
10416,28469,origin,Blk 316,1.34612717332075,103.73193313637753
661,28471,origin,Opp Blk 311,1.34811145616559,103.73224640616968
709,28481,origin,Blk 306,1.34618139069958,103.73421591577221
82,28491,origin,Opp Jurong Polyclinic,1.34905596073619,103.7307863306416
26138,28499,origin,Jurong Polyclinic,1.34963044051902,103.73046199733298
106,28501,origin,Blk 490,1.34980328426271,103.72737769835274
11242,28509,origin,Blk 422,1.35003470887569,103.72654009750788
972,28511,origin,Blk 463,1.35063596491215,103.7237236090261
6228,28519,origin,Blk 425,1.35058416759245,103.72452492776075
304,28521,origin,Blk 457,1.35097548065061,103.72120042369096
2331,28529,origin,Blk 441,1.35117921308914,103.7206511492765
10439,28541,origin,Blk 551,1.35235805602121,103.7172600000334
5254,28551,origin,Blk 560A,1.35309201855261,103.71993998752167
6964,28561,origin,Blk 402,1.35318546958489,103.72232429359829
9072,28571,origin,Blk 416,1.35242067621829,103.72542293305399
2028,28581,origin,Blk 491,1.34925114010527,103.72570564902432
1267,28591,origin,Opp Blk 481,1.34645638903065,103.72538249998607
1812,28601,origin,Yuhua Sec Sch,1.34733744665393,103.72316770207861
1238,28611,origin,Opp Blk 461,1.34927792310102,103.72106773657399
1061,28631,origin,Opp Blk 288D,1.34053157728505,103.74418616293988
27223,28639,origin,Blk 288E,1.34045649755771,103.74395996871245
1034,28641,origin,Blk 284,1.33917889755759,103.74610320575732
20120,28649,origin,Blk 286A,1.33901303401774,103.74603439301079
1441,28651,origin,Opp IMM Bldg,1.33515192012369,103.74794188238828
2950,28659,origin,IMM Bldg,1.33446189256828,103.74767782537164
2,28661,origin,Opp Jurong East Warehse,1.33665522766949,103.74951999566713
5604,28669,origin,Jurong East Warehse,1.33644500000269,103.74935500317244
11,28671,origin,Alliance Bldg,1.33715229988486,103.75226376356609
17035,28679,origin,Hitachi Elevator Bldg,1.33661449274468,103.75110456918219
5,28681,origin,Toh Guan Ctr,1.33720242588623,103.75488889772056
15761,28689,origin,Opp Toh Guan Ctr,1.33727934409499,103.75440999786483
4,28691,origin,Wang-Fu Ind Pte Ltd,1.33565242851513,103.75748934005021
4498,28699,origin,Opp Uni-Tech Ctr,1.33566850623054,103.75723501585756
7,28701,origin,Aft Old Toh Tuck Rd,1.33149833298375,103.75773000000456
1738,28709,origin,Bef Old Toh Tuck Rd,1.331639972025,103.75734406053928
9350,29011,origin,Opp Sanmina-SCI,1.3085474999723,103.73362194401842
3,29019,origin,Sanmina-SCI,1.30808999973571,103.73376586792706
7444,29021,origin,Aft Jln Buroh,1.31267499889159,103.73450231627747
3,29029,origin,Bef Penjuru Cl,1.3136694444723,103.73497081366901
23053,29031,origin,Aft Penjuru Pl,1.31653138767966,103.73538661201253
2,29039,origin,Bef Penjuru Wk,1.31791472290937,103.73590151832454
1,29041,origin,Ban Joo,1.30630499421009,103.73605370521642
1914,29049,origin,LTH Logistics,1.3059832127393,103.73668670651571
671,29059,origin,Caltex S'pore,1.3043728024167,103.74252500205836
432,29069,origin,Aft Pandan Rd,1.30296947780325,103.74607238005542
253,29071,origin,Gas Svc Intl,1.30422665161292,103.75179382878862
124,29081,origin,Franklin Offshore,1.30177859797596,103.75284433363814
545,29091,origin,Opp Sia Huat,1.29941886215176,103.75254392626566
3,29099,origin,Bef Sia Huat,1.29938668393663,103.75207185742923
468,29101,origin,PPL Shipyard,1.29856077859667,103.74997666563225
617,29111,origin,Transerve,1.30002583301409,103.74685194400729
2,29119,origin,Comfortdelgro Engrg,1.30075962146214,103.74720096588953
1,29121,origin,Opp Clp Intl,1.30670185792468,103.73955130573647
1818,29129,origin,Clp Intl,1.30639194302217,103.73949183679694
4,29139,origin,Opp Foh Foh Pte Ltd,1.30295846509397,103.75137448307609
2,29149,origin,Senkee Logistics Hub,1.30169278947484,103.7484455108314
263,40011,origin,LITTLE INDIA STN EXIT A,1.30606411522588,103.84908751469008
43,40031,origin,Newton FC,1.31178509472011,103.84098359641321
30,40041,origin,Newton Stn Exit C,1.3137222313328,103.83809742560602
70,40051,origin,Balmoral Plaza,1.31652526011987,103.83570789921559
12,40071,origin,Leng Kwang Baptist Ch,1.31918027796911,103.829213610999
30,40081,origin,Stevens Stn,1.32012951912406,103.82605259642706
16,40091,origin,Bef Lewis Rd,1.32101807290903,103.82350944419166
31,40111,origin,City Twrs,1.31806499998598,103.83262555597635
10,40129,origin,Newton Life Ch,1.31453779264106,103.84082845008946
12,40179,origin,Env Bldg,1.31133173990881,103.83686949960516
11,40189,origin,Newton Stn Exit B,1.31223181292182,103.83816095637219
12,40199,origin,Opp Raffles Girls' Sch,1.31258333303153,103.83191222199584
43,40209,origin,NOVOTEL MERCURE @ STEVENS,1.31388805600649,103.82738777802837
11,40219,origin,Bef Met YMCA,1.31703698010115,103.82605954338264
4,40229,origin,Aft Stevens Stn,1.31980673102836,103.82570665178494
13,40239,origin,Aft Tanglin CC,1.32255443038995,103.82620193736967
1,40249,origin,St. Joseph'S Instn,1.3249247219882,103.82735055603025
129,40271,origin,Opp KK Women & Child Hosp,1.30880664936794,103.8463464537845
20,41011,origin,NUS Bt Timah Campus,1.32235611101422,103.81891666700089
78,41021,origin,Botanic Gdns Stn,1.32264999998361,103.81554000003177
39,41031,origin,Bef Crown Ctr,1.3230683576264,103.811977237669
89,41041,origin,Coronation Plaza,1.32398472197176,103.8102991670086
61,41051,origin,Tan Kah Kee Stn,1.32612500001248,103.80715333299845
19,41061,origin,Chinese High Sch,1.32705333303352,103.80572472199289
67,41071,origin,Opp Natl JC,1.328988333013,103.80266277802423
102,41081,origin,Sixth Ave Stn,1.33082323351422,103.79727250094409
6,41169,origin,Bef Kheam Hock Rd,1.33507722199373,103.82011297432192
99,42011,origin,Sixth Ave Ctr,1.33161452117352,103.79503057628676
30,42021,origin,Aft Maple Ave,1.33254537683925,103.79237058676013
98,42031,origin,The Tessarina,1.33332611108217,103.78997500000864
169,42041,origin,The Nexus,1.33442500001261,103.78689111113574
193,42051,origin,King Albert Pk Stn,1.33598305556873,103.78263611110306
58,42061,origin,King Albert Pk,1.33687567142278,103.78038743713434
703,42071,origin,Pei Hwa Presby Pr Sch,1.33876225175982,103.77694915592028
279,42089,origin,Opp Bt Timah Plaza,1.34007090936874,103.77941451542826
16,42149,origin,Aft Bt Timah Rd,1.33607426889198,103.77862313710679
1943,42151,origin,Beauty World Stn Exit C,1.34009254981171,103.77531978477353
33,42159,origin,Opp Beauty World Stn,1.34036805329812,103.77530898996658
1610,42161,origin,Blk 18,1.34027669212035,103.77264625507586
15,42169,origin,Opp Blk 19,1.34038575681297,103.77366130505683
245,42171,origin,Signature Pk Condo,1.34261833302181,103.77026361103131
213,42181,origin,Opp The Hillford,1.3436280559857,103.76943333300858
84,42191,origin,Bef Bt Batok East Ave 6,1.34642944402637,103.76696388898718
139,42209,origin,Aft Toh Tuck Rise,1.33914661405948,103.76363595867413
4,42211,origin,Highgate Pk,1.33974260070464,103.76559520495253
496,42219,origin,Opp Highgate Pk,1.3395991670039,103.76535388898161
9,42221,origin,Goodluck Gdn,1.33957381292395,103.7679072102881
861,42229,origin,Aft Toh Tuck Terr,1.33943222197209,103.76827388898352
9,42231,origin,Bef Jln Jurong Kechil,1.34056805598593,103.7706058329681
623,42239,origin,Aft Jln Jurong Kechil,1.34027047980738,103.77016055707928
45,42259,origin,Goh & Goh Bldg,1.34106160633217,103.7770788000345
217,42311,origin,Opp Burgundy Hill,1.33865749997067,103.76028055601957
564,43171,origin,Blk 229,1.34859644473183,103.75460496382075
452,43181,origin,Keming Pr Sch,1.34648944401178,103.75681722199707
637,43191,origin,Blk 288C,1.34638492790435,103.75931336284916
98,43201,origin,Opp Autobacs,1.34694499998204,103.76464638897035
5410,43341,origin,Princess E Pr Sch,1.34972199038423,103.74139303669513
884,43401,origin,Bt Batok Polyclinic,1.35226498779767,103.74681637316733
347,43419,origin,Blk 628,1.35155523613685,103.74998784769572
340,43453,origin,BEF PIE,1.3479,103.7385
5345,43531,origin,Blk 140,1.35154868659228,103.7437763360561
111,43611,origin,Blk 290H,1.3440783607984,103.75829172450743
72,43621,origin,Opp Parkview Apts,1.34169275195642,103.75908187494267
1,43629,origin,Yusof Ishak Sec Sch,1.34240810773422,103.75915813592935
2,43671,origin,Opp Dunearn Sec Sch,1.36459985984635,103.743456828696
909,43679,origin,Blk 402,1.36506686600259,103.74421935477038
2,43751,origin,Opp Blk 443D,1.3558055559742,103.73652916703305
1905,43759,origin,Blk 443D,1.35596765339105,103.73690126563862
428,43769,origin,Dulwich Coll/Blk 445,1.35151426989451,103.73781565466237
41,43779,origin,Aft Bt Batok West Ave 2,1.36195561634293,103.74177024979922
701,43789,origin,BLK 436A,1.35915702140816,103.73950237742633
