BusStopCode,TIME_PER_HOUR,TOTAL_TRIPS
45349,12,143
45351,12,374
45359,12,458
45361,12,1324
45369,12,1509
45371,12,575
45379,12,765
45389,12,588
45399,12,822
45401,12,3060
45411,12,3945
45421,12,5363
45439,12,3080
45441,12,30
45449,12,63
45451,12,1412
45461,12,1149
45469,12,872
45489,12,413
45491,12,149
46008,12,16137
46009,12,107569
46011,12,788
46019,12,453
46021,12,59
46029,12,511
46031,12,71
46039,12,255
46041,12,75
46049,12,100
46051,12,222
46059,12,298
46069,12,12448
46071,12,1354
46079,12,1745
46088,12,5290
46091,12,62
46101,12,31800
46109,12,21125
46111,12,1263
46119,12,2898
46121,12,977
46129,12,2383
46131,12,48
46139,12,46
46141,12,1473
46149,12,1680
46151,12,1823
46159,12,2096
46161,12,392
46169,12,154
46171,12,2126
46179,12,2698
46181,12,1448
46189,12,2522
46191,12,857
46199,12,612
46201,12,406
46209,12,404
46211,12,21083
46219,12,12053
46221,12,498
46229,12,724
46239,12,2531
46241,12,824
46249,12,686
46251,12,248
46261,12,1070
46269,12,2040
46271,12,502
46279,12,2058
46281,12,1597
46289,12,2061
46291,12,517
46299,12,302
46301,12,699
46309,12,1349
46311,12,253
46319,12,288
46321,12,957
46329,12,738
46331,12,1802
46339,12,1570
46341,12,549
46349,12,741
46351,12,388
46359,12,601
46361,12,982
46369,12,1175
46371,12,803
46379,12,390
46381,12,1050
46389,12,2280
46391,12,2673
46399,12,3430
46401,12,372
46409,12,381
46411,12,1157
46419,12,2097
46421,12,635
46429,12,1379
46431,12,829
46439,12,1393
46441,12,1064
46449,12,1725
46451,12,189
46459,12,575
46461,12,939
46469,12,1028
46471,12,1837
46479,12,2164
46481,12,929
46489,12,1932
46491,12,423
46499,12,1159
46501,12,1397
46509,12,1288
46511,12,516
46519,12,380
46521,12,10045
46529,12,7599
46531,12,1862
46539,12,2397
46541,12,4145
46549,12,1961
46551,12,863
46559,12,867
46561,12,344
46569,12,623
46571,12,464
46579,12,649
46581,12,184
46589,12,367
46591,12,1419
46611,12,692
46619,12,543
46621,12,1161
46629,12,1142
46631,12,1075
46639,12,2555
46641,12,927
46649,12,1476
46651,12,1747
46659,12,1862
46661,12,747
46669,12,561
46671,12,2104
46679,12,1450
46681,12,755
46689,12,518
46691,12,1308
46699,12,1033
46709,12,392
46711,12,473
46719,12,794
46721,12,116
46729,12,191
46731,12,436
46739,12,223
46741,12,474
46749,12,526
46761,12,1755
46769,12,1622
46771,12,8162
46779,12,25159
46781,12,300
46789,12,990
46791,12,1709
46799,12,2687
46801,12,1371
46809,12,2174
46811,12,824
46821,12,850
46831,12,2379
46841,12,2640
46851,12,1331
46859,12,1128
46861,12,1790
46869,12,2129
46871,12,415
46879,12,635
46881,12,1120
46891,12,452
46901,12,592
46911,12,803
46921,12,1148
46931,12,682
46941,12,2033
46951,12,741
46969,12,1994
46971,12,1264
46979,12,2097
46981,12,1391
46989,12,1714
46999,12,2113
47011,12,69
47019,12,113
47021,12,38
47029,12,24
47031,12,158
47039,12,277
47041,12,1447
47049,12,2191
47051,12,360
47059,12,409
47061,12,618
47069,12,742
47071,12,545
47079,12,659
47081,12,348
47089,12,401
47091,12,343
47099,12,287
47101,12,327
47109,12,114
47111,12,902
47119,12,713
47121,12,2
47129,12,2
47151,12,1
47179,12,3
47501,12,1572
47511,12,1350
47521,12,2714
47539,12,1217
47541,12,386
47549,12,410
47551,12,1708
47559,12,1216
47561,12,1211
47569,12,1113
47571,12,1115
47579,12,1219
47581,12,314
47589,12,577
47591,12,3271
47599,12,2017
47601,12,1259
47609,12,735
47611,12,2297
47619,12,4303
47621,12,1068
47629,12,832
47641,12,239
47649,12,326
47651,12,521
47659,12,949
47661,12,155
47671,12,1770
47681,12,1105
47711,12,1084
47801,12,908
47809,12,641
47811,12,488
47819,12,744
47821,12,271
47829,12,179
48011,12,456
48019,12,190
48021,12,192
48029,12,116
48039,12,62
48049,12,23
48051,12,334
48059,12,232
48061,12,25
48069,12,103
48071,12,250
48079,12,144
48091,12,38
48099,12,22
48101,12,65
48109,12,43
48111,12,241
48119,12,250
48131,12,3074
48141,12,241
48149,12,190
49011,12,66
49019,12,72
49021,12,265
49029,12,253
49031,12,93
49039,12,116
49041,12,86
49049,12,103
49051,12,337
49059,12,313
49061,12,58
49069,12,197
49071,12,61
49079,12,61
49081,12,31
49089,12,41
49099,12,34
49101,12,19
49109,12,20
49111,12,187
49119,12,189
49121,12,141
49129,12,250
49131,12,61
49139,12,32
49141,12,145
49149,12,98
49151,12,253
49159,12,238
49169,12,83
49171,12,186
49179,12,52
49181,12,163
49189,12,219
49199,12,325
50011,12,1666
50019,12,2183
50021,12,5726
50029,12,1809
50031,12,4526
50037,12,1621
50038,12,16286
50041,12,440
50049,12,709
50051,12,1675
50059,12,4468
50061,12,600
50069,12,1017
50071,12,280
50079,12,293
50081,12,2050
50089,12,2947
50111,12,623
50119,12,685
50121,12,1040
50129,12,710
50159,12,1977
50161,12,1792
50169,12,1585
50171,12,3819
50179,12,2049
50189,12,1601
50191,12,1469
50199,12,1318
50201,12,2309
50209,12,1333
50211,12,2845
50221,12,1408
50229,12,1719
50231,12,635
50239,12,342
50241,12,169
50249,12,272
50251,12,1016
50259,12,827
50261,12,178
50279,12,669
50301,12,331
50321,12,448
50331,12,553
50349,12,690
50351,12,175
50991,12,4142
51011,12,1170
51019,12,1027
51021,12,616
51029,12,503
51031,12,230
51039,12,642
51041,12,815
51049,12,2529
51051,12,738
51059,12,950
51069,12,1106
51071,12,3466
51079,12,1863
51081,12,558
51089,12,630
51091,12,802
51099,12,902
51101,12,171
51109,12,117
51111,12,260
51119,12,95
51131,12,174
51139,12,186
52009,12,73670
52011,12,202
52019,12,106
52021,12,738
52029,12,256
52031,12,1677
52039,12,3165
52049,12,1587
52051,12,2555
52059,12,5634
52061,12,1652
52069,12,3249
52071,12,5567
52079,12,5115
52081,12,2537
52089,12,2588
52099,12,1637
52109,12,1668
52119,12,165
52129,12,2543
52131,12,1990
52139,12,1306
52141,12,555
52149,12,1230
52151,12,2060
52159,12,2012
52161,12,1662
52169,12,725
52171,12,1887
52179,12,4143
52181,12,2491
52189,12,4879
52191,12,862
52199,12,487
52201,12,1352
52209,12,1104
52211,12,172
52219,12,115
52221,12,506
52229,12,394
52231,12,997
52239,12,1780
52241,12,230
52249,12,343
52251,12,770
52259,12,979
52261,12,1009
52269,12,2689
52271,12,3814
52279,12,5097
52281,12,614
52289,12,718
52291,12,1255
52299,12,768
52301,12,719
52309,12,555
52311,12,2832
52319,12,1344
52321,12,2824
52329,12,1535
52331,12,3721
52339,12,1757
52341,12,1796
52349,12,602
52351,12,779
52359,12,719
52361,12,5430
52369,12,3743
52371,12,919
52381,12,1177
52389,12,1449
52391,12,1161
52399,12,912
52401,12,671
52409,12,905
52411,12,949
52419,12,1266
52429,12,2013
52439,12,864
52441,12,1154
52449,12,341
52451,12,2277
52479,12,1004
52481,12,3909
52489,12,1708
52499,12,1115
52501,12,2952
52509,12,4727
52529,12,461
52539,12,2893
52559,12,1661
53009,12,26724
53011,12,490
53019,12,793
53021,12,822
53029,12,1503
53039,12,1956
53041,12,4247
53049,12,3900
53051,12,3414
53059,12,3730
53061,12,1018
53069,12,1478
53071,12,595
53079,12,623
53081,12,267
53089,12,497
53091,12,360
53099,12,463
53111,12,58
53119,12,29
53121,12,2758
53129,12,1100
53131,12,340
53139,12,512
53141,12,577
53149,12,643
53151,12,631
53159,12,695
53161,12,654
53169,12,894
53171,12,405
53179,12,614
53181,12,297
53189,12,596
53191,12,459
53199,12,741
53201,12,572
53209,12,478
53211,12,1058
53219,12,770
53221,12,1737
53229,12,1951
53231,12,24931
53239,12,6576
53241,12,1581
53249,12,1638
53251,12,700
53259,12,591
53261,12,387
53269,12,684
53271,12,1661
53279,12,1089
53281,12,3534
53289,12,1968
53291,12,777
53299,12,581
53301,12,53
53309,12,108
53311,12,576
53319,12,615
53321,12,857
53329,12,874
53331,12,1494
53339,12,2103
53341,12,2128
53349,12,2191
53351,12,2024
53359,12,2040
53361,12,2122
53369,12,1980
53371,12,1887
53379,12,3611
53381,12,7095
53389,12,8137
53391,12,1017
53399,12,2247
53401,12,532
53409,12,713
53419,12,285
53421,12,501
54009,12,62444
54011,12,4393
54019,12,4766
54031,12,2929
54039,12,4611
54041,12,802
54049,12,2922
54051,12,199
54059,12,616
54061,12,771
54069,12,470
54071,12,1431
54079,12,186
54081,12,2942
54089,12,785
54091,12,826
54099,12,182
54101,12,1338
54109,12,742
54161,12,759
54169,12,757
54181,12,2408
54189,12,3221
54191,12,2500
54199,12,3825
54201,12,1555
54209,12,2343
54211,12,1899
54219,12,2468
54221,12,2068
54229,12,1365
54231,12,2735
54239,12,2101
54241,12,11526
54247,12,1697
54248,12,7138
54251,12,61
54259,12,41
54261,12,12468
54269,12,11748
54271,12,1572
54279,12,1254
54281,12,3848
54289,12,6761
54291,12,1765
54299,12,2482
54301,12,783
54309,12,658
54311,12,3211
54319,12,3109
54321,12,2100
54329,12,2478
54331,12,1032
54339,12,1922
54341,12,521
54349,12,949
54351,12,2057
54359,12,3383
54369,12,535
54371,12,5263
54379,12,4395
54381,12,2963
54389,12,4310
54391,12,4022
54399,12,6504
54401,12,567
54409,12,624
54411,12,1599
54419,12,1068
54429,12,892
54439,12,1279
54441,12,540
54449,12,572
54451,12,1156
54459,12,563
54461,12,782
54469,12,75
54471,12,498
54479,12,1214
54481,12,3602
54489,12,4752
54491,12,105
54499,12,131
54501,12,183
54509,12,317
54511,12,175
54519,12,316
54521,12,133
54529,12,297
54531,12,1083
54539,12,456
54571,12,1920
54579,12,1794
54581,12,1029
54589,12,2520
54591,12,79
54599,12,68
54601,12,383
54609,12,1325
54611,12,643
54619,12,156
54621,12,952
54629,12,361
54631,12,371
54641,12,547
54651,12,910
54659,12,2835
55009,12,493
55011,12,737
55019,12,1524
55021,12,817
55029,12,708
55031,12,1477
55039,12,3799
55041,12,1071
55049,12,1512
55051,12,1542
55059,12,1905
55071,12,494
55079,12,384
55081,12,711
55089,12,955
55101,12,327
55109,12,470
55111,12,681
55119,12,1725
55121,12,593
55129,12,1943
55131,12,2042
55139,12,2396
55141,12,698
55149,12,1383
55151,12,1651
55159,12,1596
55169,12,3002
55171,12,897
55179,12,1095
55181,12,1434
55189,12,6047
55199,12,587
55201,12,2362
55209,12,1036
55211,12,497
55219,12,828
55221,12,522
55229,12,732
55231,12,1216
55239,12,628
55241,12,113
55249,12,100
55251,12,612
55259,12,632
55261,12,518
55269,12,704
55271,12,28
55279,12,56
55281,12,64
55289,12,56
55301,12,873
55309,12,1328
55311,12,285
55319,12,198
55321,12,157
55329,12,236
55331,12,75
55339,12,117
55341,12,47
55349,12,40
55351,12,45
55361,12,65
55371,12,140
55381,12,203
55509,12,14950
56019,12,351
56021,12,1329
56029,12,1310
56031,12,641
56039,12,918
56041,12,332
56049,12,439
56051,12,963
56059,12,1352
56061,12,52
56069,12,109
56071,12,18
56079,12,23
56081,12,60
56089,12,45
56091,12,571
56099,12,532
56191,12,549
56199,12,265
56201,12,579
56209,12,499
56241,12,380
56249,12,220
56251,12,1061
56259,12,719
56261,12,598
56269,12,289
56289,12,197
57011,12,298
57019,12,429
57021,12,1313
57029,12,1087
57031,12,472
57039,12,738
57041,12,42
57049,12,59
57051,12,417
57059,12,186
57061,12,271
57069,12,225
57071,12,1273
57079,12,829
57081,12,459
57089,12,1771
57111,12,4018
57119,12,8234
57121,12,662
57129,12,2611
57131,12,648
57139,12,577
57141,12,92
57149,12,84
58009,12,4956
58011,12,3795
58019,12,4060
58021,12,609
58029,12,815
58041,12,327
58049,12,169
58051,12,758
58059,12,878
58061,12,207
58069,12,258
58071,12,42
58079,12,114
58081,12,154
58089,12,205
58091,12,540
58099,12,457
58101,12,898
58109,12,768
58111,12,983
58119,12,2382
58121,12,1755
58129,12,2059
58131,12,145
58139,12,300
58141,12,949
58149,12,372
58151,12,449
58159,12,225
58161,12,508
58169,12,523
58171,12,346
58179,12,108
58181,12,35
58189,12,14
58191,12,100
58199,12,66
58201,12,63
58209,12,83
58211,12,11260
58219,12,6023
58221,12,511
58229,12,618
58241,12,580
58249,12,186
58251,12,7099
58259,12,4863
58261,12,1140
58269,12,1115
58271,12,1140
58279,12,1124
58281,12,864
58289,12,708
58291,12,841
58299,12,816
58301,12,1293
58309,12,716
58311,12,375
58319,12,301
58321,12,662
58329,12,770
58331,12,1375
58339,12,954
58341,12,2364
58349,12,1792
58351,12,2162
58359,12,1522
58361,12,1414
58369,12,1143
58371,12,1178
58379,12,1172
58381,12,1060
58389,12,626
58391,12,245
58399,12,139
58401,12,588
58409,12,1284
58411,12,1121
58419,12,1804
58421,12,142
58429,12,164
58449,12,428
58451,12,375
58459,12,233
58461,12,308
58481,12,270
58489,12,366
58491,12,141
58499,12,271
58501,12,411
58509,12,809
58511,12,675
58519,12,639
58521,12,1324
58529,12,1359
58531,12,1664
58539,12,1620
59009,12,58821
59011,12,216
59019,12,206
59021,12,134
59029,12,126
59031,12,1732
59039,12,1258
59041,12,9253
59049,12,8454
59051,12,3621
59059,12,3966
59061,12,3679
59069,12,2510
59072,12,8826
59073,12,17150
59079,12,13501
59081,12,543
59089,12,321
59091,12,4008
59099,12,1731
59101,12,427
59109,12,633
59111,12,9804
59119,12,7834
59121,12,917
59129,12,1940
59131,12,1653
59139,12,3683
59141,12,1594
59149,12,1540
59159,12,4221
59161,12,3870
59171,12,2810
59179,12,1652
59181,12,3761
59189,12,1297
59191,12,2054
59199,12,1122
59201,12,2391
59209,12,1427
59211,12,1530
59219,12,1222
59221,12,174
59229,12,328
59231,12,3731
59239,12,6910
59241,12,2247
59249,12,2489
59251,12,2793
59259,12,2218
59261,12,2534
59269,12,977
59271,12,926
59279,12,469
59281,12,1758
59289,12,666
59291,12,1709
59299,12,699
59301,12,220
59309,12,577
59311,12,864
59319,12,865
59321,12,786
59329,12,356
59331,12,1219
59339,12,1861
59341,12,1743
59349,12,2937
59351,12,1173
59359,12,841
59369,12,707
59379,12,1161
59381,12,2240
59389,12,2876
59391,12,2984
59399,12,2477
59401,12,1334
59409,12,2878
59411,12,2943
59419,12,5401
59421,12,3339
59429,12,4316
59431,12,1135
59439,12,2110
59441,12,1295
59449,12,2209
59451,12,721
59459,12,1243
59461,12,3039
59469,12,3336
59471,12,1508
59479,12,408
59481,12,745
59499,12,676
59501,12,601
59509,12,56
59511,12,1302
59521,12,1066
59529,12,1134
59541,12,112
59549,12,62
59551,12,830
59559,12,445
59561,12,3995
59569,12,7362
59571,12,1671
59579,12,2327
59581,12,1227
59589,12,635
59591,12,1562
59601,12,1424
59611,12,2285
59619,12,3291
59621,12,619
59631,12,876
59639,12,2015
59641,12,2085
59649,12,445
59651,12,583
59661,12,506
59669,12,375
59671,12,5519
59689,12,2278
59691,12,200
59699,12,138
59701,12,398
59709,12,280
59711,12,1827
59719,12,1410
59721,12,114
59729,12,115
59731,12,659
59739,12,253
59741,12,750
59749,12,226
59751,12,1093
59759,12,666
59761,12,2003
59779,12,88
59781,12,131
59789,12,19
60011,12,811
60019,12,415
60021,12,893
60029,12,851
60031,12,2840
60039,12,667
60051,12,1274
60059,12,1200
60061,12,292
60069,12,364
60071,12,547
60079,12,329
60081,12,1765
60089,12,3216
60099,12,1119
60101,12,977
60119,12,7616
60121,12,10632
60139,12,3356
60141,12,2127
60159,12,4421
60161,12,4375
60179,12,5161
60181,12,331
60191,12,724
60199,12,2313
60201,12,378
60209,12,383
60211,12,2729
60219,12,2959
60221,12,3932
60229,12,3129
60241,12,576
60249,12,406
60251,12,602
60261,12,5104
60269,12,4831
61009,12,729
61011,12,688
61019,12,425
61021,12,723
61029,12,216
61031,12,3128
61039,12,2479
61041,12,396
61049,12,349
61061,12,775
61069,12,366
61079,12,318
61089,12,423
61099,12,869
61101,12,2851
62011,12,1149
62019,12,997
62021,12,559
62029,12,740
62031,12,888
62039,12,700
62041,12,1333
62049,12,1172
62051,12,1878
62059,12,3072
62061,12,135
62069,12,102
62071,12,1196
62079,12,364
62081,12,58
62089,12,721
62091,12,54
62099,12,50
62109,12,65
62111,12,565
62119,12,656
62121,12,582
62129,12,847
62131,12,4496
62139,12,5796
62141,12,936
62149,12,1750
62151,12,69
62159,12,58
62161,12,266
62169,12,210
62171,12,50
62179,12,126
62189,12,2014
62219,12,625
62221,12,2191
62229,12,1555
62231,12,301
62239,12,618
62241,12,376
62249,12,275
62251,12,1161
62261,12,687
62271,12,470
63011,12,2414
63019,12,2251
63021,12,663
63029,12,849
63031,12,7565
63039,12,14915
63041,12,1519
63049,12,1698
63051,12,2396
63059,12,5584
63061,12,1078
63069,12,1360
63071,12,1423
63079,12,2588
63081,12,600
63089,12,1304
63091,12,1771
63099,12,5047
63101,12,1387
63109,12,1887
63131,12,460
63139,12,838
63141,12,254
63149,12,895
63151,12,389
63159,12,257
63161,12,208
63169,12,123
63179,12,607
63181,12,771
63189,12,516
63191,12,787
63199,12,1077
63201,12,575
63209,12,914
63211,12,2547
63219,12,3717
63221,12,3748
63229,12,821
63231,12,1356
63239,12,1428
63241,12,4382
63249,12,4333
63261,12,622
63269,12,688
63271,12,1179
63279,12,760
63281,12,4293
63289,12,2264
63291,12,3924
63299,12,2285
63301,12,2042
63309,12,1895
63311,12,1418
63319,12,1433
63321,12,1305
63329,12,791
63331,12,1263
63339,12,839
63341,12,3669
63349,12,3477
63351,12,1064
63359,12,874
63361,12,2192
63369,12,1523
63371,12,871
63379,12,1357
63381,12,1678
63389,12,2198
63391,12,1944
63399,12,2477
64009,12,32791
64011,12,797
64019,12,2539
64021,12,1291
64029,12,1419
64031,12,1938
64039,12,1704
64041,12,2144
64049,12,2043
64051,12,1364
64059,12,2690
64061,12,1475
64069,12,1468
64071,12,1724
64079,12,1433
64081,12,930
64089,12,377
64091,12,216
64099,12,131
64101,12,2605
64109,12,2704
64111,12,3214
64119,12,4687
64121,12,851
64129,12,1512
64131,12,73
64141,12,296
64149,12,239
64151,12,296
64159,12,297
64161,12,113
64169,12,161
64179,12,32
64201,12,2274
64209,12,1615
64211,12,47
64219,12,56
64221,12,95
64229,12,227
64231,12,944
64239,12,397
64241,12,1978
64249,12,1106
64301,12,426
64309,12,267
64311,12,137
64319,12,140
64321,12,636
64329,12,904
64331,12,1948
64339,12,1083
64341,12,3319
64349,12,1774
64351,12,2033
64359,12,1561
64361,12,1833
64369,12,1147
64371,12,456
64379,12,379
64381,12,6365
64389,12,2730
64391,12,745
64399,12,739
64401,12,2110
64409,12,2324
64411,12,4457
64419,12,5809
64421,12,831
64429,12,981
64431,12,588
64439,12,532
64441,12,1442
64449,12,952
64461,12,3044
64469,12,2432
64471,12,3559
64479,12,3108
64481,12,2184
64489,12,3190
64491,12,5208
64499,12,2062
64509,12,216
64519,12,135
64521,12,1351
64529,12,1497
64541,12,7129
64549,12,6369
64551,12,291
64559,12,824
64561,12,746
64571,12,907
64579,12,1515
64601,12,1749
64609,12,1549
64611,12,1664
64619,12,1734
64621,12,975
64629,12,762
65009,12,36962
65011,12,2178
65019,12,1983
65021,12,2648
65029,12,3857
65031,12,2790
65039,12,1217
65041,12,1222
65049,12,1291
65059,12,1031
65061,12,6602
65069,12,5530
65071,12,1911
65079,12,1211
65081,12,163
65089,12,430
65091,12,194
65099,12,181
65121,12,87
65139,12,619
65141,12,1404
65149,12,1964
65151,12,1263
65159,12,844
65161,12,1259
65169,12,1766
65171,12,3449
65179,12,2248
65181,12,75
65189,12,91
65191,12,11550
65199,12,15591
65201,12,556
65209,12,978
65221,12,1121
65229,12,1552
65231,12,1058
65239,12,830
65241,12,604
65249,12,552
65251,12,854
65259,12,1956
65261,12,1125
65269,12,1626
65271,12,1868
65279,12,2552
65281,12,1237
65289,12,1989
65301,12,251
65309,12,268
65311,12,872
65319,12,955
65321,12,542
65329,12,544
65331,12,624
65339,12,925
65341,12,1147
65349,12,1068
65351,12,474
65359,12,241
65371,12,597
65379,12,930
65381,12,146
65389,12,422
65391,12,1039
65399,12,1366
65401,12,490
65409,12,537
65411,12,228
65419,12,187
65429,12,141
65431,12,1949
65439,12,2092
65441,12,85
65449,12,115
65451,12,564
65459,12,200
65461,12,392
65469,12,320
65481,12,197
65489,12,97
65491,12,105
65499,12,216
65521,12,586
65529,12,575
65531,12,638
65539,12,1484
65541,12,325
65549,12,605
65551,12,154
65559,12,114
65561,12,270
65569,12,38
65611,12,115
65619,12,142
65629,12,12
65801,12,630
65809,12,694
66009,12,18931
66011,12,325
66019,12,169
66021,12,1244
66029,12,777
66031,12,1672
66039,12,1698
66041,12,1597
66049,12,823
66051,12,2525
66059,12,1725
66061,12,457
66069,12,323
66071,12,314
66079,12,195
66081,12,228
66089,12,336
66091,12,1094
66099,12,1200
66101,12,3010
66109,12,3449
66111,12,429
66119,12,404
66121,12,464
66129,12,435
66131,12,481
66139,12,251
66141,12,185
66149,12,281
66151,12,144
66161,12,112
66171,12,452
66181,12,164
66191,12,268
66201,12,220
66211,12,273
66221,12,116
66231,12,402
66241,12,38
66251,12,242
66261,12,155
66271,12,8342
66291,12,447
66301,12,2861
66309,12,1641
66311,12,653
66319,12,350
66321,12,433
66329,12,542
66331,12,5773
66339,12,5158
66341,12,2164
66349,12,2968
66351,12,17105
66359,12,15348
66361,12,983
66369,12,2049
66371,12,6178
66379,12,3612
66381,12,2301
66389,12,6575
66391,12,405
66399,12,205
66401,12,316
66409,12,360
66411,12,497
66419,12,447
66421,12,2041
66429,12,2253
66431,12,1271
66439,12,1540
66451,12,413
66459,12,1079
66461,12,647
66471,12,709
66479,12,907
66481,12,3008
66489,12,3169
66491,12,2176
66499,12,2290
66509,12,832
66511,12,987
66519,12,246
66521,12,345
66529,12,1082
66531,12,470
66539,12,964
66541,12,1278
66549,12,161
66551,12,928
66559,12,47
66561,12,488
66569,12,515
66579,12,1449
66589,12,831
66599,12,983
67009,12,26693
67011,12,249
67019,12,265
67021,12,245
67029,12,236
67039,12,483
67041,12,1616
67049,12,1695
67051,12,2361
67059,12,1563
67061,12,153
67069,12,149
67071,12,765
67079,12,584
67081,12,175
67089,12,106
67101,12,841
67109,12,1539
67111,12,665
67119,12,1504
67121,12,636
67129,12,1107
67131,12,924
67139,12,1446
67141,12,1485
67151,12,564
67159,12,1111
67161,12,178
67169,12,272
67171,12,1148
67179,12,1230
67181,12,2193
67189,12,2027
67191,12,1317
67199,12,1133
67201,12,1565
67209,12,1591
67211,12,1107
67219,12,1548
67221,12,696
67229,12,442
67231,12,1467
67239,12,2193
67241,12,935
67249,12,896
67251,12,1829
67259,12,1996
67261,12,1017
67269,12,590
67271,12,958
67279,12,1225
67281,12,550
67289,12,605
67291,12,283
67299,12,296
67301,12,459
67309,12,189
67311,12,178
67319,12,270
67321,12,716
67329,12,497
67331,12,253
67339,12,319
67341,12,325
67349,12,405
67351,12,414
67359,12,605
67361,12,795
67369,12,1341
67371,12,1236
67379,12,2518
67381,12,1798
67389,12,1610
67391,12,1760
67399,12,1412
67401,12,8380
67409,12,11108
67411,12,1436
67419,12,2012
67421,12,190
67429,12,104
67431,12,165
67439,12,350
67441,12,5599
67449,12,3700
67451,12,1247
67459,12,364
67461,12,689
67469,12,522
67471,12,936
67479,12,1190
67481,12,2289
67489,12,2222
67491,12,1282
67499,12,862
67501,12,172
67509,12,116
67511,12,168
67519,12,84
67521,12,697
67529,12,507
67531,12,536
67539,12,616
67541,12,268
67549,12,378
67551,12,1710
67559,12,1485
67561,12,1267
67569,12,680
67571,12,484
67579,12,644
67591,12,1567
67599,12,1138
67601,12,5283
67609,12,5402
67611,12,1065
67619,12,680
67621,12,550
67629,12,575
67641,12,118
67649,12,85
67659,12,25
67661,12,2719
67671,12,741
67691,12,399
67699,12,597
67701,12,358
67711,12,83
67719,12,258
67721,12,61
67729,12,111
67731,12,626
67739,12,651
67741,12,23
67759,12,1137
67761,12,552
67769,12,461
68011,12,209
68019,12,171
68021,12,1092
68029,12,1601
68031,12,1085
68039,12,746
68049,12,301
68051,12,210
68059,12,177
68061,12,101
68069,12,399
68081,12,62
68089,12,87
68091,12,265
68099,12,298
68101,12,283
68109,12,273
68111,12,3820
68119,12,2983
68121,12,226
68129,12,232
68131,12,90
68139,12,72
68141,12,410
68149,12,513
68151,12,217
68159,12,198
68171,12,14
68179,12,24
68239,12,128
70011,12,484
70019,12,2103
70021,12,860
70029,12,438
70031,12,2042
70039,12,2684
70041,12,1986
70049,12,1120
70051,12,2202
70059,12,2721
70061,12,103
70069,12,123
70071,12,360
70079,12,322
70081,12,915
70089,12,1139
70091,12,211
70099,12,268
70101,12,1657
70109,12,2013
70111,12,1032
70119,12,1474
70121,12,1098
70129,12,644
70131,12,1079
70139,12,866
70141,12,331
70149,12,1469
70151,12,589
70161,12,1059
70171,12,3015
70181,12,3479
70191,12,1398
70201,12,838
70211,12,4047
70221,12,3747
70231,12,911
70241,12,727
70251,12,1506
70259,12,2583
70261,12,1493
70269,12,2007
70271,12,1926
70279,12,2712
70281,12,3637
70289,12,2038
70291,12,1670
70299,12,1896
70301,12,1611
70309,12,1821
70311,12,130
70319,12,78
70321,12,286
70329,12,290
70341,12,530
70349,12,448
70359,12,85
70361,12,172
70371,12,1574
70379,12,667
70401,12,60
70409,12,29
71011,12,796
71021,12,261
71029,12,624
71031,12,82
71041,12,332
71049,12,230
71051,12,314
71059,12,380
71061,12,678
71069,12,960
71071,12,3145
71079,12,3081
71081,12,1953
71089,12,1708
71091,12,5559
71099,12,4253
71101,12,904
71109,12,1379
71111,12,1972
71119,12,1359
71121,12,829
71129,12,1060
71131,12,2235
71139,12,3280
71141,12,577
71149,12,688
71151,12,1486
71159,12,1196
71161,12,1813
71169,12,2958
71171,12,108
71179,12,1300
71181,12,237
71189,12,677
71191,12,106
71201,12,1068
71209,12,908
71211,12,1352
71219,12,1234
71221,12,405
71229,12,378
71291,12,212
71299,12,227
71331,12,78
71339,12,63
72011,12,3011
72019,12,4072
72021,12,1586
72029,12,1226
72031,12,1293
72039,12,1663
72041,12,1503
72049,12,1267
72051,12,872
72059,12,1407
72061,12,3815
72069,12,4144
72071,12,2038
72079,12,2228
72131,12,55
72139,12,59
72141,12,25
72149,12,38
72151,12,138
72159,12,136
72161,12,24
72169,12,27
73019,12,706
73031,12,205
73039,12,236
73041,12,802
73049,12,565
74019,12,51
74021,12,27
74029,12,16
74031,12,119
74039,12,101
74041,12,289
74049,12,156
75009,12,88084
75019,12,425
75021,12,537
75031,12,1429
75039,12,928
75051,12,6573
75059,12,4285
75061,12,207
75069,12,326
75071,12,1060
75079,12,931
75081,12,4665
75089,12,4492
75099,12,812
75101,12,955
75109,12,993
75111,12,1055
75121,12,2157
75129,12,1186
75131,12,2992
75139,12,1719
75141,12,2866
75149,12,1363
75151,12,2286
75159,12,2188
75161,12,1014
75169,12,1709
75171,12,246
75179,12,460
75201,12,848
75209,12,296
75219,12,672
75221,12,2098
75229,12,1898
75231,12,5673
75239,12,4453
75241,12,2160
75249,12,1329
75251,12,2010
75259,12,1608
75261,12,748
75269,12,540
75271,12,1218
75279,12,1383
75281,12,1480
75289,12,1772
75291,12,478
75299,12,182
75311,12,1026
75319,12,1205
75329,12,865
75339,12,1638
75341,12,2628
75349,12,2891
75351,12,4050
75359,12,6163
75361,12,486
75369,12,459
75371,12,248
75379,12,238
75381,12,102
75391,12,162
75401,12,44
75409,12,94
75411,12,10
75419,12,111
75461,12,243
75469,12,374
76031,12,3314
76039,12,5050
76041,12,407
76049,12,750
76051,12,9099
76059,12,5038
76061,12,5230
76069,12,4813
76071,12,3580
76079,12,3648
76081,12,2944
76089,12,2923
76091,12,1948
76099,12,2826
76101,12,9708
76109,12,6995
76111,12,639
76119,12,1474
76121,12,942
76129,12,1406
