TOTAL_TRIPS,BusStopCode,type,Description,Latitude,Longitude
14,80119,origin,Aft Geylang Rd,1.30992065473549,103.87599804972949
26,80149,origin,S.A. Deaf,1.3074963710946,103.8798058337351
71,80151,origin,Opp Suntec City,1.2964053214202,103.85791133392289
69,80161,origin,Opp Nicoll Highway Stn,1.30032715605093,103.8624541086332
16,80211,origin,Opp Natl Stadium,1.30712803633755,103.87548108759093
186,81011,origin,Aft Aljunied Stn,1.31532318660502,103.88335173265862
199,81031,origin,Blk 134,1.31580283030533,103.88604854571838
81,81051,origin,Sims Ville,1.31662343087312,103.89033436777706
65,81101,origin,CISCO Ctr,1.32111522416649,103.89152220076973
125,81111,origin,Paya Lebar Stn Exit B,1.31860238558389,103.89211689790608
296,81171,origin,Blk 39,1.30751703730041,103.88500750064323
88,81181,origin,Dakota Stn Exit A/Blk 99,1.30845544825732,103.88847214403829
15,81191,origin,AFT OLD AIRPORT RD,1.30913166702397,103.89180000002517
449,82011,origin,Aft Tg Katong Cplx,1.31736957951855,103.89480000904068
1392,82032,origin,Blk 416,1.31776416388008,103.89719868894
126,82033,origin,Blk 414,1.31798449318919,103.898237229405
345,82061,origin,Eunos Stn/ Int,1.31876162629115,103.9022689641617
146,82079,origin,Tg Katong Girls' Sch,1.30801114591342,103.8951960850957
47,83011,origin,Casa Sarina,1.31971491091921,103.90725404505461
44,83031,origin,Opp Hong San Si Tp,1.32027026937212,103.91000032422843
298,83062,origin,Kembangan Stn,1.32096859171096,103.9133277893385
106,83081,origin,Opp Perpetual Succour Ch,1.32138694232025,103.91736615804473
1635,84009,origin,Bedok Int,1.32453874317344,103.92903818515839
1124,84011,origin,Chai Chee Ind Pk,1.32257749632692,103.92233358172962
800,84021,origin,Blk 32,1.32338320435233,103.92508721683168
3717,84031,origin,Bedok Stn Exit B,1.32428292329305,103.93003627080394
1387,84041,origin,Blk 221A,1.3246905167586,103.93468799273933
961,84051,origin,Bedok Sports Cplx,1.32520077474542,103.93890484697742
1568,84061,origin,The Tanamera Condo,1.32584790501258,103.94223128727671
132,84069,origin,Blk 55,1.32548742810424,103.94219019887281
93,84079,origin,Siglap Cc/Opp Blk 71,1.32099303797206,103.94325305782594
156,84089,origin,Blk 40,1.3206814195738,103.9400309260245
145,84109,origin,Blk 50,1.32350836424044,103.9441209521673
305,84119,origin,Opp Temasek JC,1.31968902766581,103.93506805500876
153,84121,origin,Aft Bedok Sth Ave 1,1.31848306586196,103.93156320282378
9,84129,origin,Fujitec S'pore Ltd,1.31875790465263,103.93158674239623
57,84131,origin,Opp Panasonic,1.3214133317439,103.92757312069912
16,84139,origin,Panasonic,1.32132832560695,103.92782177344944
109,84149,origin,LION HME FOR ELDERS,1.32047933475714,103.93839375752798
63,84159,origin,Opp Casafina/Temasek JC,1.31664972197451,103.93304055596909
633,84191,origin,Blk 220 CP,1.32566318975139,103.93533757051014
247,84201,origin,BEDOK RESVR STN EXIT A,1.33660054449421,103.93309401156243
2,84209,origin,BEDOK RESVR STN EXIT B,1.33702513693776,103.93333589306084
1676,84211,origin,Blk 403,1.33004744658174,103.93443969781201
13,84219,origin,Bet Blks 139/140,1.32940888887166,103.9348130555732
232,84229,origin,Blk 111,1.3315995317556,103.93531396427683
900,84239,origin,Opp Blk 85,1.33151836127292,103.9383568845181
704,84249,origin,Blk 124,1.32941668893627,103.93960622332179
107,84289,origin,Opp Blk 180,1.32663077053638,103.94017072989195
13,84351,origin,Bedok Ctrl PO,1.32766562447954,103.93409675152876
524,84359,origin,Opp Bedok Ctrl PO,1.32787704925987,103.934076210002
154,84451,origin,BEDOK NTH STN EXIT A,1.33643884822286,103.91798074534464
5,84459,origin,Bet Blks 705/706,1.33522831708133,103.91845121607756
996,84461,origin,Opp Blk 701,1.33807138901241,103.91939027798064
3355,84471,origin,Blk 745,1.3373330466218,103.92199745160043
375,84489,origin,Aft Bedok Ind Pk C,1.33804722197723,103.91618833296936
1989,84499,origin,Blk 140,1.33520779235718,103.91401580602559
2123,84521,origin,Blk 506,1.33230500002897,103.93393805556471
8,84529,origin,Blk 109,1.33213305553955,103.93431305555218
4,84539,origin,BEDOK NTH STN EXIT B,1.3350342184363,103.91851751540032
665,84601,origin,Opp Waterfront Key,1.33820137485609,103.93116966665325
561,84611,origin,Opp Waterfront Isle,1.33922469822607,103.92795482353951
1432,84621,origin,Opp Blk 716,1.33831497804809,103.9249204585602
1237,84631,origin,Opp Waterfront Waves,1.33879275233871,103.92948245969215
342,84669,origin,Blk 73,1.31994111212465,103.94418156021838
64,84679,origin,Opp Blk 156,1.31804305599346,103.94476555602924
1482,85021,origin,Country Pk,1.32190305598591,103.95468472199643
258,85031,origin,Excelsior Gdns,1.32501115145725,103.95232021806196
572,85041,origin,Man Fatt Lam Tp,1.3264647104527,103.95116420801885
91,85051,origin,Aft Jln Chempaka Kuning,1.32956968334939,103.94880115987219
1840,85061,origin,Opp Bedok Mkt Pl,1.33150499798206,103.94735350449812
1685,85071,origin,Bef Changi Fire Stn,1.33407653133395,103.9498516702887
489,85081,origin,Bef Jln Pari Burong,1.33292331447242,103.94719977411023
747,85091,origin,Tanah Merah Stn Exit B,1.32754912682416,103.94636119805759
337,85101,origin,Aft Bedok Rd,1.32931499760121,103.95071705887575
1622,92041,origin,Opp Parkway Parade,1.30327282994495,103.90583013375219
112,92051,origin,Opp Blk 72,1.30461834682389,103.90783296450577
254,92061,origin,CHIJ Katong Convent (Pr),1.30585304722559,103.91059595623031
1034,92071,origin,Opp Blk 57,1.3067937735779,103.91498055803811
117,92081,origin,St. Patrick's Sec Sch,1.30751338586806,103.91754269765207
59,92091,origin,Opp One Amber,1.30270333303256,103.89931388900563
353,92101,origin,Katong Shop Ctr,1.30370246223719,103.90129169936806
624,92111,origin,Opp Roxy Sq,1.30477657929676,103.90293341562067
558,92121,origin,Opp The Holy Family Ch,1.30722207111074,103.90676515165585
142,92131,origin,Katong Omega Apt,1.30878111099591,103.91089222198016
84,92141,origin,Nafa Arts Kindergarten,1.30939538245506,103.91428724575974
146,92151,origin,Christ Meth Ch,1.3098029425373,103.91602380242344
121,92169,origin,Bef Katong PO,1.30446125380385,103.8965604644894
169,92249,origin,Opp Amber Gdns,1.30166304472072,103.90118149629421
189,93011,origin,Opp Neptune Ct,1.30822971200422,103.92151900444857
168,93021,origin,Opp Mandarin Gdns,1.30867772794032,103.92426998119757
278,93031,origin,Opp Victoria Sch,1.30983637164414,103.92937539318251
227,93041,origin,Hua Xin Ct,1.31120679321816,103.9333999156994
130,93051,origin,Aft Dunbar Wk,1.31065440276409,103.91866922380741
434,93061,origin,Bef Siglap Rd,1.31199515605411,103.92260670662348
431,93071,origin,Crescendo Bldg,1.31293014528666,103.92634861688488
249,93081,origin,Opp Chiang Ct,1.31342707975776,103.92903327944508
197,93091,origin,Opp Siglap Sth CC,1.31398835332345,103.93157431388184
125,93139,origin,Eastern Lagoon II,1.31278641539067,103.9338525622476
109,94009,origin,Upp East Coast Ter,1.31795981372922,103.95256713632443
205,94011,origin,Evergreen Gdn,1.31438169513219,103.9351058006447
198,94021,origin,Bef Sennett Rd,1.31475174256228,103.93834590911955
570,94031,origin,The Summit,1.31504670788151,103.94089937209914
238,94041,origin,Aft Parbury Ave,1.31619439069366,103.94430577752213
314,94051,origin,Opp Temasek Sec Sch,1.31710244970995,103.94737959133388
18,94059,origin,Temasek Sec Sch,1.31707137658578,103.94798092494041
263,94061,origin,Kew Green Condo,1.31843666702467,103.95138333302127
7,94069,origin,Opp Kew Green Condo,1.31809668590525,103.95085659912792
634,94071,origin,Opp Bedok Camp 2,1.31990193658073,103.95514880285305
423,95039,origin,Airfreight Ter Bldg,1.37218943783154,103.99457879033221
813,95041,origin,CIAS Cargo Ters,1.37265452174649,103.99570041596903
900,95049,origin,SATS Cargo Ter,1.37359444402021,103.99443416702756
1196,95051,origin,3rd Cargo Agents,1.37528324353604,103.99619579312593
1480,95061,origin,SIA Hangar,1.37755167138896,103.99653899373014
2981,95069,origin,Opp SIA Hangar,1.37789848118317,103.99643160040588
97,95079,origin,Opp Changi Beach CP 4,1.39019416668503,103.99252027779501
4,95081,origin,Changi Beach CP 5,1.38959028129733,103.99761693950214
52,95089,origin,Opp Changi Beach CP 5,1.38962166669625,103.99593111108919
2,95091,origin,SAF Ferry Ter,1.38721361114033,103.99971361110026
1227,95099,origin,Opp SAF Ferry Ter,1.38815449129359,103.99878608257899
95,95131,origin,Police Pass Off,1.38525245892982,103.99983438993594
2538,95139,origin,Police Pass Off,1.38557240860116,103.99899787539849
706,95141,origin,Aft Cargo Bldg D,1.38138618483813,103.99819135664978
1071,95149,origin,Bef Cargo Bldg D,1.38128155042147,103.99785682775334
7,95901,origin,BEF SIMEI RD,1.33857587129254,103.96020709087523
1416,96011,origin,Bef Simei Ave,1.33167675245972,103.9535299850262
18,96021,origin,Opp Expo Halls 1/2/3,1.33397805603359,103.95663722202137
65,96031,origin,Opp Expo Halls 4/5/6,1.33590500003397,103.95837000001772
4119,96101,origin,Blk 3012,1.33638500905398,103.9510568939649
3913,96111,origin,Opp ITE Coll East Adm Blk,1.33365307929022,103.95337833802823
4746,96121,origin,Metta Welfare Assn,1.34719360554366,103.95776019526973
3,96129,origin,Melville Pk,1.3474583546739,103.95795115114063
1460,96131,origin,Blk 130,1.34639164071686,103.95526044455801
2,96139,origin,Blk 148,1.34646413372668,103.95585291875304
565,96141,origin,Blk 120,1.34470972121071,103.95324349664256
20,96149,origin,Simei Stn,1.34448666696732,103.95318111098746
919,96151,origin,Blk 106,1.34232997550862,103.95121028080379
3,96159,origin,Blk 254,1.34192167463909,103.9517629482475
483,96161,origin,Opp Simei Stn,1.34211893867102,103.95354015150029
46,96169,origin,Simei Stn,1.34226222202581,103.95346611100372
2,96171,origin,Bet Blks 227/228,1.34223585449884,103.9559270984333
200,96179,origin,Modena Condo/Opp Blk 228,1.3426613811598,103.95530716615029
50,96201,origin,Simei Green Condo,1.34068848247811,103.95925914106326
3,96209,origin,Opp Simei Green Condo,1.34020664808373,103.95943155475572
6948,96281,origin,Opp Changi General Hosp,1.33941652681162,103.94850088671714
10,96291,origin,Blk 223,1.34193564484603,103.95772034392319
560,96299,origin,Simei Green Condo,1.34126498344514,103.95716526054423
112,96301,origin,EXPO STN EXIT B,1.33450022538919,103.9617438259165
91,96309,origin,EXPO STN EXIT E,1.33427655612286,103.96175810276951
6,96321,origin,DBS Asia Hub,1.33208271659156,103.96532458873912
173,96329,origin,DHL,1.33202391003542,103.96526335898176
121,96331,origin,Premier,1.33124389066562,103.96761886176331
21,96341,origin,Aft Sunny Metal & Engrg,1.33276553471842,103.97037694441909
158,96351,origin,Bef Changi Sth St 1,1.33529647913206,103.97039204168856
82,96361,origin,Aft Akzonobel,1.33649110063455,103.96643704167043
120,96371,origin,STANDARD CHARTERED BANK,1.33433369984263,103.9664670131305
13,96381,origin,Changi City Pt,1.3332723569143,103.96209564305455
76,96389,origin,Opp Changi City Pt,1.33316035695047,103.96219500000879
46,96411,origin,OPP EIGHTRIUM,1.337761389,103.9637911
2,96419,origin,EIGHTRIUM,1.337599444,103.9638356
10,96441,origin,OPP SUTD,1.33954269927544,103.96290652054516
2,96449,origin,SUTD,1.33980186622645,103.96388189995498
19,97011,origin,The Japanese Sch,1.35332331548207,103.96595966764757
2211,97019,origin,Opp Salvation Army,1.3529227886583,103.96544071070835
559,97039,origin,Bef Jln Bena,1.35535232677111,103.96894056406585
1046,97049,origin,Changi Prison,1.35817903735465,103.96973879358464
804,97059,origin,Changi Women's Prison,1.36075141209876,103.97097232582753
1,97061,origin,Changi Baptist Ch,1.36590356071338,103.975349664689
863,97069,origin,Lloyd Leas Work Rel Camp,1.3651566598248,103.9752874368773
420,97079,origin,Opp Selarang Camp,1.36810642046998,103.97758382793815
1,97081,origin,Selarang Pk Drug Reh.,1.37137551310062,103.97986770359047
391,97089,origin,Opp Selarang Pk Drug Reh.,1.3708213292446,103.98008108137569
3,97091,origin,Bef Loyang Ave,1.37304817069239,103.97614190842204
439,97099,origin,Aft Loyang Ave,1.37318166697573,103.97643861099502
1,97101,origin,Bef Jln Mariam,1.36321195503241,103.96739806471844
510,97109,origin,Aft Jln Mariam,1.36281875953495,103.96702623375789
288,97119,origin,Aft Toh Cl,1.36337227349683,103.96996378901376
182,97141,origin,Aft Upp Changi Rd Nth,1.35231360645922,103.96793511086432
1726,97149,origin,Aft VICOM,1.35180572395974,103.96795596081698
358,97151,origin,Aft Changi Nth St 2,1.34957475260085,103.96705688688903
1851,97159,origin,Bef Vicom,1.35028972565622,103.96769101118204
339,97161,origin,Edwards Lifesciences,1.34716828634192,103.96759395445096
1144,97169,origin,Opp Edwards Lifesciences,1.34695022666824,103.96753724160826
1242,97171,origin,Opp SATS Catering,1.34566460198537,103.96993803786681
3899,97179,origin,SATS Catering,1.34529387211141,103.9698135852748
485,97181,origin,Seamap,1.34784936649026,103.97214908694973
1711,97189,origin,SATS Maintenance Ctr 2,1.34674882374419,103.97146767080093
2,97201,origin,Opp Changi Chapel Museum,1.36265900778926,103.97370278833513
238,97209,origin,Changi Chapel Museum,1.36229421254534,103.97331639977371
1279,97301,origin,Agility,1.35182434688859,103.96979848322833
2002,97311,origin,Zuellig Pharma,1.35255805555221,103.97290111112585
1895,97321,origin,Aft Compass Green,1.36060285135304,103.97464120182451
1365,97331,origin,Bef Changi Prison Cplx,1.3556366037228,103.97509801681349
1,98011,origin,Blk 149A,1.36221388889515,103.96291600002557
4304,98019,origin,Opp Blk 149A,1.3622609999684,103.96338699998489
514,98029,origin,Opp Blk 275,1.36438833297951,103.96545638898216
35,98039,origin,Bef New Loyang Link,1.3673740332815,103.96847160564306
1959,98049,origin,Loyang Valley,1.36955111611083,103.97064054814314
570,98059,origin,Aft Loyang Way,1.37320003118402,103.97437194693713
453,98069,origin,Aft Engine Test Facility,1.3757102208247,103.976778734029
1,98071,origin,Loyang Way/Soxal,1.37965443818622,103.97838930249063
661,98079,origin,Opp Loyang Way/Soxal,1.37859016739254,103.97870069719525
223,98089,origin,Bef Jln Batalong,1.36163640696695,103.96414293864342
1,98091,origin,Blk 156,1.36432808773556,103.9631266198707
1622,98099,origin,Blk 269A,1.36457166700645,103.96328361098551
632,98239,origin,Opp Loyang Ind Est,1.37149806503652,103.97258859531347
36,98301,origin,Avila Gdns,1.36001388887382,103.96487611110979
13152,98309,origin,Carissa Pk,1.35996000001358,103.96473694441013
10,98311,origin,Bef Mariam Wk,1.35930611110109,103.96849111110153
5214,98319,origin,Aft Ballota Pk,1.3592369444173,103.96845690524152
2069,99009,origin,Changi Village Ter,1.38969812175274,103.98762553601895
5,99019,origin,Aft Sch Of Commando,1.3837089764569,103.97844860768319
2,99021,origin,Bef Cranwell Rd,1.38667053181061,103.97916912424074
870,99029,origin,Aft Cranwell Rd,1.38664086819653,103.97959306203218
261,99039,origin,St. George Chapel,1.38768581439487,103.98202131073424
475,99049,origin,Changi Golf Course,1.38749994542049,103.98573364026825
14,99071,origin,Aft Old Pier Rd,1.38768333301182,103.97832722200666
302,99079,origin,OPP OLD PIER ROAD,1.38759303713073,103.9791471471214
31,99081,origin,Aft Cranwell Rd,1.38939876912039,103.97862661282434
329,99089,origin,Bef Cranwell Rd,1.38909485885165,103.97849220206042
33,99091,origin,Bef Turnhouse Rd,1.39096634300286,103.97976929995467
38,99099,origin,Aft Turnhouse Rd,1.39085926684364,103.97992778639245
84,99101,origin,Govt Chalets,1.39138333298306,103.98170083301015
708,99109,origin,Opp Govt Chalets,1.39120638899594,103.98181999999792
59,99111,origin,Changi Golf Club,1.39175111102446,103.98415750002044
199,99119,origin,Opp Changi Golf Club,1.39154974647967,103.98437037471184
671,99129,origin,Changi Village Hotel,1.3900050122734,103.98675461297464
454,99189,origin,S'pore Aviation Ac,1.3884141666958,103.9897163888532
53,10369,destination,Opp Cendex Ctr,1.28037471151153,103.82387343933006
17,10379,destination,Blk 25B,1.28373603376667,103.82489520929732
45,10389,destination,Blk 48,1.28875832991208,103.82573455047122
11,10519,destination,Blk 4,1.29172303079906,103.82610949356565
19,13059,destination,Valley Pt,1.29328273601932,103.82663492676832
12,13069,destination,RV RESIDENCES,1.29488000002792,103.82880805602646
12,13199,destination,Aft Orchard Blvd,1.30229926867508,103.82999232505492
153,14009,destination,HarbourFront Int,1.26703502614245,103.81901469907409
2,14019,destination,Opp Mt Faber Lodge,1.2684889249437,103.82571717446542
17,14029,destination,Blk 105,1.27247333301883,103.82418777803016
31,14039,destination,Opp St. Theresa's Convent,1.27663637861466,103.82345826768822
6,14061,destination,Opp Former Railway Stn,1.27231269789239,103.83862035734883
15,14071,destination,Keppel Workshop,1.27220342411953,103.8339025862589
4,14081,destination,Tg Pagar DP Blk F5,1.27067760623796,103.83061367871179
6,14101,destination,Opp Keppel DP Blk 517,1.26837500002503,103.82825805600972
48,14121,destination,Harbourfront Stn Exit B,1.26591350024271,103.81925660621779
12,14131,destination,Caribbean at Keppel Bay,1.26740130257465,103.81675441150337
439,14141,destination,VivoCity,1.26552421466644,103.82211326846237
3,14151,destination,Opp Chr Community Chapel,1.26964765905364,103.8129359412343
22,14161,destination,Telok Blangah Stn,1.27075866533548,103.81009913005327
31,15141,destination,Labrador Pk Stn,1.27275860463579,103.80095947823813
22,15151,destination,Opp Mapletree Biz City,1.27389192906939,103.79822208982421
55,15161,destination,Pasir Panjang Ctr,1.27443806198132,103.79666055940478
58,15191,destination,Pasir Panjang Stn/Fc,1.27581227029734,103.79263571257981
1,15201,destination,Aft Pasir Panjang Stn,1.27680819120105,103.78970861437152
14,15221,destination,Aft Sth Buona Vista Rd,1.27949923466491,103.78548955401584
70,16009,destination,Kent Ridge Ter,1.29425341056334,103.76988323197696
18,16011,destination,Opp Haw Par Villa Stn,1.28277766355314,103.78186930413443
4,16021,destination,Opp Gloria Man,1.28625793147796,103.77981027693801
16,16031,destination,Opp S'pore Science Pk II,1.28800629048399,103.77846479413628
3,16041,destination,OPP LUXE VILLE,1.2893086506189,103.77660095143266
9,16051,destination,The Crystal Tabernacle Ch,1.29014861601908,103.77426036615236
10,16061,destination,Opp Heng Mui Keng Terr,1.29046257201356,103.77356171611027
9,16081,destination,Aft Palm Green Condo,1.29195777797363,103.76866138900287
14,16201,destination,Barossa Gdns,1.28130063164133,103.78410758834183
49,40011,destination,LITTLE INDIA STN EXIT A,1.30606411522588,103.84908751469008
27,40031,destination,Newton FC,1.31178509472011,103.84098359641321
8,40041,destination,Newton Stn Exit C,1.3137222313328,103.83809742560602
8,40051,destination,Balmoral Plaza,1.31652526011987,103.83570789921559
2,40071,destination,Leng Kwang Baptist Ch,1.31918027796911,103.829213610999
9,40081,destination,Stevens Stn,1.32012951912406,103.82605259642706
6,40091,destination,Bef Lewis Rd,1.32101807290903,103.82350944419166
1,40111,destination,City Twrs,1.31806499998598,103.83262555597635
85,40271,destination,Opp KK Women & Child Hosp,1.30880664936794,103.8463464537845
10,41011,destination,NUS Bt Timah Campus,1.32235611101422,103.81891666700089
5,41021,destination,Botanic Gdns Stn,1.32264999998361,103.81554000003177
5,41031,destination,Bef Crown Ctr,1.3230683576264,103.811977237669
8,41041,destination,Coronation Plaza,1.32398472197176,103.8102991670086
5,41051,destination,Tan Kah Kee Stn,1.32612500001248,103.80715333299845
1,41061,destination,Chinese High Sch,1.32705333303352,103.80572472199289
5,41071,destination,Opp Natl JC,1.328988333013,103.80266277802423
6,41081,destination,Sixth Ave Stn,1.33082323351422,103.79727250094409
9,42011,destination,Sixth Ave Ctr,1.33161452117352,103.79503057628676
8,42021,destination,Aft Maple Ave,1.33254537683925,103.79237058676013
1,42031,destination,The Tessarina,1.33332611108217,103.78997500000864
4,42041,destination,The Nexus,1.33442500001261,103.78689111113574
5,42051,destination,King Albert Pk Stn,1.33598305556873,103.78263611110306
1,42061,destination,King Albert Pk,1.33687567142278,103.78038743713434
25,42071,destination,Pei Hwa Presby Pr Sch,1.33876225175982,103.77694915592028
15,42091,destination,Beauty World Stn Exit B,1.34278636864291,103.77539033846315
5,42111,destination,WOH HUP BLDG,1.34584805601375,103.77262861101015
2,43011,destination,Bt Regency,1.34742333297015,103.77118138899144
10,43041,destination,Hume Pk Condo,1.35582940983395,103.76845331635313
6,43061,destination,Hillview Stn,1.36301133873589,103.76739148459211
1,43081,destination,Opp Assumption Eng Sch,1.36704277799302,103.76572777796798
2,43091,destination,Bef Cashew Stn,1.36863253283887,103.76474109358477
3,43111,destination,Min Of Defence,1.37229972154626,103.76298146518725
268,44009,destination,Choa Chu Kang Int,1.38586897797184,103.74578895932125
1,44011,destination,Opp The Linear,1.37448606693865,103.76257120089846
37,44021,destination,Bt Panjang Stn Exit B,1.37820722702851,103.76172178111382
38,44129,destination,Opp Blk 113,1.37741713631203,103.75092697249079
10,44139,destination,Opp Blk 26,1.37680960030968,103.75536565517723
35,44149,destination,Opp Phoenix Stn,1.37798495709362,103.75776732086608
18,44449,destination,Opp Blks 237/239,1.37889232196067,103.74762704486072
32,44459,destination,Blk 277,1.38028731431529,103.74454562435122
18,44469,destination,Blk 414,1.38243888902379,103.74275222200647
2663,46009,destination,W'Lands Temp Int,1.43762790090815,103.7864999963898
291,46289,destination,Blk 891C CP,1.43872239825648,103.79091198323174
751,46399,destination,Aft 888 Plaza,1.43896035246776,103.79423705109248
509,46769,destination,Blk 666,1.43935103379454,103.79735798460473
3853,46779,destination,Admiralty Stn,1.44071357576488,103.80070754495145
989,47609,destination,Opp Blk 793,1.44184941782685,103.80309468577371
1781,47619,destination,Opp Woodsvale Condo,1.44430697551185,103.80713784459924
804,52009,destination,Toa Payoh Int,1.33202083385749,103.84692763524869
16,52059,destination,Blk 219,1.34309745890513,103.85622585798508
4,52069,destination,Comfortdelgro Corp Ltd,1.34314389988912,103.85856611406128
72,52089,destination,Opp Blk 195,1.32991690265608,103.86027368842302
13,52259,destination,Opp Chung Hwa Free Clinic,1.33278746546959,103.85165691373105
41,52279,destination,Blk 56,1.33702420555118,103.84992957112877
56,52321,destination,Toa Payoh Stadium,1.3312589884768,103.8527071071997
38,52361,destination,Blk 1,1.33974408909931,103.8529812160764
28,52501,destination,Toa Payoh Swim Cplx,1.33090220918791,103.85011762889827
1197,54009,destination,Ang Mo Kio Int,1.36968769913339,103.84856716193268
44,54109,destination,Bef Ang Mo Kio Ave 10,1.35708169204878,103.85433890252277
228,54311,destination,Blk 332,1.36143610819625,103.85257506359629
115,54321,destination,Blk 354,1.3639846735447,103.85237785571755
106,54331,destination,Blk 346,1.36719473720813,103.85056845375878
503,54359,destination,Blk 502,1.37615334768079,103.8499921086812
161,54479,destination,Blk 538,1.37579335077466,103.853200441537
870,54489,destination,Opp Ite Coll Ctrl,1.37566138900563,103.855796667004
24,54499,destination,Bef CTE,1.37700806651463,103.86055355422364
71,54509,destination,Aft Blk 5000,1.37758835823729,103.86257049780349
470,54659,destination,Techplace 2,1.37834008020794,103.86686274044777
282,55281,destination,Aft SLE,1.39813695687252,103.82881324249821
210,55321,destination,Opp Nanyang Poly,1.37836333298131,103.84722527801875
813,55509,destination,Yio Chu Kang Int,1.38113241525166,103.8455558816965
1440,57111,destination,Opp Blk 101,1.43123622644607,103.82654938929034
470,57121,destination,Opp Blk 115B,1.43345083292583,103.82631132424072
1045,58309,destination,Opp 3M Bldg,1.44466063592056,103.81036650514453
689,59011,destination,Bef Sg Seletar Bridge,1.40205059877403,103.82737908252
203,59021,destination,Bef Yishun Ave 1,1.40922833847299,103.82908330455543
1121,59031,destination,Opp Yishun Sports Hall,1.41277747172151,103.83083958669692
15049,59041,destination,Bef Khatib Stn,1.41625420109094,103.832591612732
4242,59051,destination,Blk 790,1.41968270185637,103.83429674432547
4346,59061,destination,Blk 763,1.42556399229911,103.83495820649408
22717,59079,destination,Yishun Stn,1.42926606883551,103.83516195358482
4913,59111,destination,Blk 701,1.43016395103424,103.82888452126694
2404,59141,destination,Blk 741,1.43034383196416,103.83275541050214
2,60051,destination,Opp Kallang Pl,1.3141464005633,103.86571468040536
8,60061,destination,Aft Infineon,1.32276521075674,103.87402134422791
505,60069,destination,Kallang Basin Swim Cplx,1.32335935195255,103.87256741522513
514,60079,destination,MOM Svcs Ctr,1.32685601711017,103.86950969695144
5,60089,destination,Opp St. Andrew'S Village,1.32865054961465,103.86615967295366
157,60099,destination,Bef Lavender St,1.31456420794151,103.86086821464755
39,60101,destination,Kwong Wai Shiu Hosp,1.31783421341306,103.86004042483177
1738,60119,destination,Opp Boon Keng Stn,1.31880431510648,103.86409707876385
151,60121,destination,Boon Keng Stn/Blk 102,1.32008815616383,103.86179781146463
787,60139,destination,Blk 44,1.32204861560134,103.86628982237994
40,60141,destination,Opp Bendemeer Pr Sch,1.32258753768004,103.86385682733587
398,60159,destination,Blk 54,1.32409476572475,103.86764196002876
38,60161,destination,St. Michael's Pl,1.32477289725503,103.8655673081052
428,60179,destination,MOM Svcs Ctr,1.32634025655419,103.86834025123765
4,60181,destination,Aft Moonstone Lane,1.32714561804071,103.86738538742665
15,60191,destination,Blk 7,1.31718305596849,103.86195722198198
64,60219,destination,Bef Siemens Ctr,1.32829192682419,103.8704918465033
30,62011,destination,Aft Bartley Rd,1.3421349999944,103.88345100001618
22,62021,destination,Wisma AUPE,1.3436889743392,103.8825074871872
35,62031,destination,Bef How Sun Rd,1.34521001044775,103.88171014272702
58,62041,destination,Opp Bethany Presby Ch,1.3483829232168,103.88018488884609
69,62051,destination,Aft Jln Chermat,1.35170429575719,103.87775496869286
1,62061,destination,Aft Upp Paya Lebar Rd,1.34173536917551,103.88178158303499
4,62071,destination,BARTLEY STN EXIT A,1.34252980960729,103.88002892732668
2,62101,destination,Bef Upp Serangoon Rd,1.34324887065522,103.87308054810315
53,62149,destination,Forest Woods,1.35169173270668,103.87595332312252
1,63011,destination,Opp Upp S'Goon Shop Ctr,1.35432115760902,103.87823575937183
73,63019,destination,Aft Upp S'Goon Shop Ctr,1.35347964311763,103.87800141702434
5,63021,destination,The Helping Hand,1.3570580828827,103.88161613087621
37,63029,destination,Opp The Helping Hand,1.35727472200293,103.88218027802674
292,63039,destination,Kovan Stn Exit C,1.36026000003341,103.88538416663954
57,63049,destination,Glad Tidings Ch,1.36219166668854,103.88752277779692
1,63051,destination,Serangoon JC,1.36415166798646,103.8891427848695
69,63059,destination,Opp Serangoon JC,1.36437667280221,103.88984149586426
868,63061,destination,Opp Blk 25,1.36623834226067,103.89129134480065
14,63149,destination,Serangoon Stadium,1.35489972198729,103.87452555599006
5132,63241,destination,Blk 21,1.36409785233957,103.89213557756084
3,63249,destination,Blk 1,1.36395805601148,103.89261277802149
1219,64011,destination,Naung Ct,1.36756333302324,103.8927594439902
722,64111,destination,Opp Blk 953,1.37594188334629,103.87684285462154
25,64139,destination,Bef KPE,1.36324550037222,103.90677186074203
1554,64149,destination,LP 137,1.36508805596971,103.90890305599302
2873,64159,destination,Bef Greenwich Dr,1.36751138265993,103.9099923734176
1145,64169,destination,Opp Schenker,1.37131499866835,103.91146527121292
168,64179,destination,Bef Buangkok East Dr,1.37420776153231,103.91287632675001
33,64189,destination,Aft Old Tampines Rd,1.37693109577247,103.91392221641736
12,64199,destination,Bef TPE,1.37918375863113,103.91568109069192
3489,64209,destination,Aft Defu Ave 1,1.36146974234447,103.89452504836862
213,64219,destination,Aft Defu Ave 2,1.36194642289744,103.89836719781479
3,64221,destination,Opp Defu Ave 2,1.36263972024077,103.90086280526522
325,64229,destination,Bef Defu Ave 2,1.36242315234874,103.90226237890849
1411,64339,destination,Blk 602,1.37136834322266,103.88702988625133
2820,64411,destination,Blk 670,1.37353273194871,103.88503406200056
1319,64479,destination,Blk 665,1.374401340713,103.88353995121632
2037,64489,destination,Blk 946A,1.37488764981722,103.88067688397112
