TOTAL_TRIPS,BusStopCode,type,Description,Latitude,Longitude
92,30051,origin,Aft Track 14,1.37455576936144,103.72537054756133
153,30081,origin,Opp Hai Inn See Tp,1.37727684686882,103.73431312110678
598,30091,origin,Chengtai Nursery,1.37943055556701,103.7308563889232
1,30109,origin,Opp Blk 485A,1.373745,103.738354
2,30119,origin,AFT CHOA CHU KANG AVE 6,1.37288750001555,103.7404039307868
95,30129,origin,OPP BLK 805D,1.37203889001441,103.74381033081468
70,31011,origin,Aft Nanyang Ave,1.35908460846532,103.69389522616177
7,31021,origin,Jln Bahar Power Stn,1.36247047014576,103.69287888535482
2049,31031,origin,Civil Defence Academy,1.36598890667515,103.69327324255713
706,31041,origin,Bef Muslim Cemy Path 7,1.36893226400594,103.6939293999916
816,31051,origin,Bef Muslim Cemy Path 1,1.37226002154624,103.69445182104045
209,31151,origin,Aft Lim Chu Kang Rd,1.37363227377286,103.69596747862987
67,31161,origin,Opp Teen Challenge,1.37253332216297,103.70208763060677
8,31171,origin,Opp Jln Berseri,1.37240788349149,103.70418696765007
10,31191,origin,B26 Old Choa Chu Kang Rd,1.37161444444711,103.70991083335727
432,40011,origin,LITTLE INDIA STN EXIT A,1.30606411522588,103.84908751469008
75,40031,origin,Newton FC,1.31178509472011,103.84098359641321
66,40041,origin,Newton Stn Exit C,1.3137222313328,103.83809742560602
94,40051,origin,Balmoral Plaza,1.31652526011987,103.83570789921559
29,40071,origin,Leng Kwang Baptist Ch,1.31918027796911,103.829213610999
23,40081,origin,Stevens Stn,1.32012951912406,103.82605259642706
72,40091,origin,Bef Lewis Rd,1.32101807290903,103.82350944419166
28,40111,origin,City Twrs,1.31806499998598,103.83262555597635
299,40191,origin,Raffles Girls' Sch,1.31268555601325,103.8304269440197
511,40201,origin,Chelsea Gdns Condo,1.31358972201496,103.82743055599407
149,40211,origin,Opp Met YMCA,1.31655331624558,103.825862990405
68,40221,origin,Opp Stevens Stn,1.31902531287493,103.82545561296305
957,40231,origin,Raffles Town Club,1.32230868317131,103.82577145824762
190,40271,origin,Opp KK Women & Child Hosp,1.30880664936794,103.8463464537845
202,40321,origin,Dulwich College,1.35174487949103,103.73947152056856
181,40341,origin,Bef Blk 440A,1.3546236109849,103.73889587967264
42,40361,origin,Blk 438A,1.35715418971956,103.74085618975258
22,40371,origin,OPP BLK 465A,1.35813308018627,103.74305344718294
120,41011,origin,NUS Bt Timah Campus,1.32235611101422,103.81891666700089
235,41021,origin,Botanic Gdns Stn,1.32264999998361,103.81554000003177
140,41031,origin,Bef Crown Ctr,1.3230683576264,103.811977237669
206,41041,origin,Coronation Plaza,1.32398472197176,103.8102991670086
105,41051,origin,Tan Kah Kee Stn,1.32612500001248,103.80715333299845
46,41061,origin,Chinese High Sch,1.32705333303352,103.80572472199289
240,41071,origin,Opp Natl JC,1.328988333013,103.80266277802423
219,41081,origin,Sixth Ave Stn,1.33082323351422,103.79727250094409
176,42011,origin,Sixth Ave Ctr,1.33161452117352,103.79503057628676
25,42021,origin,Aft Maple Ave,1.33254537683925,103.79237058676013
86,42031,origin,The Tessarina,1.33332611108217,103.78997500000864
220,42041,origin,The Nexus,1.33442500001261,103.78689111113574
171,42051,origin,King Albert Pk Stn,1.33598305556873,103.78263611110306
76,42061,origin,King Albert Pk,1.33687567142278,103.78038743713434
1429,42071,origin,Pei Hwa Presby Pr Sch,1.33876225175982,103.77694915592028
50,42089,origin,Opp Bt Timah Plaza,1.34007090936874,103.77941451542826
1233,42091,origin,Beauty World Stn Exit B,1.34278636864291,103.77539033846315
213,42111,origin,WOH HUP BLDG,1.34584805601375,103.77262861101015
124,42151,origin,Beauty World Stn Exit C,1.34009254981171,103.77531978477353
210,42161,origin,Blk 18,1.34027669212035,103.77264625507586
45,42171,origin,Signature Pk Condo,1.34261833302181,103.77026361103131
38,42181,origin,Opp The Hillford,1.3436280559857,103.76943333300858
20,42191,origin,Bef Bt Batok East Ave 6,1.34642944402637,103.76696388898718
489,43009,origin,Bt Batok Int,1.34999354306126,103.75106190953444
130,43011,origin,Bt Regency,1.34742333297015,103.77118138899144
105,43021,origin,Aft Old Jurong Rd,1.35132007773328,103.76979529427526
210,43041,origin,Hume Pk Condo,1.35582940983395,103.76845331635313
275,43051,origin,Opp The Rail Mall,1.35910148170791,103.76705036241354
625,43061,origin,Hillview Stn,1.36301133873589,103.76739148459211
15,43071,origin,Opp Dairy Farm Rd,1.36511351504744,103.76698012950051
267,43081,origin,Opp Assumption Eng Sch,1.36704277799302,103.76572777796798
127,43091,origin,Bef Cashew Stn,1.36863253283887,103.76474109358477
470,43111,origin,Min Of Defence,1.37229972154626,103.76298146518725
19,43201,origin,Opp Autobacs,1.34694499998204,103.76464638897035
314,43221,origin,Blk 267,1.34885995836966,103.76067444562183
58,43321,origin,Opp Blk 144,1.34990599565613,103.74510884287126
421,43329,origin,Blk 146,1.34976204246765,103.74483998148368
432,43331,origin,Opp Bt Batok Presby Ch,1.34893916700858,103.74323444400876
178,43341,origin,Princess E Pr Sch,1.34972199038423,103.74139303669513
384,43379,origin,Blk 185,1.34716553724092,103.74518662694207
46,43401,origin,Bt Batok Polyclinic,1.35226498779767,103.74681637316733
383,43409,origin,Opp Blk 127,1.35235542005389,103.74623591627208
251,43419,origin,Blk 628,1.35155523613685,103.74998784769572
268,43429,origin,Blk 240,1.35108692530475,103.75389074656302
300,43439,origin,Blk 242,1.35118101224765,103.75622664327469
416,43449,origin,Blk 258,1.35150377570255,103.7590516971924
9,43469,origin,Bef Bt Batok West Ave 5,1.35546802880026,103.74730862146369
204,43479,origin,Opp Blk 305,1.35765247384472,103.74723575988492
320,43489,origin,Opp Blk 315,1.35978620558748,103.74635170320164
2460,43499,origin,Blk 419,1.36259558126251,103.74686723054008
2547,43521,origin,Bt Batok Driving Ctr,1.36756037490262,103.750164221858
626,43571,origin,Opp Bt Gombak Stn,1.35920995233758,103.75150455211015
330,43581,origin,Blk 347,1.36251939522797,103.75138384429646
103,43601,origin,Opp Blk 532,1.35664340859556,103.74950528201234
2030,43649,origin,HomeTeamNS,1.36545844046425,103.7506020069351
203,43691,origin,Blk 190,1.34490189049397,103.74605567060456
626,43839,origin,Opp Blk 336,1.36527346533705,103.74824970624866
159,44011,origin,Opp The Linear,1.37448606693865,103.76257120089846
1547,44021,origin,Bt Panjang Stn Exit B,1.37820722702851,103.76172178111382
616,44031,origin,Aft Bt Panjang Stn,1.37785685552262,103.76232373807855
861,44071,origin,Blk 464,1.37677726111171,103.73622221734738
1354,44081,origin,Blk 296A,1.3767974760485,103.74072974268672
3217,44089,origin,Opp Blk 296A,1.37648110284286,103.74094532328145
8036,44091,origin,Bef Choa Chu Kang Mkt,1.37647222708666,103.74421611501322
4779,44099,origin,Opp Choa Chu Kang Mkt,1.37631844004137,103.74462947882313
4459,44101,origin,Aft Hong San Terr,1.37715950047084,103.74683070774694
232,44111,origin,Opp Blk 203,1.38094121398036,103.74975224203959
2442,44119,origin,Blk 204,1.38048445565999,103.74930565785152
3264,44129,origin,Opp Blk 113,1.37741713631203,103.75092697249079
278,44131,origin,Blk 26,1.37710069702793,103.75532192967427
279,44139,origin,Opp Blk 26,1.37680960030968,103.75536565517723
6,44141,origin,Phoenix Stn,1.37835602806756,103.75773677895589
945,44149,origin,Opp Phoenix Stn,1.37798495709362,103.75776732086608
672,44151,origin,Opp Bt Batok Fire Stn,1.37392273953012,103.75223395114867
601,44161,origin,Aft Bt Batok West Ave 5,1.37071120082306,103.74995297031272
3206,44181,origin,Blk 802B,1.37451449960262,103.74273111430522
11233,44189,origin,Blk 803,1.37436129742622,103.74272235228217
1701,44239,origin,Opp Zhenghua Pr Sch,1.37846111098819,103.76983083299403
2505,44249,origin,Blk 174,1.38049595009817,103.76649141308671
4659,44259,origin,Blk 183,1.38029564329691,103.76297124601712
4484,44269,origin,Blk 223,1.37577833299245,103.77422500002575
5670,44271,origin,Bet Blks 13/14,1.37867114732017,103.75614774814443
12249,44281,origin,Blk 8,1.38104915821148,103.75422740795686
32420,44291,origin,Opp Cck Polyclinic,1.38151999999791,103.75140111097832
447,44299,origin,Cck Polyclinic,1.38177250001353,103.75131333302434
8057,44391,origin,Aft Blk 202,1.38288970873929,103.74831030292964
1560,44411,origin,Blk 108,1.37852555601793,103.75322999998068
1293,44421,origin,Blk 25,1.37820805599688,103.7550844439833
1704,44439,origin,Blk 9,1.37983733026289,103.7542950355126
2968,44449,origin,Opp Blks 237/239,1.37889232196067,103.74762704486072
6,44451,origin,Blk 224,1.38077375279629,103.74424353296656
2696,44459,origin,Blk 277,1.38028731431529,103.74454562435122
8,44461,origin,Blk 352,1.3825705560115,103.7430047219692
6868,44469,origin,Blk 414,1.38243888902379,103.74275222200647
4340,44471,origin,Blk 234,1.3804703714721,103.7480231565411
24,44479,origin,Blk 206,1.3804793043347,103.74828169894731
500,44481,origin,Blk 223,1.38184295668756,103.74495854313909
15,44489,origin,Blk 220,1.38182529982154,103.7453076883337
20,44491,origin,Bet Blks 416/417,1.38353368663411,103.74184597655336
11418,44499,origin,Blk 429A CP,1.3832016053923,103.74089358044327
178,44501,origin,Blk 426,1.38087128691259,103.73879787160988
35741,44509,origin,Blk 442,1.38081340360597,103.73845177601393
6035,44511,origin,Blk 289,1.37948507121488,103.7405687719047
1561,44521,origin,Blk 280,1.38085185530408,103.74260886969472
42,44531,origin,Opp Choa Chu Kang Stn,1.38425405298158,103.74453624872069
9,44539,origin,Lot 1 Shoppers' Mall,1.38463078337388,103.74502387945829
3,44549,origin,Opp Northvale Condo,1.38748720575146,103.746189135824
1109,44551,origin,Opp Blk 486,1.37602460873449,103.73843005883766
23841,44559,origin,Blk 483,1.37620955732727,103.73789066346548
56,44561,origin,Opp Blk 295,1.3779870225601,103.7412004881177
10793,44569,origin,Blk 295,1.37811996831753,103.74122138165869
105,44571,origin,Blk 297D,1.37836352141036,103.74316666952303
12454,44579,origin,Aft Blk 272,1.37850611289436,103.74345256107138
735,44581,origin,Blk 489A,1.37532277779344,103.74031352986161
6593,44589,origin,Opp Blk 489A,1.37512566998176,103.7401815256426
3732,44591,origin,Blk 490B,1.37543194866252,103.7419701443328
3146,44599,origin,Bet Blks 801B/801C,1.37551323792473,103.7421877620434
206,44621,origin,Opp Concord Pr Sch,1.37922934454518,103.73710050197961
46133,44629,origin,Blk 457,1.37851168892339,103.73644907938714
14940,44689,origin,Sunshine Pl,1.37811000397911,103.73849893266107
14,44699,origin,BLK 457,1.38805300466507,103.77154344868076
8,44791,origin,West View Pr Sch,1.38372439268243,103.76068878232401
9689,44871,origin,Blk 810 CP,1.37415475892549,103.74679713839167
31,44879,origin,Opp Blk 810 CP,1.37431656227768,103.74701128990601
1714,44881,origin,BLK 816B,1.37573320756145,103.74842003077862
464,44891,origin,APSN,1.37409009466488,103.74930160167106
1,44899,origin,Opp APSN,1.37432287109092,103.74949989571633
195,44999,origin,Bef Yew Tee Flyover,1.391239722,103.7545111
232,45019,origin,Aft Yew Tee Flyover,1.38829923721056,103.75553944051408
1,45021,origin,Heavy Veh Pk,1.39385694401888,103.75383583300305
90,45029,origin,Opp Heavy Veh Pk,1.39303959514259,103.75414864750223
4,45031,origin,Yew Tee Ind Est,1.39623361717149,103.75421868895825
286,45039,origin,Opp Yew Tee Ind Est,1.39585817355572,103.75427816224409
553,45049,origin,Opp Yew Tee Ind Est Blk 1,1.39773638898124,103.75499277801016
332,45059,origin,Opp Da Di Glass,1.40340952558706,103.75620896675814
5,45061,origin,Opp Mandai Est,1.40718111138275,103.75606300126093
2439,45069,origin,Aft Mandai Est,1.4069390779681,103.75626773948963
4,45071,origin,Bef Mandai Rd,1.40955433592964,103.75568311864467
419,45079,origin,Aft Mandai Rd,1.40959346067748,103.75588199006808
2,45129,origin,S'pore Turf Club,1.42382925070118,103.75863462427267
146,45139,origin,Kranji Stn,1.42525961270458,103.76178101875855
261,45151,origin,Opp Multistates Trading,1.40086873669287,103.75428556537604
242,45161,origin,Eurokars Ctr,1.40273722420741,103.75467349450044
363,45171,origin,Sri Arasakesari Sivan Tp,1.40600808717869,103.75535627770704
12,45189,origin,Mandai CD Trg Village,1.41134149901997,103.76099444217142
105,45199,origin,Mandai Police Trg Camp,1.41035479540467,103.76322407621203
1587,45209,origin,Police Tactical Trg Camp,1.4099988110322,103.76653377102565
9,45211,origin,Bef BKE,1.41031981199246,103.76978816795226
1,45221,origin,Aft W'Lands Rd,1.41185472198007,103.75786055597196
204,45229,origin,Bef W'Lands Rd,1.41157694400245,103.75794694401966
163,45239,origin,Bet Blks 306/307,1.38511352779283,103.74242558943692
6887,45249,origin,Blk 511A,1.38856706129182,103.74086222271667
4131,45259,origin,Blk 523,1.39170172991756,103.74054217961515
11,45261,origin,Blk 551,1.39431509144869,103.7435570382963
6164,45269,origin,Blk 544,1.39436168074215,103.74373102471621
27,45271,origin,Blk 560,1.39569595459867,103.74526443744904
2475,45279,origin,Blk 563,1.39565860027275,103.74540871067298
1,45291,origin,Opp Blk 704,1.39086231015739,103.7449781608435
16,45299,origin,Blk 702,1.39144722825324,103.7451546989858
24,45301,origin,Blk 708,1.39184565454372,103.74663514172119
12,45309,origin,Blk 754,1.3919980495631,103.74665022024047
17,45311,origin,Blk 547,1.39312896100059,103.74208908630851
11257,45319,origin,Blk 530,1.39292754317447,103.74210769996479
360,45321,origin,Yew Tee Stn,1.39740269682477,103.74755489070483
1116,45329,origin,Opp Yew Tee Stn,1.39743803967229,103.7478650735721
5,45339,origin,Blk 625,1.39898191366295,103.74603555889117
4,45349,origin,Opp Blk 604A,1.39731214160283,103.74554806071029
16,45351,origin,Blk 634,1.39635349170474,103.74947902253896
2,45359,origin,Blk 790,1.39618571003148,103.74944608386802
31,45361,origin,Opp Blk 765,1.39239930690933,103.7500200571186
4,45369,origin,Blk 765,1.3925860608387,103.75002597798891
5,45371,origin,Opp Yew Mei Green Condo,1.39533587133451,103.75193731177454
377,45389,origin,Blk 619,1.40063804359533,103.7473817647614
1090,45399,origin,Regent Gr Condo,1.39984083299841,103.74991277803167
3041,45401,origin,Blk 681,1.40279972616248,103.74594266826703
4293,45411,origin,Opp Blk 670,1.4035145178289,103.74767347957746
4955,45421,origin,Opp Blk 666,1.40274884902867,103.75050925171398
2962,45439,origin,Opp Blk 661,1.40127194398549,103.75115527801049
259,45449,origin,Eng Hua Furniture Mfg Pte Ltd,1.43188298917832,103.74760838738165
643,45451,origin,Blk 293,1.3779238888638,103.73970805552322
669,46009,origin,W'Lands Temp Int,1.43762790090815,103.7864999963898
1,46491,origin,Blk 402,1.43188974761143,103.77200799456398
87,46529,origin,Opp Marsiling Stn,1.43208152770031,103.77459689006626
8,46539,origin,Blk 320,1.43209962904173,103.77822365534921
10,46549,origin,Blk 347,1.43319818915334,103.7812567265195
3,48011,origin,Opp Mandai Camp 2,1.41053605692452,103.77449402303927
172,48019,origin,Mandai Camp 2,1.41047890324886,103.77547240613428
85,48111,origin,Aft Mandai Rd,1.40944188012509,103.77966346202638
689,48119,origin,Bef Mandai Rd,1.40961851672775,103.77929091400647
7092,48131,origin,S'Pore Zoo,1.40462388269986,103.78935694475769
447,49019,origin,Kim Hock Corp Pte Ltd,1.41054305509663,103.75244718246053
1229,49029,origin,SIT LEY TIMBER,1.41359128228018,103.75189550271323
668,49039,origin,Asia Rattan Trading Co,1.41665386559511,103.75136638264014
534,49049,origin,Sim Hup Co,1.420040467845,103.75074630835057
940,49059,origin,Aft LCS Optiroc Pte Ltd,1.42318199210104,103.75019253254519
469,49069,origin,Tropical Furniture Ltd,1.4264399252605,103.74887339054357
343,49079,origin,Wason Wood Ind,1.42936840267626,103.74721764191128
69,49089,origin,Bef Kranji Cres,1.43387888896839,103.74860194398363
5,49101,origin,Opp Ordinance Supply Base,1.43019265139167,103.75584633886155
32,49111,origin,Aft Jln Lam Huat,1.43245972200669,103.75543333298812
28,49121,origin,Aft SMRT Buses Kranji Depot,1.43528737784327,103.75494271333446
416,49131,origin,Tan Chiang Bros Marble,1.40812181907283,103.75361193086513
42,49141,origin,Ctrl Granite Ind,1.4383065782824,103.74365393048626
9,49149,origin,Bef Fishing Ground A,1.43841910254735,103.74316251360837
157,49151,origin,Daiya Engrg,1.43666749998525,103.74684027798631
21,49159,origin,Econ Group,1.43707187354398,103.74581261172025
2,49169,origin,Tong Seng Concrete Ltd,1.4356326647634,103.74855065686643
10,49179,origin,Aft Kranji Cres,1.43467967585537,103.75053324827904
81,49189,origin,Aft Kranji Rd,1.43646977071566,103.753734543128
186,49199,origin,Kranji Reservoir Pk B,1.4383674275063,103.73578447263064
20,51099,origin,Catholic JC,1.325881667006,103.8345342161876
119,52079,origin,Opp Trellis Twrs,1.32931477158443,103.84382885735747
83,52089,origin,Opp Blk 195,1.32991690265608,103.86027368842302
54,60051,origin,Opp Kallang Pl,1.3141464005633,103.86571468040536
137,60089,origin,Opp St. Andrew'S Village,1.32865054961465,103.86615967295366
234,60121,origin,Boon Keng Stn/Blk 102,1.32008815616383,103.86179781146463
44,60141,origin,Opp Bendemeer Pr Sch,1.32258753768004,103.86385682733587
84,60161,origin,St. Michael's Pl,1.32477289725503,103.8655673081052
31,60181,origin,Aft Moonstone Lane,1.32714561804071,103.86738538742665
74,60191,origin,Blk 7,1.31718305596849,103.86195722198198
268,75009,origin,Tampines Int,1.35407552367477,103.94339098473914
17,75059,origin,BEF TAMPINES WEST STN,1.34471168546511,103.9402168928283
3,75069,origin,Bedok Reform Trg Ctr,1.34066333296943,103.93669999999881
3,75349,origin,The Clearwater Condo,1.33811824869625,103.9339578151498
24,76059,origin,Opp Our Tampines Hub,1.35296163572491,103.94165154852797
12,76069,origin,Blk 147,1.34875342114003,103.94208629087403
63,80009,origin,Lor 1 Geylang Ter,1.3111642220841,103.87216341433337
17,80029,origin,Bef Kg Bugis,1.3094187398083,103.86753497349068
9,80039,origin,Opp Lor 1 Geylang Ter,1.30992336177794,103.87144344651483
35,80049,origin,Aft Sims Way,1.31077707819718,103.87363663982293
143,80069,origin,Opp Mohd Salleh Mque,1.31214703288286,103.87715016317217
142,80089,origin,Bef Lor 18 Geylang,1.31274483593155,103.88080516731976
210,80101,origin,Kallang Stn/Opp Blk 2C,1.31251933500742,103.87153830811837
59,81029,origin,Aft Lor 28 Geylang,1.31359869606059,103.88497531416832
33,81049,origin,Aft Lor 34 Geylang,1.31414737685242,103.88788680329557
15,81069,origin,Opp Lor 39 Geylang,1.314713072947,103.89084333204679
201,82029,origin,Blk 14 Mkt/FC,1.31569833821527,103.89559528546464
255,82049,origin,Joo Chiat Cplx,1.31634170548514,103.89891621295058
38,82069,origin,Aft Lor 106 Changi,1.31709537499354,103.90295147896967
53,82109,origin,City Plaza,1.3151892235607,103.89331774481381
10,83029,origin,Aft Kg Eunos,1.31774429797349,103.90635251996308
9,83049,origin,Bef Lor 110 Changi,1.318489754773,103.91002178191968
20,83059,origin,Mjd Kassim,1.31888900641724,103.91222670426201
10,83079,origin,Bef Siglap Plain,1.31976833302337,103.91505416701378
5,83099,origin,Aft Perpetual Succour Ch,1.32076378388187,103.91810427638708
9,84019,origin,Opp Chai Chee Ind Pk,1.32221972730517,103.92262015530929
32,84029,origin,Opp Blk 32,1.32295305994698,103.92517704260585
80,84039,origin,Bedok Stn Exit A,1.32353645344906,103.92886300203479
44,84049,origin,Blk 27,1.32432719820227,103.93471220144858
11,84199,origin,Opp Blk 220 CP,1.32553283664673,103.9355563841307
1,84209,origin,BEDOK RESVR STN EXIT B,1.33702513693776,103.93333589306084
26,84219,origin,Bet Blks 139/140,1.32940888887166,103.9348130555732
11,84529,origin,Blk 109,1.33213305553955,103.93431305555218
339,10011,destination,BEF NEIL RD,1.2777380589964,103.83749709165197
116,10041,destination,BEF KAMPONG BAHRU TER,1.27605834770353,103.83519065305671
144,10499,destination,KAMPONG BAHRU TER,1.27585400417691,103.83401000002084
1275,14009,destination,HarbourFront Int,1.26703502614245,103.81901469907409
130,14139,destination,Bef Seah Im Rd,1.2686352773503,103.81546952380809
24,14159,destination,Bef Chr Community Chapel,1.26994046445496,103.81315419081787
90,14169,destination,Opp Telok Blangah Stn,1.27118550385957,103.80941810434497
42,14179,destination,Yeo's Bldg,1.27188454577735,103.80630000533797
44,14189,destination,Aft Alexandra Rd,1.27269303340787,103.80398363214624
66,15149,destination,Labrador Pk Stn/PSA Bldg,1.27341871854745,103.80055546758587
163,15159,destination,Mapletree Business City,1.27426303773784,103.79839350407595
168,15169,destination,Harbourside Ind Bldg 2,1.27481499269165,103.79673994290195
116,15199,destination,Opp Currency Hse,1.27604240853686,103.79318399639808
56,15209,destination,Bef Pasir Panjang Stn,1.27706561928684,103.79023432729963
13,15219,destination,Pasir View Pk,1.27818114088895,103.78701031206879
28,15229,destination,Bef Sth Buona Vista Rd,1.27937638961898,103.78572727156029
145,16019,destination,Haw Par Villa Stn,1.28278078585184,103.78217614858187
22,16029,destination,Gloria Man,1.28608472200879,103.78022138902949
30,16039,destination,S'pore Science Pk II,1.28799020188116,103.77872029260048
88,16049,destination,WHITEHAVEN,1.28910696351866,103.77738952047318
19,16059,destination,Jamiyah Halfway Hse,1.28967266173408,103.77594136139503
71,16069,destination,Heng Mui Keng Terr,1.29082972200391,103.7731166669843
22,16079,destination,Bef Pasir Panjang PO,1.29138264862382,103.77129836184207
89,16089,destination,Aft Clementi Rd,1.29201138346787,103.76908420716119
80,16139,destination,Bef Kent Ridge Ter,1.29537944399618,103.76974861100446
55,16149,destination,NUS Fac Of Architecture,1.29781833402646,103.76994027003138
107,16159,destination,NUS Fac Of Engrg,1.30060333385651,103.77017032679849
12,16209,destination,HORIZON RESIDENCES,1.28159092769912,103.78400650244838
24,17051,destination,Opp Regent Pk,1.31726409983754,103.76240145648879
21,17139,destination,Aft Clementi Swim Cplx,1.30903304650021,103.7658699915105
65,17149,destination,Blk 426,1.31171515103681,103.76346179699715
93,17191,destination,NUS High Sch,1.305669444,103.7698914
161,20019,destination,Blk 431,1.31357611099308,103.7615108330155
149,20109,destination,Blk 203,1.32085220079341,103.76206999856427
83,21369,destination,Opp Blk 695,1.34309123717886,103.70800310705765
475,21379,destination,Blk 263,1.34534855216089,103.70648912988919
1738,22009,destination,Boon Lay Int,1.33932334709184,103.70545701843297
122,22491,destination,Blk 662D,1.33721274298352,103.70478201670083
594,27099,destination,Blk 271 CP,1.35023689448473,103.70360999821403
539,27109,destination,Westwood Sec Sch,1.35309472199852,103.70082305601869
469,27129,destination,Opp Nanyang Ave,1.35733217246828,103.69516041986128
26,28019,destination,Aft Toh Tuck Ave,1.32492720506757,103.75894333173954
215,28029,destination,8 @ TRADEHUB 21,1.32688998200812,103.75436027668461
558,28039,destination,Aft Boon Lay Sub Stn,1.3280750000324,103.75140833297368
322,28049,destination,Opp The Synergy,1.33069921313648,103.7481034124348
92,28201,destination,Opp The JTC Summit,1.33205706208933,103.7418504873348
442,28629,destination,Blk 266,1.34195331167525,103.74424995812674
267,28631,destination,Opp Blk 288D,1.34053157728505,103.74418616293988
232,28641,destination,Blk 284,1.33917889755759,103.74610320575732
1102,28651,destination,Opp IMM Bldg,1.33515192012369,103.74794188238828
750,30019,destination,Opp Tengah Air Base,1.37333306785344,103.71365844785454
547,30029,destination,Keat Hong Camp,1.37415602765485,103.71709630730658
3766,30039,destination,Army Logistics Base,1.37432162221947,103.71981883880738
1933,30049,destination,Home Team Academy,1.37431332163268,103.723836557791
180,30059,destination,Opp Track 14,1.37439935176831,103.72614304198139
171,30089,destination,Aft Hai Inn See Tp,1.377159999987,103.73409166698833
369,30099,destination,Opp Chengtai Nursery,1.37972159795466,103.73122812228895
24,30101,destination,BLK 485B,1.373713,103.738897
50,30111,destination,BLK 804B,1.37245788679333,103.74282538457524
289,30121,destination,BLK 805D,1.37211783027051,103.74443713836388
12,31019,destination,Bef Nanyang Ave,1.35998260495758,103.69398905356208
15,31029,destination,Opp Jln Bahar Power Stn,1.36307987152083,103.69296604646463
2204,31039,destination,Opp Civil Defence Academy,1.36563783980926,103.69330818055283
347,31049,destination,Aft Chr Cemy Path 9,1.36939554385137,103.6942436921991
